   ILREP   N   L
   -----   -   -
             3.57E-15  2.03E-15  9.39E-16  3.80E-16  1.04E-16  3.78E-17  1.36E-17  3.46E-18  1.23E-18
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.25E-36  1.58E-24  3.89E-19  3.15E-16  1.64E-15
             2.23E-15  1.27E-15  5.86E-16  2.37E-16  6.51E-17  2.36E-17  8.47E-18  2.16E-18  7.66E-19
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.78E-37  8.09E-26  1.98E-20  1.62E-17  8.69E-17
             1.22E-16  7.15E-17  3.36E-17  1.37E-17  3.77E-18  1.37E-18  4.93E-19  1.26E-19  4.46E-20
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.01E-36  8.64E-25  2.14E-19  1.75E-16  9.27E-16
             1.28E-15  7.35E-16  3.42E-16  1.39E-16  3.81E-17  1.39E-17  4.97E-18  1.27E-18  4.49E-19
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.13E-36  5.42E-25  1.34E-19  1.12E-16  6.13E-16
             8.81E-16  5.27E-16  2.49E-16  1.02E-16  2.82E-17  1.03E-17  3.69E-18  9.41E-19  3.34E-19
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-35  1.97E-24  4.92E-19  4.05E-16  2.13E-15
             2.93E-15  1.68E-15  7.82E-16  3.17E-16  8.70E-17  3.16E-17  1.13E-17  2.89E-18  1.03E-18
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-35  2.44E-24  6.08E-19  4.97E-16  2.60E-15
             3.54E-15  2.01E-15  9.32E-16  3.77E-16  1.03E-16  3.76E-17  1.35E-17  3.43E-18  1.22E-18
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.64E-36  1.51E-24  3.78E-19  3.09E-16  1.62E-15
             2.20E-15  1.25E-15  5.78E-16  2.34E-16  6.42E-17  2.33E-17  8.35E-18  2.13E-18  7.55E-19
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.48E-37  7.80E-26  1.94E-20  1.60E-17  8.60E-17
             1.21E-16  7.10E-17  3.33E-17  1.36E-17  3.75E-18  1.36E-18  4.89E-19  1.25E-19  4.42E-20
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.71E-36  8.36E-25  2.10E-19  1.73E-16  9.19E-16
             1.27E-15  7.31E-16  3.40E-16  1.38E-16  3.79E-17  1.38E-17  4.94E-18  1.26E-18  4.47E-19
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.96E-36  5.26E-25  1.32E-19  1.11E-16  6.09E-16
             8.76E-16  5.25E-16  2.49E-16  1.02E-16  2.81E-17  1.02E-17  3.68E-18  9.38E-19  3.33E-19
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-35  1.90E-24  4.81E-19  3.98E-16  2.11E-15
             2.90E-15  1.66E-15  7.73E-16  3.13E-16  8.61E-17  3.13E-17  1.12E-17  2.86E-18  1.01E-18
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-35  2.36E-24  5.95E-19  4.91E-16  2.57E-15
             3.51E-15  1.99E-15  9.24E-16  3.74E-16  1.03E-16  3.72E-17  1.33E-17  3.40E-18  1.21E-18
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.10E-36  1.46E-24  3.68E-19  3.03E-16  1.59E-15
             2.17E-15  1.23E-15  5.70E-16  2.31E-16  6.32E-17  2.30E-17  8.23E-18  2.10E-18  7.44E-19
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-37  7.56E-26  1.90E-20  1.58E-17  8.52E-17
             1.20E-16  7.05E-17  3.31E-17  1.35E-17  3.72E-18  1.35E-18  4.86E-19  1.24E-19  4.40E-20
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.46E-36  8.10E-25  2.06E-19  1.71E-16  9.11E-16
             1.26E-15  7.25E-16  3.38E-16  1.37E-16  3.77E-17  1.37E-17  4.91E-18  1.25E-18  4.44E-19
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.81E-36  5.11E-25  1.30E-19  1.09E-16  6.03E-16
             8.69E-16  5.21E-16  2.47E-16  1.01E-16  2.79E-17  1.02E-17  3.65E-18  9.32E-19  3.30E-19
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.94E-36  1.83E-24  4.69E-19  3.91E-16  2.07E-15
             2.86E-15  1.64E-15  7.63E-16  3.09E-16  8.50E-17  3.09E-17  1.11E-17  2.82E-18  1.00E-18
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-35  2.29E-24  5.84E-19  4.84E-16  2.55E-15
             3.47E-15  1.98E-15  9.15E-16  3.70E-16  1.02E-16  3.69E-17  1.32E-17  3.37E-18  1.20E-18
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.64E-36  1.40E-24  3.59E-19  2.97E-16  1.56E-15
             2.13E-15  1.21E-15  5.61E-16  2.27E-16  6.23E-17  2.26E-17  8.10E-18  2.07E-18  7.33E-19
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.84E-37  3.55E-26  9.30E-21  7.95E-18  4.34E-17
             6.18E-17  3.67E-17  1.73E-17  7.06E-18  1.95E-18  7.10E-19  2.55E-19  6.50E-20  2.30E-20
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.78E-36  3.49E-25  9.22E-20  7.86E-17  4.23E-16
             5.90E-16  3.42E-16  1.60E-16  6.49E-17  1.79E-17  6.49E-18  2.33E-18  5.94E-19  2.11E-19
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-36  2.51E-25  6.60E-20  5.73E-17  3.23E-16
             4.77E-16  2.92E-16  1.39E-16  5.72E-17  1.59E-17  5.78E-18  2.07E-18  5.30E-19  1.88E-19
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.19E-36  8.21E-25  2.17E-19  1.84E-16  9.87E-16
             1.37E-15  7.94E-16  3.70E-16  1.50E-16  4.14E-17  1.50E-17  5.39E-18  1.38E-18  4.88E-19
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.92E-36  1.15E-24  3.03E-19  2.56E-16  1.35E-15
             1.85E-15  1.06E-15  4.89E-16  1.98E-16  5.43E-17  1.97E-17  7.07E-18  1.80E-18  6.40E-19
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.44E-36  6.71E-25  1.76E-19  1.49E-16  7.86E-16
             1.07E-15  6.12E-16  2.84E-16  1.15E-16  3.15E-17  1.14E-17  4.10E-18  1.05E-18  3.71E-19
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-37  2.82E-26  7.58E-21  6.59E-18  3.64E-17
             5.23E-17  3.13E-17  1.48E-17  6.06E-18  1.67E-18  6.10E-19  2.19E-19  5.58E-20  1.98E-20
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-36  2.95E-25  8.00E-20  6.94E-17  3.76E-16
             5.27E-16  3.07E-16  1.43E-16  5.83E-17  1.60E-17  5.83E-18  2.09E-18  5.34E-19  1.89E-19
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-36  2.16E-25  5.81E-20  5.13E-17  2.93E-16
             4.36E-16  2.68E-16  1.28E-16  5.28E-17  1.46E-17  5.33E-18  1.92E-18  4.89E-19  1.73E-19
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.23E-36  6.63E-25  1.79E-19  1.54E-16  8.33E-16
             1.16E-15  6.76E-16  3.16E-16  1.28E-16  3.53E-17  1.28E-17  4.61E-18  1.18E-18  4.17E-19
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.73E-36  9.68E-25  2.61E-19  2.23E-16  1.19E-15
             1.63E-15  9.29E-16  4.31E-16  1.74E-16  4.79E-17  1.74E-17  6.23E-18  1.59E-18  5.64E-19
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-36  5.30E-25  1.43E-19  1.22E-16  6.49E-16
             8.90E-16  5.08E-16  2.35E-16  9.53E-17  2.62E-17  9.50E-18  3.40E-18  8.68E-19  3.08E-19
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-37  2.33E-26  6.38E-21  5.62E-18  3.14E-17
             4.55E-17  2.74E-17  1.30E-17  5.33E-18  1.47E-18  5.37E-19  1.93E-19  4.91E-20  1.74E-20
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.18E-36  2.53E-25  6.99E-20  6.13E-17  3.34E-16
             4.69E-16  2.74E-16  1.28E-16  5.22E-17  1.44E-17  5.23E-18  1.88E-18  4.79E-19  1.70E-19
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.91E-37  1.89E-25  5.18E-20  4.63E-17  2.67E-16
             3.99E-16  2.47E-16  1.18E-16  4.88E-17  1.35E-17  4.94E-18  1.77E-18  4.53E-19  1.61E-19
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.55E-36  5.42E-25  1.49E-19  1.30E-16  7.05E-16
             9.89E-16  5.77E-16  2.70E-16  1.10E-16  3.02E-17  1.10E-17  3.94E-18  1.01E-18  3.57E-19
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.80E-36  8.03E-25  2.20E-19  1.90E-16  1.01E-15
             1.39E-15  7.96E-16  3.69E-16  1.50E-16  4.11E-17  1.49E-17  5.35E-18  1.36E-18  4.84E-19
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-36  4.02E-25  1.10E-19  9.53E-17  5.08E-16
             6.97E-16  3.98E-16  1.85E-16  7.48E-17  2.05E-17  7.46E-18  2.67E-18  6.82E-19  2.42E-19
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-38  5.11E-27  1.42E-21  1.27E-18  7.22E-18
             1.07E-17  6.53E-18  3.12E-18  1.28E-18  3.56E-19  1.30E-19  4.66E-20  1.19E-20  4.22E-21
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-37  7.13E-26  1.98E-20  1.74E-17  9.46E-17
             1.32E-16  7.69E-17  3.59E-17  1.46E-17  4.01E-18  1.46E-18  5.23E-19  1.33E-19  4.73E-20
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-37  4.14E-26  1.15E-20  1.03E-17  5.86E-17
             8.62E-17  5.24E-17  2.50E-17  1.03E-17  2.84E-18  1.03E-18  3.71E-19  9.48E-20  3.36E-20
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.43E-37  9.68E-26  2.69E-20  2.37E-17  1.29E-16
             1.82E-16  1.06E-16  4.96E-17  2.02E-17  5.56E-18  2.02E-18  7.24E-19  1.85E-19  6.55E-20
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.26E-37  9.45E-26  2.63E-20  2.29E-17  1.23E-16
             1.69E-16  9.70E-17  4.50E-17  1.82E-17  5.01E-18  1.82E-18  6.52E-19  1.66E-19  5.90E-20
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-37  4.02E-26  1.12E-20  9.74E-18  5.21E-17
             7.16E-17  4.09E-17  1.90E-17  7.70E-18  2.11E-18  7.67E-19  2.75E-19  7.02E-20  2.49E-20
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.63E-27  7.39E-22  6.80E-19  4.05E-18
             6.27E-18  4.00E-18  1.94E-18  8.07E-19  2.25E-19  8.21E-20  2.95E-20  7.54E-21  2.67E-21
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-37  4.80E-26  1.35E-20  1.19E-17  6.53E-17
             9.21E-17  5.39E-17  2.52E-17  1.03E-17  2.83E-18  1.03E-18  3.69E-19  9.42E-20  3.34E-20
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  2.87E-26  8.06E-21  7.33E-18  4.25E-17
             6.38E-17  3.95E-17  1.89E-17  7.80E-18  2.17E-18  7.89E-19  2.83E-19  7.24E-20  2.57E-20
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.86E-37  6.36E-26  1.79E-20  1.59E-17  8.73E-17
             1.24E-16  7.30E-17  3.43E-17  1.40E-17  3.85E-18  1.40E-18  5.03E-19  1.28E-19  4.55E-20
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.81E-37  6.34E-26  1.78E-20  1.56E-17  8.37E-17
             1.16E-16  6.63E-17  3.08E-17  1.25E-17  3.43E-18  1.25E-18  4.47E-19  1.14E-19  4.04E-20
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-37  2.54E-26  7.11E-21  6.24E-18  3.34E-17
             4.60E-17  2.63E-17  1.22E-17  4.95E-18  1.36E-18  4.94E-19  1.77E-19  4.51E-20  1.60E-20
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-27  5.39E-22  5.05E-19  3.09E-18
             4.91E-18  3.20E-18  1.56E-18  6.51E-19  1.82E-19  6.65E-20  2.39E-20  6.11E-21  2.17E-21
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.47E-37  3.39E-26  9.56E-21  8.54E-18  4.71E-17
             6.71E-17  3.95E-17  1.86E-17  7.57E-18  2.09E-18  7.59E-19  2.72E-19  6.94E-20  2.46E-20
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.33E-38  2.10E-26  5.92E-21  5.45E-18  3.22E-17
             4.92E-17  3.09E-17  1.49E-17  6.15E-18  1.71E-18  6.24E-19  2.24E-19  5.72E-20  2.03E-20
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-37  4.26E-26  1.20E-20  1.08E-17  5.99E-17
             8.61E-17  5.13E-17  2.42E-17  9.88E-18  2.73E-18  9.93E-19  3.56E-19  9.09E-20  3.22E-20
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-37  4.27E-26  1.20E-20  1.06E-17  5.71E-17
             7.90E-17  4.54E-17  2.11E-17  8.56E-18  2.35E-18  8.55E-19  3.06E-19  7.81E-20  2.77E-20
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.86E-38  1.56E-26  4.40E-21  3.87E-18  2.08E-17
             2.86E-17  1.64E-17  7.62E-18  3.09E-18  8.48E-19  3.08E-19  1.10E-19  2.82E-20  9.98E-21
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-27  3.93E-22  3.75E-19  2.37E-18
             3.88E-18  2.57E-18  1.27E-18  5.30E-19  1.48E-19  5.42E-20  1.95E-20  4.98E-21  1.77E-21
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-37  2.40E-26  6.79E-21  6.11E-18  3.41E-17
             4.90E-17  2.91E-17  1.37E-17  5.61E-18  1.55E-18  5.63E-19  2.02E-19  5.15E-20  1.83E-20
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.74E-38  1.52E-26  4.32E-21  4.03E-18  2.43E-17
             3.79E-17  2.42E-17  1.17E-17  4.85E-18  1.35E-18  4.93E-19  1.77E-19  4.53E-20  1.61E-20
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-37  2.91E-26  8.23E-21  7.43E-18  4.20E-17
             6.12E-17  3.69E-17  1.75E-17  7.16E-18  1.98E-18  7.21E-19  2.59E-19  6.60E-20  2.34E-20
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-37  2.93E-26  8.27E-21  7.31E-18  3.94E-17
             5.47E-17  3.15E-17  1.47E-17  5.95E-18  1.63E-18  5.94E-19  2.13E-19  5.43E-20  1.93E-20
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.95E-38  1.01E-26  2.85E-21  2.52E-18  1.35E-17
             1.87E-17  1.07E-17  4.97E-18  2.01E-18  5.53E-19  2.01E-19  7.20E-20  1.84E-20  6.51E-21

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.21E-28  2.58E-19  3.71E-16  1.39E-14  7.44E-14  8.42E-14
             5.72E-14  2.22E-14  9.13E-15  3.49E-15  9.24E-16  3.32E-16  1.18E-16  3.01E-17  1.06E-17
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.54E-27  7.95E-20  2.12E-16  1.45E-14  3.57E-14
             3.40E-14  1.58E-14  6.84E-15  2.68E-15  7.20E-16  2.60E-16  9.29E-17  2.36E-17  8.38E-18
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-30  1.29E-21  2.57E-17  5.03E-15  1.69E-14
             1.87E-14  9.45E-15  4.22E-15  1.68E-15  4.55E-16  1.65E-16  5.90E-17  1.50E-17  5.32E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.73E-32  2.11E-22  1.03E-17  3.27E-15  1.27E-14
             1.51E-14  7.96E-15  3.60E-15  1.44E-15  3.93E-16  1.42E-16  5.10E-17  1.30E-17  4.60E-18
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-33  8.20E-23  6.44E-18  2.67E-15  1.13E-14
             1.39E-14  7.45E-15  3.39E-15  1.36E-15  3.71E-16  1.35E-16  4.82E-17  1.23E-17  4.35E-18
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-33  4.63E-23  4.91E-18  2.43E-15  1.09E-14
             1.37E-14  7.50E-15  3.43E-15  1.38E-15  3.77E-16  1.37E-16  4.91E-17  1.25E-17  4.43E-18
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.45E-34  2.90E-23  3.70E-18  2.04E-15  9.42E-15
             1.21E-14  6.69E-15  3.07E-15  1.24E-15  3.39E-16  1.23E-16  4.41E-17  1.12E-17  3.98E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.46E-34  2.09E-23  3.06E-18  1.83E-15  8.70E-15
             1.14E-14  6.32E-15  2.91E-15  1.17E-15  3.21E-16  1.17E-16  4.18E-17  1.07E-17  3.78E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.24E-34  1.69E-23  2.78E-18  1.77E-15  8.61E-15
             1.14E-14  6.35E-15  2.93E-15  1.18E-15  3.24E-16  1.18E-16  4.22E-17  1.08E-17  3.81E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.60E-34  1.44E-23  2.57E-18  1.73E-15  8.53E-15
             1.13E-14  6.38E-15  2.95E-15  1.19E-15  3.27E-16  1.19E-16  4.25E-17  1.08E-17  3.84E-18
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.22E-34  1.26E-23  2.41E-18  1.69E-15  8.46E-15
             1.13E-14  6.40E-15  2.96E-15  1.20E-15  3.28E-16  1.19E-16  4.27E-17  1.09E-17  3.86E-18
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.86E-35  1.13E-23  2.29E-18  1.66E-15  8.40E-15
             1.13E-14  6.41E-15  2.97E-15  1.20E-15  3.29E-16  1.20E-16  4.29E-17  1.09E-17  3.88E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.27E-35  1.04E-23  2.20E-18  1.63E-15  8.35E-15
             1.13E-14  6.41E-15  2.97E-15  1.20E-15  3.30E-16  1.20E-16  4.30E-17  1.10E-17  3.89E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.15E-35  9.68E-24  2.12E-18  1.61E-15  8.30E-15
             1.13E-14  6.41E-15  2.97E-15  1.20E-15  3.30E-16  1.20E-16  4.30E-17  1.10E-17  3.89E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.31E-35  9.09E-24  2.06E-18  1.59E-15  8.22E-15
             1.12E-14  6.37E-15  2.96E-15  1.20E-15  3.29E-16  1.19E-16  4.28E-17  1.09E-17  3.87E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.75E-35  8.72E-24  2.02E-18  1.59E-15  8.26E-15
             1.13E-14  6.43E-15  2.98E-15  1.21E-15  3.32E-16  1.21E-16  4.32E-17  1.10E-17  3.91E-18
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.23E-35  8.28E-24  1.97E-18  1.56E-15  8.17E-15
             1.12E-14  6.37E-15  2.96E-15  1.20E-15  3.29E-16  1.20E-16  4.29E-17  1.09E-17  3.88E-18
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.87E-35  8.02E-24  1.94E-18  1.56E-15  8.17E-15
             1.12E-14  6.40E-15  2.97E-15  1.20E-15  3.31E-16  1.20E-16  4.31E-17  1.10E-17  3.89E-18
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.52E-35  7.69E-24  1.89E-18  1.54E-15  8.08E-15
             1.11E-14  6.34E-15  2.94E-15  1.19E-15  3.28E-16  1.19E-16  4.27E-17  1.09E-17  3.86E-18
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.23E-35  7.41E-24  1.85E-18  1.51E-15  7.98E-15
             1.10E-14  6.28E-15  2.92E-15  1.18E-15  3.25E-16  1.18E-16  4.23E-17  1.08E-17  3.83E-18
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.99E-35  7.15E-24  1.81E-18  1.49E-15  7.88E-15
             1.08E-14  6.21E-15  2.89E-15  1.17E-15  3.22E-16  1.17E-16  4.19E-17  1.07E-17  3.79E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.77E-35  6.92E-24  1.77E-18  1.47E-15  7.78E-15
             1.07E-14  6.14E-15  2.86E-15  1.16E-15  3.18E-16  1.16E-16  4.15E-17  1.06E-17  3.75E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.68E-35  3.28E-24  8.63E-19  7.32E-16  3.92E-15
             5.43E-15  3.13E-15  1.46E-15  5.92E-16  1.63E-16  5.92E-17  2.12E-17  5.41E-18  1.92E-18
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.32E-35  2.70E-24  7.28E-19  6.27E-16  3.37E-15
             4.69E-15  2.72E-15  1.27E-15  5.15E-16  1.42E-16  5.15E-17  1.85E-17  4.71E-18  1.67E-18
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-35  2.21E-24  6.07E-19  5.28E-16  2.86E-15
             3.99E-15  2.32E-15  1.08E-15  4.41E-16  1.21E-16  4.41E-17  1.58E-17  4.03E-18  1.43E-18
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.59E-36  3.49E-25  9.71E-20  8.54E-17  4.64E-16
             6.52E-16  3.80E-16  1.78E-16  7.23E-17  1.99E-17  7.23E-18  2.59E-18  6.62E-19  2.35E-19
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.03E-36  2.32E-25  6.50E-20  5.76E-17  3.16E-16
             4.48E-16  2.63E-16  1.23E-16  5.03E-17  1.39E-17  5.04E-18  1.81E-18  4.62E-19  1.64E-19
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.90E-37  1.58E-25  4.45E-20  3.97E-17  2.20E-16
             3.15E-16  1.87E-16  8.79E-17  3.59E-17  9.90E-18  3.60E-18  1.29E-18  3.30E-19  1.17E-19
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.74E-37  1.09E-25  3.09E-20  2.78E-17  1.56E-16
             2.25E-16  1.35E-16  6.38E-17  2.61E-17  7.21E-18  2.63E-18  9.42E-19  2.40E-19  8.53E-20
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.68E-37  6.21E-26  1.76E-20  1.61E-17  9.22E-17
             1.36E-16  8.31E-17  3.96E-17  1.63E-17  4.50E-18  1.64E-18  5.88E-19  1.50E-19  5.33E-20
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.63E-37  3.79E-26  1.08E-20  9.96E-18  5.84E-17
             8.82E-17  5.47E-17  2.62E-17  1.08E-17  3.00E-18  1.09E-18  3.92E-19  1.00E-19  3.55E-20
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.72E-38  2.26E-26  6.46E-21  6.06E-18  3.64E-17
             5.62E-17  3.55E-17  1.71E-17  7.07E-18  1.96E-18  7.17E-19  2.57E-19  6.58E-20  2.33E-20
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-26  3.61E-21  3.45E-18  2.13E-17
             3.37E-17  2.16E-17  1.05E-17  4.35E-18  1.21E-18  4.42E-19  1.59E-19  4.05E-20  1.44E-20
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.92E-27  1.98E-21  1.92E-18  1.22E-17
             1.96E-17  1.27E-17  6.21E-18  2.58E-18  7.19E-19  2.63E-19  9.44E-20  2.41E-20  8.55E-21
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.81E-27  1.09E-21  1.08E-18  6.94E-18
             1.13E-17  7.42E-18  3.63E-18  1.51E-18  4.21E-19  1.54E-19  5.53E-20  1.41E-20  5.01E-21
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-27  6.64E-22  6.59E-19  4.30E-18
             7.07E-18  4.66E-18  2.28E-18  9.49E-19  2.65E-19  9.68E-20  3.48E-20  8.89E-21  3.15E-21
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.24E-27  3.57E-22  3.57E-19  2.35E-18
             3.89E-18  2.57E-18  1.26E-18  5.25E-19  1.47E-19  5.36E-20  1.93E-20  4.92E-21  1.75E-21
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.06E-28  2.02E-22  2.03E-19  1.34E-18
             2.23E-18  1.48E-18  7.25E-19  3.02E-19  8.45E-20  3.09E-20  1.11E-20  2.84E-21  1.01E-21
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.02E-28  1.15E-22  1.16E-19  7.69E-19
             1.28E-18  8.49E-19  4.16E-19  1.74E-19  4.85E-20  1.77E-20  6.38E-21  1.63E-21  5.78E-22
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.24E-28  6.44E-23  6.49E-20  4.31E-19
             7.18E-19  4.77E-19  2.34E-19  9.76E-20  2.73E-20  9.96E-21  3.58E-21  9.15E-22  3.25E-22
