SEQ='P '     NUCCHG=16                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  87181251.1    NPRNT= 6
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P2             (3)1( 0.0)        0.0 
     2          3S2 3P2             (3)1( 1.0)      299.1 
     3          3S2 3P2             (3)1( 2.0)      855.7 
     4          3S2 3P2             (1)2( 2.0)    14486.5 
     5          3S2 3P2             (1)0( 0.0)    43550.0 
     6          3S1 3P3             (5)0( 2.0)    52344.0 

   PARENT CONFG INDEXING                BWNP=  87173173.9    NPRNT= 2
   ---------------------
   INDP         CODE                       WI        WNP
   ----         ----                 --------  ----------
     1          3S2 3P2             (     7.0)        0.0 
     2          3S1 3P3             (    19.5)    96766.0 

   IC AVERAGED CONFG INDEXING           BWNR=  87248893.3   NCFG=   6
   --------------------------
   INDX  INDP   CODE                       WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 --------  ----------      -----------
     1     1    3S2 3P2 4S1         (    14.5)        0.0      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     2     1    3S2 3P2 4P1         (    44.5)    18975.7      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     3     1    3S2 3P2 4D1         (    69.5)    39950.6      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     4     2    3S1 3P3 4S1         (     4.5)    43872.4      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     5     1    3S2 3P2 4F1         (    97.5)    45619.5      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
     6     2    3S1 3P3 4P1         (    14.5)    61600.2      0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00

   NL-SHELL INDEXING & AUGER RATES                     NLREP=203
   -------------------------------
   ILREP   N   L
   104       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.36E-34  1.69E-23  2.60E-17  1.68E-15
             8.01E-15  9.67E-15  5.75E-15  2.64E-15  7.81E-16  2.91E-16  1.05E-16  2.71E-17  9.63E-18
   106       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.82E-34  1.28E-23  1.95E-17  1.25E-15
             5.99E-15  7.25E-15  4.32E-15  1.99E-15  5.88E-16  2.19E-16  7.95E-17  2.04E-17  7.26E-18
   107       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.45E-34  2.47E-23  3.80E-17  2.46E-15
             1.18E-14  1.44E-14  8.63E-15  3.97E-15  1.18E-15  4.39E-16  1.59E-16  4.09E-17  1.46E-17
   108       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.76E-34  2.73E-23  4.24E-17  2.76E-15
             1.34E-14  1.64E-14  9.86E-15  4.55E-15  1.35E-15  5.03E-16  1.83E-16  4.70E-17  1.67E-17
   109       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.16E-34  5.20E-23  8.09E-17  5.24E-15
             2.51E-14  3.04E-14  1.81E-14  8.32E-15  2.46E-15  9.17E-16  3.33E-16  8.55E-17  3.04E-17
   110       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.21E-34  4.53E-23  7.07E-17  4.58E-15
             2.19E-14  2.65E-14  1.58E-14  7.25E-15  2.14E-15  7.99E-16  2.90E-16  7.45E-17  2.65E-17
   111       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-34  1.59E-23  2.48E-17  1.61E-15
             7.72E-15  9.33E-15  5.55E-15  2.55E-15  7.54E-16  2.81E-16  1.02E-16  2.62E-17  9.30E-18
   113       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-34  1.22E-23  1.89E-17  1.22E-15
             5.86E-15  7.10E-15  4.24E-15  1.95E-15  5.76E-16  2.15E-16  7.79E-17  2.00E-17  7.11E-18
   114       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.24E-34  2.38E-23  3.72E-17  2.42E-15
             1.17E-14  1.43E-14  8.54E-15  3.93E-15  1.16E-15  4.34E-16  1.58E-16  4.05E-17  1.44E-17
   115       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.55E-34  2.64E-23  4.15E-17  2.72E-15
             1.32E-14  1.62E-14  9.74E-15  4.49E-15  1.33E-15  4.97E-16  1.80E-16  4.64E-17  1.65E-17
   116       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.75E-34  5.02E-23  7.90E-17  5.14E-15
             2.47E-14  2.99E-14  1.78E-14  8.19E-15  2.42E-15  9.03E-16  3.28E-16  8.42E-17  2.99E-17
   117       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.86E-34  4.37E-23  6.90E-17  4.49E-15
             2.16E-14  2.61E-14  1.55E-14  7.13E-15  2.11E-15  7.86E-16  2.85E-16  7.33E-17  2.61E-17
   118       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.00E-34  1.50E-23  2.37E-17  1.54E-15
             7.41E-15  8.96E-15  5.34E-15  2.45E-15  7.25E-16  2.70E-16  9.80E-17  2.52E-17  8.95E-18
   120       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.57E-34  1.16E-23  1.83E-17  1.19E-15
             5.72E-15  6.94E-15  4.14E-15  1.90E-15  5.64E-16  2.10E-16  7.62E-17  1.96E-17  6.96E-18
   121       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.07E-34  2.30E-23  3.65E-17  2.38E-15
             1.15E-14  1.41E-14  8.44E-15  3.89E-15  1.15E-15  4.29E-16  1.56E-16  4.01E-17  1.42E-17
   122       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.37E-34  2.55E-23  4.07E-17  2.67E-15
             1.30E-14  1.60E-14  9.61E-15  4.43E-15  1.32E-15  4.91E-16  1.78E-16  4.58E-17  1.63E-17
   123       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.40E-34  4.84E-23  7.71E-17  5.04E-15
             2.42E-14  2.94E-14  1.75E-14  8.06E-15  2.38E-15  8.88E-16  3.22E-16  8.29E-17  2.94E-17
   124       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.55E-34  4.22E-23  6.73E-17  4.40E-15
             2.11E-14  2.56E-14  1.53E-14  7.01E-15  2.07E-15  7.73E-16  2.80E-16  7.21E-17  2.56E-17
   125       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.99E-34  1.51E-23  2.42E-17  1.58E-15
             7.61E-15  9.22E-15  5.49E-15  2.52E-15  7.46E-16  2.78E-16  1.01E-16  2.59E-17  9.21E-18
   127       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-34  1.11E-23  1.77E-17  1.16E-15
             5.58E-15  6.78E-15  4.05E-15  1.86E-15  5.51E-16  2.05E-16  7.45E-17  1.91E-17  6.80E-18
   128       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-34  2.23E-23  3.58E-17  2.35E-15
             1.14E-14  1.39E-14  8.34E-15  3.84E-15  1.14E-15  4.24E-16  1.54E-16  3.96E-17  1.41E-17
   129       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-34  2.48E-23  3.99E-17  2.63E-15
             1.28E-14  1.58E-14  9.48E-15  4.38E-15  1.30E-15  4.84E-16  1.76E-16  4.52E-17  1.61E-17
   130       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.09E-34  4.68E-23  7.52E-17  4.93E-15
             2.38E-14  2.89E-14  1.72E-14  7.91E-15  2.34E-15  8.73E-16  3.17E-16  8.14E-17  2.89E-17
   131       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.27E-34  4.07E-23  6.56E-17  4.30E-15
             2.07E-14  2.51E-14  1.50E-14  6.88E-15  2.04E-15  7.59E-16  2.75E-16  7.07E-17  2.51E-17
   132       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-34  1.42E-23  2.29E-17  1.50E-15
             7.22E-15  8.76E-15  5.22E-15  2.40E-15  7.10E-16  2.64E-16  9.59E-17  2.47E-17  8.76E-18
   134       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-34  1.07E-23  1.72E-17  1.12E-15
             5.43E-15  6.61E-15  3.95E-15  1.81E-15  5.37E-16  2.00E-16  7.26E-17  1.87E-17  6.64E-18
   135       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.79E-34  2.17E-23  3.51E-17  2.31E-15
             1.12E-14  1.37E-14  8.23E-15  3.79E-15  1.12E-15  4.19E-16  1.52E-16  3.91E-17  1.39E-17
   136       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.08E-34  2.40E-23  3.91E-17  2.58E-15
             1.26E-14  1.55E-14  9.34E-15  4.31E-15  1.28E-15  4.77E-16  1.73E-16  4.46E-17  1.58E-17
   137       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.53E-34  2.68E-23  4.27E-17  2.79E-15
             1.34E-14  1.63E-14  9.75E-15  4.48E-15  1.33E-15  4.94E-16  1.79E-16  4.61E-17  1.64E-17
   138       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.00E-34  2.28E-23  3.64E-17  2.38E-15
             1.15E-14  1.39E-14  8.28E-15  3.80E-15  1.12E-15  4.19E-16  1.52E-16  3.91E-17  1.39E-17
   139       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.90E-35  7.54E-24  1.20E-17  7.87E-16
             3.79E-15  4.59E-15  2.73E-15  1.25E-15  3.71E-16  1.38E-16  5.02E-17  1.29E-17  4.58E-18
   141       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-34  1.02E-23  1.66E-17  1.09E-15
             5.28E-15  6.43E-15  3.84E-15  1.77E-15  5.23E-16  1.95E-16  7.07E-17  1.82E-17  6.46E-18
   142       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-34  1.09E-23  1.74E-17  1.14E-15
             5.56E-15  6.83E-15  4.10E-15  1.89E-15  5.60E-16  2.09E-16  7.58E-17  1.95E-17  6.92E-18
   143       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.68E-34  1.29E-23  2.07E-17  1.37E-15
             6.71E-15  8.34E-15  5.04E-15  2.33E-15  6.93E-16  2.59E-16  9.39E-17  2.41E-17  8.58E-18
   144       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.38E-34  2.59E-23  4.16E-17  2.73E-15
             1.32E-14  1.60E-14  9.55E-15  4.39E-15  1.30E-15  4.84E-16  1.76E-16  4.52E-17  1.61E-17
   145       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.87E-34  2.21E-23  3.55E-17  2.33E-15
             1.12E-14  1.36E-14  8.10E-15  3.72E-15  1.10E-15  4.10E-16  1.49E-16  3.83E-17  1.36E-17
   146       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.18E-35  7.07E-24  1.14E-17  7.46E-16
             3.59E-15  4.35E-15  2.60E-15  1.19E-15  3.53E-16  1.31E-16  4.77E-17  1.23E-17  4.35E-18
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.23E-35  5.54E-24  8.88E-18  5.82E-16
             2.81E-15  3.43E-15  2.05E-15  9.45E-16  2.80E-16  1.04E-16  3.79E-17  9.73E-18  3.46E-18
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.37E-34  1.06E-23  1.71E-17  1.13E-15
             5.48E-15  6.73E-15  4.04E-15  1.86E-15  5.53E-16  2.06E-16  7.48E-17  1.92E-17  6.83E-18
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-34  1.25E-23  2.03E-17  1.34E-15
             6.60E-15  8.21E-15  4.96E-15  2.29E-15  6.82E-16  2.55E-16  9.25E-17  2.38E-17  8.45E-18
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.23E-34  2.51E-23  4.05E-17  2.66E-15
             1.29E-14  1.57E-14  9.35E-15  4.30E-15  1.27E-15  4.74E-16  1.72E-16  4.42E-17  1.57E-17
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.75E-34  2.14E-23  3.46E-17  2.27E-15
             1.09E-14  1.33E-14  7.92E-15  3.64E-15  1.08E-15  4.01E-16  1.46E-16  3.74E-17  1.33E-17
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.52E-35  6.63E-24  1.07E-17  7.05E-16
             3.40E-15  4.13E-15  2.46E-15  1.13E-15  3.34E-16  1.25E-16  4.52E-17  1.16E-17  4.13E-18
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.88E-35  3.95E-24  6.54E-18  4.34E-16
             2.11E-15  2.59E-15  1.55E-15  7.16E-16  2.12E-16  7.91E-17  2.87E-17  7.38E-18  2.62E-18
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-34  8.55E-24  1.43E-17  9.51E-16
             4.65E-15  5.75E-15  3.46E-15  1.60E-15  4.74E-16  1.77E-16  6.42E-17  1.65E-17  5.86E-18
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-34  1.02E-23  1.71E-17  1.14E-15
             5.65E-15  7.08E-15  4.29E-15  1.99E-15  5.91E-16  2.21E-16  8.02E-17  2.06E-17  7.33E-18
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.42E-34  1.97E-23  3.29E-17  2.18E-15
             1.06E-14  1.29E-14  7.73E-15  3.56E-15  1.05E-15  3.93E-16  1.43E-16  3.66E-17  1.30E-17
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.06E-34  1.68E-23  2.80E-17  1.86E-15
             8.99E-15  1.09E-14  6.54E-15  3.00E-15  8.89E-16  3.31E-16  1.20E-16  3.09E-17  1.10E-17
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.18E-35  4.24E-24  7.06E-18  4.68E-16
             2.27E-15  2.76E-15  1.65E-15  7.57E-16  2.24E-16  8.35E-17  3.03E-17  7.79E-18  2.77E-18
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.47E-35  2.89E-24  4.87E-18  3.25E-16
             1.59E-15  1.96E-15  1.18E-15  5.44E-16  1.61E-16  6.02E-17  2.18E-17  5.62E-18  2.00E-18
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.51E-35  7.14E-24  1.21E-17  8.12E-16
             3.99E-15  4.95E-15  2.99E-15  1.38E-15  4.10E-16  1.53E-16  5.55E-17  1.43E-17  5.07E-18
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-35  1.48E-24  2.53E-18  1.70E-16
             8.49E-16  1.07E-15  6.50E-16  3.02E-16  8.99E-17  3.36E-17  1.22E-17  3.14E-18  1.12E-18
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.85E-35  2.40E-24  4.07E-18  2.72E-16
             1.33E-15  1.63E-15  9.74E-16  4.48E-16  1.33E-16  4.95E-17  1.80E-17  4.62E-18  1.64E-18
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-35  1.88E-24  3.19E-18  2.12E-16
             1.03E-15  1.26E-15  7.53E-16  3.46E-16  1.03E-16  3.82E-17  1.39E-17  3.56E-18  1.27E-18
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.73E-36  3.98E-25  6.76E-19  4.51E-17
             2.19E-16  2.67E-16  1.60E-16  7.34E-17  2.17E-17  8.10E-18  2.94E-18  7.55E-19  2.68E-19
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.76E-36  2.36E-25  4.04E-19  2.72E-17
             1.34E-16  1.68E-16  1.01E-16  4.69E-17  1.39E-17  5.20E-18  1.89E-18  4.86E-19  1.73E-19
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-35  9.62E-25  1.65E-18  1.11E-16
             5.54E-16  6.95E-16  4.21E-16  1.95E-16  5.81E-17  2.17E-17  7.89E-18  2.03E-18  7.21E-19
   171       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-35  1.11E-24  1.91E-18  1.30E-16
             6.52E-16  8.30E-16  5.07E-16  2.36E-16  7.04E-17  2.63E-17  9.56E-18  2.46E-18  8.74E-19
   172       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.01E-35  1.72E-24  2.95E-18  1.98E-16
             9.69E-16  1.19E-15  7.14E-16  3.29E-16  9.75E-17  3.64E-17  1.32E-17  3.39E-18  1.21E-18
   173       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.58E-35  1.35E-24  2.31E-18  1.55E-16
             7.54E-16  9.22E-16  5.51E-16  2.54E-16  7.51E-17  2.80E-17  1.02E-17  2.61E-18  9.28E-19
   174       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.92E-36  2.50E-25  4.29E-19  2.87E-17
             1.40E-16  1.71E-16  1.02E-16  4.69E-17  1.39E-17  5.18E-18  1.88E-18  4.83E-19  1.72E-19
   176       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.82E-36  1.58E-25  2.72E-19  1.84E-17
             9.16E-17  1.15E-16  7.01E-17  3.25E-17  9.70E-18  3.62E-18  1.32E-18  3.38E-19  1.20E-19
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.30E-36  7.20E-25  1.24E-18  8.45E-17
             4.23E-16  5.35E-16  3.26E-16  1.51E-16  4.51E-17  1.69E-17  6.13E-18  1.58E-18  5.60E-19
   178       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.18E-36  7.97E-25  1.38E-18  9.45E-17
             4.79E-16  6.18E-16  3.79E-16  1.77E-16  5.30E-17  1.98E-17  7.20E-18  1.85E-18  6.59E-19
   179       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-35  1.18E-24  2.04E-18  1.37E-16
             6.74E-16  8.31E-16  4.99E-16  2.30E-16  6.83E-17  2.55E-17  9.25E-18  2.38E-18  8.45E-19
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-35  9.09E-25  1.57E-18  1.05E-16
             5.14E-16  6.29E-16  3.76E-16  1.73E-16  5.13E-17  1.91E-17  6.94E-18  1.78E-18  6.34E-19
   181       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.72E-36  1.49E-25  2.57E-19  1.72E-17
             8.41E-17  1.03E-16  6.16E-17  2.84E-17  8.40E-18  3.13E-18  1.14E-18  2.92E-19  1.04E-19
   183       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-36  9.70E-26  1.68E-19  1.15E-17
             5.79E-17  7.43E-17  4.55E-17  2.12E-17  6.34E-18  2.37E-18  8.62E-19  2.22E-19  7.88E-20
   184       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.60E-36  4.90E-25  8.53E-19  5.83E-17
             2.95E-16  3.79E-16  2.32E-16  1.08E-16  3.24E-17  1.21E-17  4.40E-18  1.13E-18  4.02E-19
   185       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.91E-36  5.18E-25  9.03E-19  6.22E-17
             3.20E-16  4.21E-16  2.61E-16  1.22E-16  3.68E-17  1.38E-17  5.00E-18  1.29E-18  4.58E-19
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.43E-36  7.37E-25  1.28E-18  8.65E-17
             4.26E-16  5.29E-16  3.18E-16  1.47E-16  4.37E-17  1.63E-17  5.91E-18  1.52E-18  5.40E-19
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.39E-36  5.58E-25  9.67E-19  6.50E-17
             3.18E-16  3.90E-16  2.34E-16  1.08E-16  3.19E-17  1.19E-17  4.32E-18  1.11E-18  3.95E-19
   188       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.55E-37  8.34E-26  1.45E-19  9.72E-18
             4.75E-17  5.84E-17  3.50E-17  1.61E-17  4.77E-18  1.78E-18  6.46E-19  1.66E-19  5.90E-20
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.70E-37  5.88E-26  1.03E-19  7.06E-18
             3.63E-17  4.78E-17  2.96E-17  1.39E-17  4.17E-18  1.56E-18  5.68E-19  1.46E-19  5.20E-20
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.63E-36  3.19E-25  5.58E-19  3.84E-17
             1.98E-16  2.59E-16  1.60E-16  7.51E-17  2.25E-17  8.44E-18  3.07E-18  7.90E-19  2.81E-19
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.67E-36  3.24E-25  5.67E-19  3.95E-17
             2.07E-16  2.79E-16  1.75E-16  8.24E-17  2.48E-17  9.31E-18  3.39E-18  8.72E-19  3.10E-19
   193       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-36  4.49E-25  7.82E-19  5.30E-17
             2.63E-16  3.28E-16  1.98E-16  9.18E-17  2.73E-17  1.02E-17  3.70E-18  9.52E-19  3.38E-19
   194       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.82E-36  3.35E-25  5.83E-19  3.93E-17
             1.93E-16  2.37E-16  1.42E-16  6.56E-17  1.95E-17  7.26E-18  2.63E-18  6.77E-19  2.41E-19
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.41E-37  4.75E-26  8.25E-20  5.56E-18
             2.73E-17  3.36E-17  2.01E-17  9.28E-18  2.75E-18  1.03E-18  3.73E-19  9.58E-20  3.40E-20
   197       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.29E-37  3.78E-26  6.61E-20  4.60E-18
             2.42E-17  3.28E-17  2.06E-17  9.71E-18  2.93E-18  1.10E-18  4.00E-19  1.03E-19  3.66E-20
   198       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.42E-36  2.14E-25  3.75E-19  2.61E-17
             1.37E-16  1.83E-16  1.15E-16  5.40E-17  1.63E-17  6.09E-18  2.22E-18  5.71E-19  2.03E-19
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.39E-36  2.11E-25  3.71E-19  2.61E-17
             1.40E-16  1.92E-16  1.21E-16  5.76E-17  1.74E-17  6.54E-18  2.38E-18  6.13E-19  2.18E-19
   200       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.27E-36  2.88E-25  5.04E-19  3.42E-17
             1.71E-16  2.15E-16  1.31E-16  6.05E-17  1.80E-17  6.73E-18  2.45E-18  6.29E-19  2.24E-19
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.43E-36  2.14E-25  3.73E-19  2.52E-17
             1.24E-16  1.53E-16  9.19E-17  4.24E-17  1.26E-17  4.69E-18  1.70E-18  4.38E-19  1.56E-19
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.34E-37  2.94E-26  5.12E-20  3.46E-18
             1.70E-17  2.10E-17  1.26E-17  5.81E-18  1.73E-18  6.43E-19  2.34E-19  6.00E-20  2.13E-20

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-32  1.12E-22  6.72E-18  6.21E-15  6.88E-14
             1.68E-13  1.44E-13  7.68E-14  3.35E-14  9.60E-15  3.54E-15  1.28E-15  3.28E-16  1.16E-16
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-28  2.68E-20  1.98E-15  5.46E-14
             1.76E-13  1.69E-13  9.33E-14  4.12E-14  1.19E-14  4.41E-15  1.59E-15  4.09E-16  1.45E-16
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-30  2.89E-21  7.66E-16  2.88E-14
             1.06E-13  1.10E-13  6.22E-14  2.78E-14  8.12E-15  3.01E-15  1.09E-15  2.79E-16  9.93E-17
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.19E-32  9.66E-22  5.16E-16  2.38E-14
             9.65E-14  1.06E-13  6.12E-14  2.77E-14  8.11E-15  3.01E-15  1.09E-15  2.80E-16  9.95E-17
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.94E-32  5.95E-22  4.44E-16  2.27E-14
             9.67E-14  1.09E-13  6.38E-14  2.90E-14  8.52E-15  3.17E-15  1.15E-15  2.95E-16  1.05E-16
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.49E-32  4.37E-22  4.01E-16  2.18E-14
             9.62E-14  1.11E-13  6.51E-14  2.97E-14  8.74E-15  3.25E-15  1.18E-15  3.03E-16  1.08E-16
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.45E-33  3.54E-22  3.72E-16  2.12E-14
             9.55E-14  1.12E-13  6.58E-14  3.01E-14  8.87E-15  3.30E-15  1.20E-15  3.07E-16  1.09E-16
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.85E-33  3.03E-22  3.52E-16  2.07E-14
             9.47E-14  1.12E-13  6.61E-14  3.02E-14  8.93E-15  3.32E-15  1.21E-15  3.10E-16  1.10E-16
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.38E-33  2.70E-22  3.36E-16  2.03E-14
             9.39E-14  1.12E-13  6.61E-14  3.03E-14  8.95E-15  3.33E-15  1.21E-15  3.11E-16  1.10E-16
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.47E-33  2.46E-22  3.24E-16  1.99E-14
