SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112584757.8   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   393       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.04E-39  2.29E-27  1.18E-20  1.51E-18
             1.14E-17  1.89E-17  1.26E-17  6.12E-18  1.87E-18  7.06E-19  2.58E-19  6.64E-20  2.36E-20
   394       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-38  5.65E-27  3.01E-20  3.96E-18
             3.05E-17  5.09E-17  3.40E-17  1.65E-17  5.06E-18  1.91E-18  6.96E-19  1.79E-19  6.39E-20
   395       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.46E-38  9.77E-27  8.24E-20  1.59E-17
             1.45E-16  2.64E-16  1.80E-16  8.87E-17  2.74E-17  1.03E-17  3.78E-18  9.75E-19  3.47E-19
   396       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.33E-38  9.32E-27  5.76E-20  8.81E-18
             7.34E-17  1.28E-16  8.65E-17  4.23E-17  1.30E-17  4.91E-18  1.79E-18  4.63E-19  1.65E-19
   397       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.97E-37  1.23E-25  5.64E-19  5.54E-17
             3.39E-16  4.85E-16  3.07E-16  1.45E-16  4.38E-17  1.64E-17  5.97E-18  1.54E-18  5.47E-19
   398       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-37  6.66E-26  3.10E-19  3.22E-17
             2.07E-16  3.09E-16  1.99E-16  9.47E-17  2.87E-17  1.08E-17  3.93E-18  1.01E-18  3.60E-19
   399       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-37  5.73E-26  2.69E-19  2.88E-17
             1.91E-16  2.91E-16  1.88E-16  9.01E-17  2.73E-17  1.03E-17  3.75E-18  9.65E-19  3.43E-19
   400       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.45E-38  2.29E-26  1.15E-19  1.32E-17
             9.26E-17  1.46E-16  9.58E-17  4.62E-17  1.41E-17  5.29E-18  1.93E-18  4.98E-19  1.77E-19
   401       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.42E-37  1.01E-25  4.88E-19  5.26E-17
             3.51E-16  5.35E-16  3.47E-16  1.66E-16  5.04E-17  1.90E-17  6.91E-18  1.78E-18  6.33E-19
   402       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.62E-38  1.97E-26  1.88E-19  3.88E-17
             3.63E-16  6.69E-16  4.60E-16  2.27E-16  7.00E-17  2.64E-17  9.66E-18  2.49E-18  8.88E-19
   403       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-37  7.83E-26  4.35E-19  5.61E-17
             4.24E-16  7.01E-16  4.67E-16  2.27E-16  6.94E-17  2.61E-17  9.54E-18  2.46E-18  8.75E-19
   404       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.24E-37  1.43E-25  7.29E-19  8.19E-17
             5.62E-16  8.75E-16  5.71E-16  2.74E-16  8.35E-17  3.14E-17  1.14E-17  2.95E-18  1.05E-18
   405       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.68E-37  6.82E-26  3.57E-19  4.49E-17
             3.36E-16  5.53E-16  3.67E-16  1.78E-16  5.45E-17  2.05E-17  7.50E-18  1.93E-18  6.88E-19
   406       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.40E-38  1.00E-26  6.25E-20  9.43E-18
             7.80E-17  1.36E-16  9.16E-17  4.48E-17  1.38E-17  5.20E-18  1.90E-18  4.90E-19  1.74E-19
   407       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-37  6.66E-26  5.92E-19  1.14E-16
             1.05E-15  1.91E-15  1.31E-15  6.46E-16  1.99E-16  7.53E-17  2.75E-17  7.11E-18  2.53E-18
   408       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-37  5.51E-26  6.39E-19  1.42E-16
             1.36E-15  2.53E-15  1.74E-15  8.60E-16  2.66E-16  1.00E-16  3.67E-17  9.48E-18  3.37E-18
   409       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.96E-38  2.41E-26  3.28E-19  7.70E-17
             7.52E-16  1.41E-15  9.73E-16  4.81E-16  1.49E-16  5.63E-17  2.06E-17  5.31E-18  1.89E-18
   410       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.55E-37  1.20E-25  1.07E-18  2.06E-16
             1.88E-15  3.43E-15  2.35E-15  1.16E-15  3.57E-16  1.35E-16  4.94E-17  1.27E-17  4.53E-18
   411       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-37  5.23E-26  2.92E-19  3.62E-17
             2.66E-16  4.34E-16  2.88E-16  1.39E-16  4.26E-17  1.61E-17  5.86E-18  1.51E-18  5.38E-19
   412       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-37  8.76E-26  1.08E-18  2.44E-16
             2.35E-15  4.38E-15  3.02E-15  1.49E-15  4.61E-16  1.74E-16  6.37E-17  1.64E-17  5.85E-18
   413       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-37  7.16E-26  1.78E-18  4.79E-16
             4.85E-15  9.23E-15  6.40E-15  3.17E-15  9.81E-16  3.71E-16  1.36E-16  3.50E-17  1.25E-17
   414       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.83E-38  4.31E-26  2.48E-19  3.16E-17
             2.38E-16  3.91E-16  2.60E-16  1.26E-16  3.87E-17  1.46E-17  5.32E-18  1.37E-18  4.88E-19
   415       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.94E-37  1.47E-25  3.74E-18  1.01E-15
             1.02E-14  1.94E-14  1.34E-14  6.66E-15  2.06E-15  7.79E-16  2.85E-16  7.36E-17  2.62E-17
   416       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.57E-38  3.67E-26  2.38E-19  3.56E-17
             2.93E-16  5.09E-16  3.44E-16  1.68E-16  5.18E-17  1.95E-17  7.13E-18  1.84E-18  6.55E-19
   417       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.47E-38  4.31E-26  7.22E-19  1.79E-16
             1.77E-15  3.35E-15  2.32E-15  1.15E-15  3.55E-16  1.34E-16  4.90E-17  1.27E-17  4.50E-18
   418       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.40E-37  6.66E-26  3.56E-19  4.12E-17
             2.89E-16  4.55E-16  2.98E-16  1.44E-16  4.38E-17  1.65E-17  6.01E-18  1.55E-18  5.51E-19
   419       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.16E-38  3.68E-26  4.04E-19  8.66E-17
             8.25E-16  1.53E-15  1.06E-15  5.22E-16  1.61E-16  6.10E-17  2.23E-17  5.76E-18  2.05E-18
   420       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.22E-37  2.52E-25  2.89E-18  6.31E-16
             6.02E-15  1.12E-14  7.69E-15  3.79E-15  1.17E-15  4.43E-16  1.62E-16  4.18E-17  1.49E-17
   421       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.10E-38  1.07E-26  1.12E-19  2.35E-17
             2.23E-16  4.12E-16  2.84E-16  1.40E-16  4.33E-17  1.64E-17  5.99E-18  1.54E-18  5.50E-19
   422       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.56E-38  1.25E-26  6.69E-20  7.65E-18
             5.31E-17  8.32E-17  5.44E-17  2.62E-17  7.98E-18  3.00E-18  1.09E-18  2.82E-19  1.00E-19
   423       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.15E-38  1.05E-26  5.57E-20  6.24E-18
             4.26E-17  6.60E-17  4.30E-17  2.06E-17  6.28E-18  2.36E-18  8.61E-19  2.22E-19  7.89E-20
   424       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.39E-38  6.76E-27  3.76E-20  4.59E-18
             3.34E-17  5.40E-17  3.57E-17  1.73E-17  5.28E-18  1.99E-18  7.25E-19  1.87E-19  6.65E-20
   425       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.50E-38  1.69E-26  8.74E-20  9.53E-18
             6.35E-17  9.68E-17  6.27E-17  3.00E-17  9.12E-18  3.43E-18  1.25E-18  3.22E-19  1.14E-19
   426       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.48E-39  1.20E-27  6.39E-21  7.28E-19
             5.03E-18  7.87E-18  5.14E-18  2.47E-18  7.54E-19  2.83E-19  1.03E-19  2.66E-20  9.48E-21
   427       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.36E-39  1.63E-27  8.61E-21  9.59E-19
             6.51E-18  1.01E-17  6.54E-18  3.14E-18  9.55E-19  3.59E-19  1.31E-19  3.37E-20  1.20E-20
   428       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-39  9.15E-28  5.01E-21  5.92E-19
             4.21E-18  6.71E-18  4.41E-18  2.13E-18  6.50E-19  2.45E-19  8.92E-20  2.30E-20  8.18E-21
   429       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.10E-39  1.97E-27  1.02E-20  1.11E-18
             7.42E-18  1.13E-17  7.32E-18  3.51E-18  1.06E-18  4.00E-19  1.46E-19  3.76E-20  1.34E-20
   430       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.29E-38  2.05E-26  3.32E-19  8.25E-17
             8.18E-16  1.55E-15  1.07E-15  5.29E-16  1.64E-16  6.19E-17  2.26E-17  5.84E-18  2.08E-18
   431       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.98E-37  1.01E-25  6.30E-19  8.75E-17
             6.90E-16  1.17E-15  7.85E-16  3.83E-16  1.17E-16  4.43E-17  1.62E-17  4.17E-18  1.48E-18
   432       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-37  1.27E-25  7.91E-19  1.11E-16
             8.80E-16  1.50E-15  1.01E-15  4.91E-16  1.51E-16  5.68E-17  2.08E-17  5.35E-18  1.90E-18
   433       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.61E-37  1.32E-25  9.41E-19  1.52E-16
             1.29E-15  2.29E-15  1.55E-15  7.62E-16  2.35E-16  8.86E-17  3.24E-17  8.35E-18  2.97E-18
   434       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.81E-37  9.10E-26  5.40E-19  7.06E-17
             5.38E-16  8.95E-16  5.97E-16  2.90E-16  8.89E-17  3.35E-17  1.22E-17  3.15E-18  1.12E-18
   435       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-37  4.87E-26  2.84E-19  3.86E-17
             3.03E-16  5.14E-16  3.45E-16  1.68E-16  5.16E-17  1.95E-17  7.11E-18  1.83E-18  6.52E-19
   436       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.13E-38  3.20E-26  1.79E-19  2.08E-17
             1.45E-16  2.29E-16  1.50E-16  7.20E-17  2.19E-17  8.26E-18  3.01E-18  7.76E-19  2.76E-19
   437       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-37  6.82E-26  3.63E-19  3.92E-17
             2.58E-16  3.88E-16  2.50E-16  1.19E-16  3.62E-17  1.36E-17  4.96E-18  1.28E-18  4.54E-19
   438       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.60E-38  3.84E-26  2.11E-19  2.68E-17
             2.02E-16  3.34E-16  2.23E-16  1.08E-16  3.31E-17  1.25E-17  4.56E-18  1.17E-18  4.18E-19
   439       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.18E-38  2.15E-26  1.19E-19  1.35E-17
             9.29E-17  1.45E-16  9.44E-17  4.54E-17  1.38E-17  5.20E-18  1.90E-18  4.88E-19  1.74E-19
   440       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.52E-39  4.89E-27  2.65E-20  2.94E-18
             1.98E-17  3.04E-17  1.98E-17  9.47E-18  2.88E-18  1.08E-18  3.94E-19  1.02E-19  3.62E-20
   441       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.34E-38  6.74E-27  3.57E-20  3.87E-18
             2.55E-17  3.85E-17  2.49E-17  1.19E-17  3.61E-18  1.35E-18  4.94E-19  1.27E-19  4.52E-20
   442       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-38  1.10E-26  6.44E-20  8.02E-18
             5.90E-17  9.61E-17  6.36E-17  3.08E-17  9.43E-18  3.55E-18  1.30E-18  3.34E-19  1.19E-19
   443       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.86E-39  1.91E-27  1.03E-20  1.19E-18
             8.29E-18  1.30E-17  8.53E-18  4.11E-18  1.25E-18  4.71E-19  1.72E-19  4.42E-20  1.57E-20
   444       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-39  1.29E-27  7.41E-21  9.09E-19
             6.62E-18  1.07E-17  7.09E-18  3.43E-18  1.05E-18  3.95E-19  1.44E-19  3.71E-20  1.32E-20
   445       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-37  8.41E-26  4.46E-19  4.90E-17
             3.28E-16  5.00E-16  3.24E-16  1.55E-16  4.72E-17  1.77E-17  6.46E-18  1.66E-18  5.92E-19
   446       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-38  1.11E-26  5.84E-20  6.23E-18
             4.06E-17  6.08E-17  3.91E-17  1.87E-17  5.66E-18  2.12E-18  7.74E-19  1.99E-19  7.09E-20
   447       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.02E-38  1.02E-26  5.37E-20  5.76E-18
             3.77E-17  5.65E-17  3.63E-17  1.74E-17  5.26E-18  1.98E-18  7.20E-19  1.85E-19  6.60E-20
   448       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-37  8.02E-26  4.30E-19  4.70E-17
             3.12E-16  4.73E-16  3.06E-16  1.46E-16  4.44E-17  1.67E-17  6.08E-18  1.57E-18  5.57E-19
   449       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.04E-39  5.36E-28  3.48E-21  5.06E-19
             4.11E-18  7.08E-18  4.78E-18  2.33E-18  7.18E-19  2.71E-19  9.89E-20  2.55E-20  9.08E-21
   450       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-39  7.13E-28  4.33E-21  5.93E-19
             4.66E-18  7.90E-18  5.30E-18  2.58E-18  7.92E-19  2.99E-19  1.09E-19  2.81E-20  1.00E-20
   451       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-38  8.19E-27  4.80E-20  5.98E-18
             4.41E-17  7.19E-17  4.76E-17  2.31E-17  7.06E-18  2.66E-18  9.70E-19  2.50E-19  8.90E-20
   452       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-37  8.67E-26  6.02E-19  9.28E-17
             7.74E-16  1.35E-15  9.14E-16  4.48E-16  1.38E-16  5.20E-17  1.90E-17  4.90E-18  1.74E-18
   453       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.26E-38  6.58E-27  4.02E-20  5.32E-18
             4.08E-17  6.82E-17  4.55E-17  2.21E-17  6.79E-18  2.56E-18  9.34E-19  2.41E-19  8.57E-20
   454       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.24E-37  1.13E-25  6.06E-19  6.74E-17
             4.56E-16  7.01E-16  4.55E-16  2.18E-16  6.64E-17  2.49E-17  9.09E-18  2.34E-18  8.34E-19

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2S  0.5)
   ILREP
   -----
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-35  5.76E-24  1.90E-18  6.42E-15  9.10E-14
             2.21E-13  1.83E-13  9.64E-14  4.17E-14  1.19E-14  4.38E-15  1.58E-15  4.05E-16  1.44E-16
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-39  1.81E-26  8.99E-20  1.62E-15  4.15E-14
             1.35E-13  1.32E-13  7.35E-14  3.26E-14  9.46E-15  3.50E-15  1.27E-15  3.25E-16  1.15E-16
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.78E-31  1.79E-22  3.91E-17  2.12E-15
             9.61E-15  1.13E-14  6.68E-15  3.05E-15  9.01E-16  3.36E-16  1.22E-16  3.13E-17  1.11E-17
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.31E-30  5.31E-22  1.16E-16  6.63E-15
             3.16E-14  3.86E-14  2.31E-14  1.06E-14  3.14E-15  1.17E-15  4.25E-16  1.09E-16  3.88E-17
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.72E-31  1.89E-22  6.97E-17  4.71E-15
             2.45E-14  3.15E-14  1.92E-14  8.91E-15  2.65E-15  9.91E-16  3.60E-16  9.25E-17  3.29E-17
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.17E-32  2.16E-23  7.63E-18  4.76E-16
             2.43E-15  3.11E-15  1.89E-15  8.77E-16  2.61E-16  9.75E-17  3.54E-17  9.11E-18  3.24E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.41E-33  5.66E-24  5.80E-18  5.47E-16
             3.31E-15  4.65E-15  2.92E-15  1.37E-15  4.12E-16  1.54E-16  5.62E-17  1.45E-17  5.14E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.19E-33  2.29E-23  1.98E-17  1.77E-15
             1.07E-14  1.50E-14  9.43E-15  4.44E-15  1.34E-15  5.00E-16  1.82E-16  4.68E-17  1.67E-17
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-33  1.59E-23  1.79E-17  1.78E-15
             1.13E-14  1.64E-14  1.04E-14  4.93E-15  1.49E-15  5.58E-16  2.03E-16  5.23E-17  1.86E-17
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.28E-34  2.50E-24  1.79E-18  1.27E-16
             7.06E-16  9.64E-16  6.00E-16  2.82E-16  8.46E-17  3.17E-17  1.15E-17  2.96E-18  1.05E-18
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-35  1.81E-25  1.15E-19  6.75E-18
             3.34E-17  4.24E-17  2.58E-17  1.20E-17  3.57E-18  1.33E-18  4.84E-19  1.24E-19  4.43E-20
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.01E-35  8.20E-25  1.24E-18  1.35E-16
             9.06E-16  1.36E-15  8.74E-16  4.17E-16  1.26E-16  4.73E-17  1.72E-17  4.44E-18  1.58E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-34  3.71E-24  5.15E-18  5.22E-16
             3.43E-15  5.11E-15  3.27E-15  1.56E-15  4.71E-16  1.77E-16  6.44E-17  1.66E-17  5.90E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-34  3.44E-24  6.46E-18  7.53E-16
             5.25E-15  8.09E-15  5.23E-15  2.50E-15  7.59E-16  2.85E-16  1.04E-16  2.68E-17  9.53E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-35  6.35E-25  8.10E-19  7.09E-17
             4.42E-16  6.45E-16  4.11E-16  1.95E-16  5.90E-17  2.21E-17  8.06E-18  2.08E-18  7.38E-19
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-36  6.77E-26  7.18E-20  4.81E-18
             2.53E-17  3.34E-17  2.06E-17  9.64E-18  2.89E-18  1.08E-18  3.92E-19  1.01E-19  3.59E-20
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.99E-38  2.83E-27  2.86E-21  1.74E-19
             8.40E-19  1.04E-18  6.27E-19  2.90E-19  8.61E-20  3.21E-20  1.17E-20  3.00E-21  1.07E-21
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.47E-36  2.39E-25  5.72E-19  7.28E-17
             5.30E-16  8.37E-16  5.46E-16  2.62E-16  7.97E-17  3.00E-17  1.09E-17  2.82E-18  1.00E-18
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.77E-35  1.14E-24  2.55E-18  3.11E-16
             2.24E-15  3.52E-15  2.30E-15  1.10E-15  3.36E-16  1.26E-16  4.60E-17  1.19E-17  4.22E-18
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.49E-35  1.22E-24  3.44E-18  4.62E-16
             3.46E-15  5.55E-15  3.64E-15  1.75E-15  5.34E-16  2.01E-16  7.33E-17  1.89E-17  6.72E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.58E-36  2.44E-25  4.71E-19  4.93E-17
             3.36E-16  5.17E-16  3.35E-16  1.61E-16  4.87E-17  1.83E-17  6.67E-18  1.72E-18  6.12E-19
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.46E-37  3.04E-26  4.58E-20  3.50E-18
             1.98E-17  2.73E-17  1.71E-17  8.07E-18  2.43E-18  9.09E-19  3.31E-19  8.51E-20  3.03E-20
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.53E-38  1.99E-27  2.80E-21  1.88E-19
             9.52E-19  1.21E-18  7.38E-19  3.43E-19  1.02E-19  3.81E-20  1.38E-20  3.56E-21  1.27E-21
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.62E-36  9.93E-26  3.41E-19  4.93E-17
             3.81E-16  6.22E-16  4.10E-16  1.98E-16  6.05E-17  2.28E-17  8.30E-18  2.14E-18  7.62E-19
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.48E-36  4.93E-25  1.53E-18  2.11E-16
             1.61E-15  2.62E-15  1.73E-15  8.34E-16  2.54E-16  9.57E-17  3.49E-17  9.00E-18  3.20E-18
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.59E-36  5.61E-25  2.09E-18  3.08E-16
             2.41E-15  3.98E-15  2.63E-15  1.27E-15  3.89E-16  1.46E-16  5.34E-17  1.38E-17  4.90E-18
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-36  1.18E-25  3.04E-19  3.59E-17
             2.59E-16  4.12E-16  2.70E-16  1.30E-16  3.96E-17  1.49E-17  5.43E-18  1.40E-18  4.98E-19
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.97E-37  1.61E-26  3.09E-20  2.61E-18
             1.56E-17  2.23E-17  1.42E-17  6.71E-18  2.02E-18  7.59E-19  2.76E-19  7.11E-20  2.53E-20
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-38  1.28E-27  2.28E-21  1.66E-19
             8.81E-19  1.15E-18  7.09E-19  3.31E-19  9.89E-20  3.70E-20  1.34E-20  3.46E-21  1.23E-21
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.88E-37  5.06E-26  2.23E-19  3.51E-17
             2.82E-16  4.72E-16  3.14E-16  1.52E-16  4.65E-17  1.75E-17  6.39E-18  1.65E-18  5.87E-19
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.87E-36  2.60E-25  1.01E-18  1.51E-16
             1.20E-15  1.99E-15  1.32E-15  6.41E-16  1.96E-16  7.39E-17  2.69E-17  6.95E-18  2.47E-18
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.11E-36  3.05E-25  1.37E-18  2.15E-16
             1.73E-15  2.91E-15  1.94E-15  9.39E-16  2.87E-16  1.08E-16  3.95E-17  1.02E-17  3.62E-18
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.50E-37  6.65E-26  2.09E-19  2.68E-17
             2.01E-16  3.27E-16  2.16E-16  1.04E-16  3.18E-17  1.20E-17  4.37E-18  1.13E-18  4.01E-19
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.02E-38  9.53E-27  2.18E-20  1.98E-18
             1.23E-17  1.81E-17  1.15E-17  5.49E-18  1.66E-18  6.23E-19  2.27E-19  5.84E-20  2.08E-20
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.00E-39  8.52E-28  1.78E-21  1.38E-19
             7.59E-19  1.02E-18  6.29E-19  2.95E-19  8.82E-20  3.30E-20  1.20E-20  3.09E-21  1.10E-21
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.70E-37  2.94E-26  1.54E-19  2.58E-17
             2.13E-16  3.62E-16  2.42E-16  1.18E-16  3.61E-17  1.36E-17  4.96E-18  1.28E-18  4.55E-19
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-36  1.56E-25  7.13E-19  1.13E-16
             9.15E-16  1.54E-15  1.03E-15  5.01E-16  1.53E-16  5.77E-17  2.11E-17  5.43E-18  1.93E-18
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-36  1.85E-25  9.47E-19  1.55E-16
             1.28E-15  2.17E-15  1.45E-15  7.05E-16  2.16E-16  8.13E-17  2.97E-17  7.66E-18  2.72E-18
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.34E-37  4.13E-26  1.50E-19  2.05E-17
             1.58E-16  2.61E-16  1.73E-16  8.38E-17  2.56E-17  9.64E-18  3.52E-18  9.07E-19  3.23E-19
