SEQ='SI'     NUCCHG=14                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  63496278.1   NPRNTI= 5   NPRNTF= 5
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S2 3P1             (2)1( 2.5)        0.0 
     2          3S1 3P2             (4)1( 5.5)    39975.6 
     3          3S1 3P2             (2)2( 4.5)    55707.8 
     4          3S1 3P2             (2)0( 0.5)    73644.4 
     5          3S1 3P2             (2)1( 2.5)    80374.1 

   LS RESOLVED TERM INDEXING            BWNR=  63582352.7   NTRM= 821
   -------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   148       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.30E-32  4.02E-22  1.66E-17  4.63E-15  1.69E-14
             1.93E-14  9.86E-15  4.41E-15  1.75E-15  4.76E-16  1.72E-16  6.16E-17  1.57E-17  5.56E-18
   149       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.37E-33  1.15E-23  4.74E-19  1.32E-16  4.81E-16
             5.47E-16  2.79E-16  1.25E-16  4.95E-17  1.34E-17  4.87E-18  1.74E-18  4.44E-19  1.57E-19
   150       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.89E-34  3.82E-24  1.58E-19  4.39E-17  1.60E-16
             1.82E-16  9.30E-17  4.16E-17  1.65E-17  4.48E-18  1.62E-18  5.80E-19  1.48E-19  5.24E-20
   151       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.11E-32  4.38E-22  1.81E-17  5.25E-15  2.76E-14
             6.73E-14  7.04E-14  4.12E-14  1.88E-14  5.56E-15  2.07E-15  7.51E-16  1.93E-16  6.86E-17
   152       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.68E-33  1.30E-23  5.37E-19  1.49E-16  5.46E-16
             6.21E-16  3.17E-16  1.42E-16  5.63E-17  1.53E-17  5.54E-18  1.98E-18  5.05E-19  1.79E-19
   153       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.94E-34  4.33E-24  1.79E-19  4.98E-17  1.82E-16
             2.07E-16  1.06E-16  4.72E-17  1.88E-17  5.10E-18  1.85E-18  6.60E-19  1.68E-19  5.96E-20
   154       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.57E-32  4.64E-22  1.92E-17  5.35E-15  1.96E-14
             2.25E-14  1.15E-14  5.15E-15  2.05E-15  5.57E-16  2.02E-16  7.21E-17  1.84E-17  6.51E-18
   155       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.19E-32  1.55E-22  6.39E-18  1.78E-15  6.55E-15
             7.49E-15  3.84E-15  1.72E-15  6.84E-16  1.86E-16  6.72E-17  2.41E-17  6.13E-18  2.17E-18
   156       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.05E-33  9.93E-24  4.11E-19  1.14E-16  4.17E-16
             4.74E-16  2.42E-16  1.08E-16  4.29E-17  1.17E-17  4.22E-18  1.51E-18  3.84E-19  1.36E-19
   157       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.84E-34  3.31E-24  1.37E-19  3.81E-17  1.39E-16
             1.58E-16  8.06E-17  3.60E-17  1.43E-17  3.88E-18  1.41E-18  5.03E-19  1.28E-19  4.54E-20
   158       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-31  7.41E-22  3.07E-17  8.86E-15  3.44E-14
             4.16E-14  2.24E-14  1.02E-14  4.12E-15  1.13E-15  4.09E-16  1.47E-16  3.74E-17  1.33E-17
   159       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-32  2.47E-22  1.02E-17  2.96E-15  1.15E-14
             1.40E-14  7.59E-15  3.48E-15  1.41E-15  3.85E-16  1.40E-16  5.01E-17  1.28E-17  4.53E-18
   160       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.02E-32  3.40E-22  1.41E-17  3.92E-15  1.44E-14
             1.64E-14  8.39E-15  3.75E-15  1.49E-15  4.05E-16  1.47E-16  5.25E-17  1.34E-17  4.74E-18
   161       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.34E-32  1.13E-22  4.69E-18  1.31E-15  4.79E-15
             5.46E-15  2.80E-15  1.25E-15  4.98E-16  1.35E-16  4.89E-17  1.75E-17  4.46E-18  1.58E-18
   162       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.29E-31  6.22E-22  2.58E-17  7.59E-15  3.10E-14
             4.14E-14  2.59E-14  1.27E-14  5.34E-15  1.50E-15  5.51E-16  1.98E-16  5.07E-17  1.80E-17
   163       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.06E-31  5.13E-22  2.13E-17  6.08E-15  2.33E-14
             2.78E-14  1.48E-14  6.74E-15  2.71E-15  7.39E-16  2.68E-16  9.60E-17  2.45E-17  8.67E-18
   164       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.53E-32  1.71E-22  7.09E-18  2.03E-15  7.80E-15
             9.35E-15  5.03E-15  2.30E-15  9.26E-16  2.53E-16  9.20E-17  3.30E-17  8.40E-18  2.98E-18
   165       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.31E-32  2.09E-22  8.68E-18  2.62E-15  1.12E-14
             1.58E-14  1.04E-14  5.24E-15  2.23E-15  6.30E-16  2.31E-16  8.34E-17  2.13E-17  7.57E-18
   166       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.74E-32  1.33E-22  5.65E-18  2.33E-15  1.40E-14
             2.46E-14  1.84E-14  9.57E-15  4.13E-15  1.18E-15  4.34E-16  1.57E-16  4.01E-17  1.42E-17
   167       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.18E-32  3.96E-22  1.66E-17  5.55E-15  2.66E-14
             3.91E-14  2.51E-14  1.23E-14  5.15E-15  1.45E-15  5.29E-16  1.90E-16  4.86E-17  1.73E-17
   168       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.04E-32  1.46E-22  6.14E-18  2.32E-15  1.41E-14
             2.90E-14  2.57E-14  1.42E-14  6.35E-15  1.85E-15  6.85E-16  2.48E-16  6.36E-17  2.26E-17
   169       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.05E-32  2.43E-22  1.00E-17  3.07E-15  2.30E-14
             7.73E-14  9.12E-14  5.47E-14  2.53E-14  7.51E-15  2.80E-15  1.02E-15  2.62E-16  9.30E-17
   170       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.69E-32  8.11E-23  3.48E-18  1.69E-15  1.36E-14
             3.47E-14  3.46E-14  1.99E-14  8.99E-15  2.64E-15  9.81E-16  3.56E-16  9.13E-17  3.25E-17
   171       0.00E+00  0.00E+00  1.29E-25  1.04E-18  1.75E-15  7.13E-14  1.37E-13  1.13E-13  4.96E-14  2.80E-14
             2.25E-14  1.48E-14  7.83E-15  3.44E-15  9.97E-16  3.69E-16  1.34E-16  3.43E-17  1.22E-17
   172       9.83E-34  1.63E-22  4.14E-16  3.16E-14  1.64E-13  2.09E-13  1.48E-13  1.62E-13  1.70E-13  1.78E-13
             1.73E-13  9.95E-14  4.82E-14  2.01E-14  5.65E-15  2.07E-15  7.44E-16  1.90E-16  6.75E-17
   173       0.00E+00  0.00E+00  3.68E-26  2.96E-19  5.01E-16  2.04E-14  3.93E-14  3.24E-14  1.82E-14  2.31E-14
             3.08E-14  2.42E-14  1.34E-14  5.98E-15  1.75E-15  6.50E-16  2.35E-16  6.05E-17  2.15E-17
   175       0.00E+00  1.92E-40  7.42E-25  6.51E-20  1.15E-17  1.20E-16  1.47E-16  9.96E-17  1.75E-16  5.30E-15
             3.58E-14  6.59E-14  4.76E-14  2.43E-14  7.70E-15  2.94E-15  1.08E-15  2.79E-16  9.95E-17
   176       0.00E+00  0.00E+00  0.00E+00  7.35E-35  4.80E-24  6.99E-18  4.43E-16  2.11E-15  8.46E-15  2.94E-14
             4.02E-14  2.54E-14  1.26E-14  5.32E-15  1.51E-15  5.53E-16  2.00E-16  5.11E-17  1.81E-17
   177       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.79E-32  1.27E-23  6.68E-19  5.99E-17
             8.48E-16  2.32E-15  1.85E-15  9.81E-16  3.17E-16  1.22E-16  4.48E-17  1.16E-17  4.14E-18
   180       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.48E-40  1.24E-28  1.77E-21  2.97E-18
             1.01E-16  4.22E-16  3.82E-16  2.17E-16  7.29E-17  2.83E-17  1.05E-17  2.73E-18  9.76E-19
   181       0.00E+00  0.00E+00  3.46E-41  3.05E-27  1.70E-20  8.96E-17  8.71E-16  1.62E-15  1.41E-15  7.03E-15
             3.62E-14  6.34E-14  4.55E-14  2.32E-14  7.38E-15  2.82E-15  1.03E-15  2.68E-16  9.54E-17
   182       5.97E-35  9.89E-24  2.52E-17  1.92E-15  9.98E-15  1.27E-14  1.16E-14  2.26E-14  2.62E-14  2.14E-14
             2.03E-14  1.29E-14  6.51E-15  2.78E-15  7.92E-16  2.92E-16  1.05E-16  2.69E-17  9.56E-18
   186       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.85E-39  1.71E-27  3.68E-20  9.97E-17
             3.50E-15  1.41E-14  1.25E-14  7.03E-15  2.35E-15  9.10E-16  3.37E-16  8.77E-17  3.13E-17
   187       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.31E-39  1.09E-27  1.30E-20  3.32E-17
             1.30E-15  5.64E-15  5.16E-15  2.94E-15  9.89E-16  3.84E-16  1.43E-16  3.71E-17  1.32E-17
   189       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.12E-31  2.10E-23  1.46E-18  2.42E-16
             3.97E-15  1.19E-14  9.91E-15  5.40E-15  1.77E-15  6.84E-16  2.53E-16  6.56E-17  2.34E-17
   190       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.87E-44  2.57E-31  4.33E-21  3.23E-17
             1.66E-15  8.37E-15  8.02E-15  4.67E-15  1.59E-15  6.22E-16  2.31E-16  6.02E-17  2.15E-17
   191       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.85E-37  3.58E-24  3.17E-20  1.43E-17  1.83E-15  7.59E-15
             2.88E-14  6.90E-14  5.74E-14  3.16E-14  1.05E-14  4.05E-15  1.50E-15  3.90E-16  1.39E-16
   192       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.35E-47  3.52E-32  2.24E-22  2.10E-18
             1.35E-16  7.78E-16  7.81E-16  4.65E-16  1.61E-16  6.32E-17  2.36E-17  6.15E-18  2.20E-18
   195       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.59E-42  1.98E-28  7.61E-20  6.25E-17
             1.72E-15  7.18E-15  6.62E-15  3.79E-15  1.28E-15  5.00E-16  1.86E-16  4.84E-17  1.73E-17
   199       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.17E-42  6.29E-28  1.81E-19  1.29E-16
             3.55E-15  1.59E-14  1.51E-14  8.81E-15  3.01E-15  1.18E-15  4.38E-16  1.14E-16  4.08E-17
   201       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.91E-42  1.92E-28  1.08E-19  6.81E-17
             1.15E-15  3.34E-15  2.76E-15  1.51E-15  4.97E-16  1.92E-16  7.09E-17  1.84E-17  6.57E-18
   202       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.75E-46  2.38E-31  1.08E-21  9.80E-18
             6.22E-16  3.57E-15  3.58E-15  2.13E-15  7.37E-16  2.89E-16  1.08E-16  2.81E-17  1.00E-17
   203       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.34E-46  1.19E-31  1.00E-21  1.09E-17
             7.30E-16  4.31E-15  4.35E-15  2.60E-15  9.02E-16  3.54E-16  1.32E-16  3.45E-17  1.23E-17
   205       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.24E-48  6.62E-31  2.15E-21  4.71E-18
             2.57E-16  1.50E-15  1.52E-15  9.15E-16  3.18E-16  1.25E-16  4.66E-17  1.22E-17  4.35E-18
   206       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.38E-32  5.10E-23  6.73E-18  2.51E-16
             2.11E-15  6.55E-15  5.85E-15  3.34E-15  1.13E-15  4.41E-16  1.64E-16  4.27E-17  1.52E-17
   208       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.62E-47  1.24E-30  3.97E-21  9.60E-18
             5.48E-16  3.25E-15  3.31E-15  1.99E-15  6.93E-16  2.73E-16  1.02E-16  2.65E-17  9.48E-18
   211       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.10E-46  9.69E-31  2.85E-21  4.54E-18
             2.13E-16  1.20E-15  1.22E-15  7.28E-16  2.53E-16  9.94E-17  3.70E-17  9.67E-18  3.46E-18
   213       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.28E-49  1.29E-34  1.34E-21  2.22E-17
             1.71E-15  1.10E-14  1.14E-14  6.91E-15  2.42E-15  9.51E-16  3.55E-16  9.28E-17  3.31E-17
   214       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-46  2.05E-30  7.85E-21  1.04E-17
             3.97E-16  2.09E-15  2.08E-15  1.24E-15  4.29E-16  1.68E-16  6.28E-17  1.64E-17  5.85E-18
   215       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.62E-46  3.55E-30  1.29E-20  1.60E-17
             5.79E-16  2.99E-15  2.98E-15  1.77E-15  6.14E-16  2.41E-16  8.99E-17  2.35E-17  8.38E-18
   217       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.66E-46  3.76E-30  1.30E-20  3.07E-17
             1.80E-15  1.11E-14  1.14E-14  6.92E-15  2.42E-15  9.53E-16  3.56E-16  9.29E-17  3.32E-17
   218       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-49  2.11E-33  1.07E-22  1.82E-18
             1.50E-16  1.00E-15  1.06E-15  6.44E-16  2.26E-16  8.92E-17  3.33E-17  8.71E-18  3.11E-18
   223       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.33E-49  1.12E-32  3.86E-22  6.12E-18
             4.99E-16  3.32E-15  3.49E-15  2.13E-15  7.48E-16  2.95E-16  1.10E-16  2.88E-17  1.03E-17
   224       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.90E-49  6.41E-33  4.92E-22  9.00E-18
             7.53E-16  5.08E-15  5.37E-15  3.28E-15  1.15E-15  4.55E-16  1.70E-16  4.44E-17  1.59E-17
   226       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-49  8.77E-32  8.65E-22  3.43E-18
             2.42E-16  1.61E-15  1.70E-15  1.04E-15  3.65E-16  1.44E-16  5.38E-17  1.41E-17  5.03E-18
   229       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.48E-48  1.63E-31  1.58E-21  6.53E-18
             4.70E-16  3.14E-15  3.32E-15  2.03E-15  7.15E-16  2.82E-16  1.05E-16  2.76E-17  9.86E-18
   231       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.60E-53  1.15E-32  7.15E-22  1.37E-17
             1.20E-15  8.36E-15  8.93E-15  5.48E-15  1.93E-15  7.63E-16  2.85E-16  7.46E-17  2.67E-17
   233       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.42E-53  1.81E-32  7.65E-22  1.16E-17
             9.31E-16  6.15E-15  6.46E-15  3.93E-15  1.38E-15  5.44E-16  2.03E-16  5.31E-17  1.90E-17
   235       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.93E-53  1.48E-32  8.04E-22  1.46E-17
             1.27E-15  8.77E-15  9.34E-15  5.73E-15  2.02E-15  7.97E-16  2.98E-16  7.79E-17  2.78E-17
   237       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.99E-48  1.28E-31  1.13E-21  2.98E-18
             1.82E-16  1.17E-15  1.22E-15  7.48E-16  2.63E-16  1.04E-16  3.87E-17  1.01E-17  3.62E-18
   238       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.60E-51  1.90E-35  6.54E-22  1.48E-17
             1.34E-15  9.40E-15  1.01E-14  6.20E-15  2.19E-15  8.64E-16  3.23E-16  8.44E-17  3.02E-17
   239       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.59E-48  2.71E-31  3.10E-21  5.75E-18
             2.53E-16  1.45E-15  1.49E-15  8.99E-16  3.14E-16  1.24E-16  4.62E-17  1.21E-17  4.31E-18
   240       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-48  4.13E-31  5.18E-21  1.41E-17
             8.41E-16  5.37E-15  5.65E-15  3.45E-15  1.21E-15  4.78E-16  1.79E-16  4.67E-17  1.67E-17
   242       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.64E-48  6.34E-31  7.80E-21  1.87E-17
             1.04E-15  6.57E-15  6.91E-15  4.22E-15  1.48E-15  5.85E-16  2.19E-16  5.72E-17  2.04E-17
   244       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.89E-52  5.71E-34  7.21E-23  1.60E-18
             1.49E-16  1.08E-15  1.16E-15  7.19E-16  2.54E-16  1.00E-16  3.76E-17  9.83E-18  3.51E-18
   249       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.73E-51  2.88E-33  2.40E-22  4.95E-18
             4.57E-16  3.28E-15  3.54E-15  2.18E-15  7.72E-16  3.05E-16  1.14E-16  2.98E-17  1.07E-17
   250       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-51  1.71E-33  3.27E-22  7.63E-18
             7.18E-16  5.19E-15  5.61E-15  3.47E-15  1.23E-15  4.85E-16  1.82E-16  4.75E-17  1.70E-17
   252       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.99E-32  5.40E-22  2.87E-18
             2.30E-16  1.63E-15  1.76E-15  1.09E-15  3.84E-16  1.52E-16  5.68E-17  1.49E-17  5.31E-18
   254       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.46E-32  9.80E-22  5.35E-18
             4.33E-16  3.08E-15  3.33E-15  2.06E-15  7.29E-16  2.88E-16  1.08E-16  2.82E-17  1.01E-17
   256       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.94E-33  7.01E-22  1.76E-17
             1.71E-15  1.26E-14  1.38E-14  8.54E-15  3.03E-15  1.20E-15  4.48E-16  1.17E-16  4.19E-17
   258       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.61E-33  5.43E-22  1.09E-17
             9.81E-16  6.91E-15  7.40E-15  4.56E-15  1.61E-15  6.35E-16  2.37E-16  6.21E-17  2.22E-17
   260       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.11E-34  1.97E-24  9.69E-21
             7.75E-19  5.52E-18  5.98E-18  3.70E-18  1.31E-18  5.18E-19  1.94E-19  5.07E-20  1.81E-20
   262       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.61E-34  2.96E-24  1.70E-20
             1.41E-18  1.01E-17  1.10E-17  6.79E-18  2.41E-18  9.52E-19  3.56E-19  9.31E-20  3.33E-20
   264       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-34  2.41E-24  1.18E-20
             9.40E-19  6.68E-18  7.22E-18  4.47E-18  1.58E-18  6.25E-19  2.34E-19  6.12E-20  2.19E-20
   266       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.77E-33  7.17E-22  1.76E-17
             1.71E-15  1.26E-14  1.37E-14  8.50E-15  3.01E-15  1.19E-15  4.46E-16  1.17E-16  4.17E-17
   268       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.27E-32  6.93E-22  2.40E-18
             1.66E-16  1.14E-15  1.22E-15  7.53E-16  2.66E-16  1.05E-16  3.93E-17  1.03E-17  3.68E-18
   270       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.45E-35  4.46E-22  1.21E-17
             1.19E-15  8.87E-15  9.67E-15  6.01E-15  2.13E-15  8.43E-16  3.15E-16  8.26E-17  2.95E-17
   271       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-49  2.60E-31  4.66E-21  9.08E-18
             3.86E-16  2.20E-15  2.26E-15  1.37E-15  4.81E-16  1.89E-16  7.07E-17  1.85E-17  6.61E-18
   272       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.30E-49  4.15E-31  7.80E-21  2.13E-17
             1.27E-15  8.29E-15  8.81E-15  5.42E-15  1.91E-15  7.55E-16  2.82E-16  7.38E-17  2.64E-17
   273       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.92E-31  1.11E-20  2.66E-17
             1.43E-15  9.03E-15  9.54E-15  5.85E-15  2.06E-15  8.13E-16  3.04E-16  7.95E-17  2.84E-17
   275       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.76E-34  5.63E-23  1.46E-18
             1.46E-16  1.10E-15  1.21E-15  7.51E-16  2.67E-16  1.06E-16  3.95E-17  1.03E-17  3.70E-18
   280       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-33  1.82E-22  4.38E-18
             4.34E-16  3.25E-15  3.55E-15  2.21E-15  7.85E-16  3.11E-16  1.16E-16  3.04E-17  1.09E-17
   281       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.26E-34  2.54E-22  6.82E-18
             6.87E-16  5.18E-15  5.67E-15  3.53E-15  1.25E-15  4.97E-16  1.86E-16  4.86E-17  1.74E-17
   283       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-32  4.06E-22  2.58E-18
             2.22E-16  1.63E-15  1.78E-15  1.11E-15  3.94E-16  1.56E-16  5.83E-17  1.53E-17  5.45E-18
   285       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.83E-32  7.35E-22  4.74E-18
             4.13E-16  3.04E-15  3.33E-15  2.07E-15  7.36E-16  2.91E-16  1.09E-16  2.85E-17  1.02E-17
   287       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.20E-33  5.80E-22  1.68E-17
             1.75E-15  1.34E-14  1.48E-14  9.21E-15  3.28E-15  1.30E-15  4.86E-16  1.27E-16  4.55E-17
   289       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.89E-33  3.91E-22  9.12E-18
             8.71E-16  6.36E-15  6.90E-15  4.27E-15  1.51E-15  5.99E-16  2.24E-16  5.86E-17  2.09E-17
   291       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.98E-35  2.01E-24  1.15E-20
             9.85E-19  7.28E-18  7.97E-18  4.96E-18  1.76E-18  6.99E-19  2.61E-19  6.84E-20  2.45E-20
   293       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-34  3.02E-24  2.00E-20
             1.77E-18  1.31E-17  1.44E-17  8.98E-18  3.19E-18  1.26E-18  4.73E-19  1.24E-19  4.43E-20
   295       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.02E-38  2.82E-27  5.45E-23
             5.54E-21  4.23E-20  4.66E-20  2.91E-20  1.03E-20  4.10E-21  1.53E-21  4.02E-22  1.44E-22
   297       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.85E-38  2.33E-27  2.66E-23
             2.52E-21  1.89E-20  2.07E-20  1.29E-20  4.59E-21  1.82E-21  6.79E-22  1.78E-22  6.36E-23
   299       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.93E-38  2.17E-27  2.64E-23
             2.49E-21  1.84E-20  2.01E-20  1.25E-20  4.43E-21  1.75E-21  6.56E-22  1.72E-22  6.14E-23
   301       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.75E-35  2.46E-24  1.39E-20
             1.18E-18  8.67E-18  9.49E-18  5.91E-18  2.10E-18  8.31E-19  3.11E-19  8.14E-20  2.91E-20
   303       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.55E-33  5.82E-22  1.64E-17
             1.69E-15  1.29E-14  1.42E-14  8.88E-15  3.16E-15  1.25E-15  4.68E-16  1.23E-16  4.38E-17
   305       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.21E-32  5.17E-22  2.10E-18
             1.58E-16  1.12E-15  1.22E-15  7.55E-16  2.68E-16  1.06E-16  3.96E-17  1.04E-17  3.71E-18
   306       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.60E-31  8.90E-21  2.58E-17
             1.58E-15  1.06E-14  1.14E-14  7.03E-15  2.49E-15  9.84E-16  3.68E-16  9.62E-17  3.44E-17
   307       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.22E-31  5.30E-21  1.13E-17
             4.96E-16  2.89E-15  3.00E-15  1.83E-15  6.41E-16  2.53E-16  9.45E-17  2.47E-17  8.83E-18
   308       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.06E-31  1.24E-20  3.13E-17
             1.68E-15  1.07E-14  1.14E-14  6.99E-15  2.47E-15  9.74E-16  3.64E-16  9.52E-17  3.40E-17
   309       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.32E-37  1.07E-25  2.74E-19  6.78E-17
             2.23E-15  1.14E-14  1.14E-14  6.80E-15  2.36E-15  9.30E-16  3.47E-16  9.06E-17  3.24E-17
