SEQ='AL'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 113539305.5   NPRNTI= 4   NPRNTF=18
   ---------------------
   INDP         CODE                 S L   WI        WNP

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.76E-42  1.71E-27  8.31E-19  3.86E-16
             5.00E-15  1.10E-14  8.02E-15  4.07E-15  1.28E-15  4.86E-16  1.78E-16  4.61E-17  1.64E-17

                                                                                     --------------------------
                                                                                     PRTF= 9  LVLPRT= (3P  2.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-37  1.07E-26  5.31E-19  1.43E-16
             1.45E-15  2.78E-15  1.94E-15  9.63E-16  2.99E-16  1.13E-16  4.14E-17  1.07E-17  3.81E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-42  3.55E-28  8.01E-20  2.78E-17
             3.09E-16  6.21E-16  4.38E-16  2.19E-16  6.80E-17  2.58E-17  9.43E-18  2.44E-18  8.67E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-42  1.29E-27  5.58E-19  2.41E-16
             3.00E-15  6.45E-15  4.65E-15  2.35E-15  7.36E-16  2.79E-16  1.02E-16  2.65E-17  9.42E-18
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.22E-43  6.06E-28  5.48E-19  3.01E-16
             4.20E-15  9.67E-15  7.14E-15  3.65E-15  1.15E-15  4.38E-16  1.61E-16  4.16E-17  1.48E-17

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.23E-37  1.07E-26  5.31E-19  1.43E-16
             1.45E-15  2.78E-15  1.94E-15  9.63E-16  2.99E-16  1.13E-16  4.14E-17  1.07E-17  3.81E-18
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.25E-42  2.25E-27  1.19E-18  5.70E-16
             7.52E-15  1.67E-14  1.22E-14  6.22E-15  1.96E-15  7.43E-16  2.73E-16  7.05E-17  2.51E-17

                                                                                     --------------------------
                                                                                     PRTF=10  LVLPRT= (1S  0.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.64E-38  2.78E-27  1.33E-19  3.56E-17
             3.54E-16  6.72E-16  4.66E-16  2.31E-16  7.15E-17  2.70E-17  9.88E-18  2.55E-18  9.08E-19
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.71E-44  2.07E-29  1.18E-20  5.53E-18
             7.14E-17  1.56E-16  1.13E-16  5.75E-17  1.80E-17  6.86E-18  2.51E-18  6.50E-19  2.31E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.14E-44  3.03E-29  2.87E-20  1.60E-17
             2.26E-16  5.21E-16  3.85E-16  1.97E-16  6.21E-17  2.36E-17  8.67E-18  2.24E-18  7.99E-19

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.64E-38  2.78E-27  1.33E-19  3.56E-17
             3.54E-16  6.72E-16  4.66E-16  2.31E-16  7.15E-17  2.70E-17  9.88E-18  2.55E-18  9.08E-19
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.85E-44  5.10E-29  4.05E-20  2.16E-17
             2.97E-16  6.77E-16  4.98E-16  2.54E-16  8.01E-17  3.05E-17  1.12E-17  2.89E-18  1.03E-18

                                                                                     --------------------------
                                                                                     PRTF=11  LVLPRT= (3D  1.0)
   ILREP
   -----
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.43E-44  9.04E-30  5.58E-21  2.86E-18
             3.89E-17  8.83E-17  6.49E-17  3.31E-17  1.04E-17  3.96E-18  1.45E-18  3.76E-19  1.34E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.77E-44  4.09E-29  2.75E-20  1.46E-17
             2.04E-16  4.72E-16  3.49E-16  1.79E-16  5.64E-17  2.15E-17  7.88E-18  2.04E-18  7.26E-19

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.20E-44  4.99E-29  3.30E-20  1.75E-17
             2.43E-16  5.61E-16  4.14E-16  2.12E-16  6.68E-17  2.54E-17  9.33E-18  2.41E-18  8.59E-19

                                                                                     --------------------------
                                                                                     PRTF=12  LVLPRT= (3D  2.0)
   ILREP
   -----
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.13E-44  1.84E-29  7.22E-21  3.19E-18
             4.04E-17  8.81E-17  6.39E-17  3.23E-17  1.02E-17  3.86E-18  1.41E-18  3.65E-19  1.30E-19
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.98E-44  5.17E-29  3.21E-20  1.65E-17
             2.27E-16  5.18E-16  3.82E-16  1.95E-16  6.15E-17  2.34E-17  8.58E-18  2.22E-18  7.90E-19

   INREP
   -----
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.12E-44  7.00E-29  3.93E-20  1.97E-17
             2.67E-16  6.06E-16  4.46E-16  2.27E-16  7.16E-17  2.72E-17  9.99E-18  2.58E-18  9.20E-19

                                                                                     --------------------------
                                                                                     PRTF=13  LVLPRT= (3D  3.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-38  1.46E-27  1.77E-19  6.78E-17
             8.15E-16  1.73E-15  1.24E-15  6.26E-16  1.96E-16  7.45E-17  2.73E-17  7.05E-18  2.51E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.71E-45  3.72E-30  1.37E-21  5.86E-19
             7.31E-18  1.57E-17  1.14E-17  5.75E-18  1.80E-18  6.85E-19  2.51E-19  6.49E-20  2.31E-20
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.53E-44  3.92E-29  2.47E-20  1.27E-17
             1.74E-16  3.98E-16  2.93E-16  1.50E-16  4.72E-17  1.80E-17  6.59E-18  1.70E-18  6.07E-19

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.54E-38  1.46E-27  1.77E-19  6.78E-17
             8.15E-16  1.73E-15  1.24E-15  6.26E-16  1.96E-16  7.45E-17  2.73E-17  7.05E-18  2.51E-18
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.40E-44  4.29E-29  2.60E-20  1.33E-17
             1.81E-16  4.14E-16  3.05E-16  1.55E-16  4.90E-17  1.87E-17  6.84E-18  1.77E-18  6.30E-19

                                                                                     --------------------------
                                                                                     PRTF=14  LVLPRT= (1D  2.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.74E-38  4.96E-27  1.12E-18  5.24E-16
             6.85E-15  1.52E-14  1.11E-14  5.64E-15  1.77E-15  6.75E-16  2.47E-16  6.40E-17  2.28E-17
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.86E-45  2.89E-30  1.43E-21  6.74E-19
             8.82E-18  1.96E-17  1.43E-17  7.25E-18  2.28E-18  8.67E-19  3.18E-19  8.22E-20  2.93E-20

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.74E-38  4.96E-27  1.12E-18  5.24E-16
             6.85E-15  1.52E-14  1.11E-14  5.64E-15  1.77E-15  6.75E-16  2.47E-16  6.40E-17  2.28E-17
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.86E-45  2.89E-30  1.43E-21  6.74E-19
             8.82E-18  1.96E-17  1.43E-17  7.25E-18  2.28E-18  8.67E-19  3.18E-19  8.22E-20  2.93E-20

                                                                                     --------------------------
                                                                                     PRTF=15  LVLPRT= (3F  2.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.90E-39  2.46E-27  3.06E-19  1.59E-16
             2.22E-15  5.12E-15  3.79E-15  1.94E-15  6.12E-16  2.33E-16  8.54E-17  2.21E-17  7.87E-18

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.90E-39  2.46E-27  3.06E-19  1.59E-16
             2.22E-15  5.12E-15  3.79E-15  1.94E-15  6.12E-16  2.33E-16  8.54E-17  2.21E-17  7.87E-18

                                                                                     --------------------------
                                                                                     PRTF=16  LVLPRT= (3F  3.0)
   ILREP
   -----

   INREP
   -----

                                                                                     --------------------------
                                                                                     PRTF=17  LVLPRT= (3F  4.0)
   ILREP
   -----

   INREP
   -----

                                                                                     --------------------------
                                                                                     PRTF=18  LVLPRT= (1D  2.0)
   ILREP
   -----
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.52E-41  5.14E-29  2.31E-20  1.41E-17
             2.10E-16  5.01E-16  3.74E-16  1.92E-16  6.09E-17  2.32E-17  8.52E-18  2.20E-18  7.85E-19

   INREP
   -----
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.52E-41  5.14E-29  2.31E-20  1.41E-17
             2.10E-16  5.01E-16  3.74E-16  1.92E-16  6.09E-17  2.32E-17  8.52E-18  2.20E-18  7.85E-19



 --------------------------
 PRTI= 4  LVLPRT= (3P  2.0)

   INDX TE=  3.60E+02  7.20E+02  1.80E+03  3.60E+03  7.20E+03  1.80E+04  3.60E+04  7.20E+04  1.80E+05  3.60E+05
   ---- ---  7.20E+05  1.80E+06  3.60E+06  7.20E+06  1.80E+07  3.60E+07  7.20E+07  1.80E+08  3.60E+08
     1       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.60E-37  5.08E-25  5.16E-18  6.79E-16
             4.72E-15  7.21E-15  4.65E-15  2.22E-15  6.72E-16  2.52E-16  9.20E-17  2.37E-17  8.43E-18
     2       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.06E-36  1.49E-24  1.49E-17  1.96E-15
             1.37E-14  2.12E-14  1.38E-14  6.60E-15  2.00E-15  7.53E-16  2.74E-16  7.07E-17  2.52E-17
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.79E-35  6.33E-25  1.35E-18  2.79E-16
             2.92E-15  5.97E-15  4.28E-15  2.16E-15  6.75E-16  2.56E-16  9.39E-17  2.43E-17  8.64E-18
     4       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.96E-34  9.62E-24  9.45E-18  1.31E-15
             1.24E-14  2.48E-14  1.76E-14  8.88E-15  2.78E-15  1.05E-15  3.86E-16  9.97E-17  3.55E-17
     5       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-34  7.12E-24  1.15E-17  2.23E-15
             2.35E-14  4.88E-14  3.52E-14  1.78E-14  5.58E-15  2.12E-15  7.78E-16  2.01E-16  7.16E-17
     6       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-34  3.04E-24  3.91E-18  4.53E-16
             3.67E-15  6.50E-15  4.45E-15  2.19E-15  6.76E-16  2.56E-16  9.34E-17  2.41E-17  8.58E-18
     7       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.74E-35  1.38E-24  5.56E-18  1.17E-15
             1.15E-14  2.22E-14  1.55E-14  7.74E-15  2.41E-15  9.13E-16  3.34E-16  8.63E-17  3.07E-17
     8       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.49E-35  7.02E-25  1.24E-18  2.06E-16
             1.91E-15  3.58E-15  2.48E-15  1.23E-15  3.80E-16  1.44E-16  5.26E-17  1.36E-17  4.83E-18
     9       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.51E-35  1.59E-24  1.60E-18  1.80E-16
             1.49E-15  2.69E-15  1.84E-15  9.08E-16  2.81E-16  1.06E-16  3.88E-17  1.00E-17  3.56E-18
    10       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-34  3.13E-24  3.84E-18  4.60E-16
             3.87E-15  6.98E-15  4.79E-15  2.36E-15  7.30E-16  2.76E-16  1.01E-16  2.60E-17  9.27E-18
    11       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.22E-36  2.61E-25  4.78E-19  8.70E-17
             8.57E-16  1.67E-15  1.17E-15  5.84E-16  1.82E-16  6.88E-17  2.52E-17  6.50E-18  2.31E-18
    12       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.52E-36  3.14E-25  9.03E-19  1.84E-16
             1.85E-15  3.62E-15  2.55E-15  1.27E-15  3.95E-16  1.50E-16  5.48E-17  1.42E-17  5.04E-18
    13       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.18E-36  9.42E-25  3.92E-18  4.49E-16
             3.38E-15  5.81E-15  3.95E-15  1.94E-15  5.98E-16  2.26E-16  8.26E-17  2.13E-17  7.58E-18
    14       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-36  1.43E-24  5.81E-18  6.76E-16
             5.24E-15  9.21E-15  6.31E-15  3.11E-15  9.64E-16  3.64E-16  1.33E-16  3.44E-17  1.22E-17
    15       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.13E-35  1.67E-24  5.02E-18  4.60E-16
             2.87E-15  4.31E-15  2.80E-15  1.34E-15  4.09E-16  1.54E-16  5.61E-17  1.45E-17  5.14E-18
    16       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-38  1.29E-26  3.44E-19  1.30E-16
             1.71E-15  3.92E-15  2.90E-15  1.49E-15  4.71E-16  1.79E-16  6.58E-17  1.70E-17  6.06E-18
    17       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.32E-38  5.24E-26  9.42E-19  3.00E-16
             3.81E-15  8.66E-15  6.42E-15  3.29E-15  1.04E-15  3.96E-16  1.45E-16  3.76E-17  1.34E-17
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-36  7.67E-25  3.98E-18  4.37E-16
             3.05E-15  4.95E-15  3.30E-15  1.61E-15  4.93E-16  1.86E-16  6.79E-17  1.75E-17  6.23E-18
    19       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.63E-37  2.50E-25  1.32E-18  1.57E-16
             1.19E-15  2.06E-15  1.41E-15  6.94E-16  2.15E-16  8.12E-17  2.97E-17  7.66E-18  2.73E-18
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.11E-38  9.32E-26  1.98E-18  7.14E-16
             9.46E-15  2.21E-14  1.65E-14  8.48E-15  2.69E-15  1.02E-15  3.76E-16  9.73E-17  3.47E-17
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.12E-37  2.48E-25  5.65E-18  2.10E-15
             2.81E-14  6.55E-14  4.90E-14  2.52E-14  7.99E-15  3.05E-15  1.12E-15  2.90E-16  1.03E-16
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.65E-37  1.96E-25  1.64E-18  3.37E-16
             3.70E-15  7.97E-15  5.82E-15  2.97E-15  9.34E-16  3.55E-16  1.30E-16  3.37E-17  1.20E-17
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.20E-37  1.04E-25  1.09E-18  2.60E-16
             3.03E-15  6.67E-15  4.90E-15  2.50E-15  7.89E-16  3.00E-16  1.10E-16  2.85E-17  1.01E-17
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.82E-38  4.27E-26  5.07E-19  1.41E-16
             1.74E-15  3.93E-15  2.90E-15  1.48E-15  4.69E-16  1.79E-16  6.55E-17  1.70E-17  6.04E-18
    25       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.90E-37  5.51E-26  4.23E-19  1.03E-16
             1.23E-15  2.74E-15  2.02E-15  1.03E-15  3.26E-16  1.24E-16  4.55E-17  1.18E-17  4.19E-18
    26       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.03E-37  1.48E-25  1.15E-18  2.75E-16
             3.25E-15  7.18E-15  5.28E-15  2.69E-15  8.50E-16  3.24E-16  1.19E-16  3.07E-17  1.09E-17
    27       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.95E-37  2.37E-25  1.90E-18  4.78E-16
             5.73E-15  1.27E-14  9.37E-15  4.78E-15  1.51E-15  5.75E-16  2.11E-16  5.45E-17  1.94E-17
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.33E-36  3.96E-25  3.20E-18  7.80E-16
             9.37E-15  2.11E-14  1.56E-14  7.97E-15  2.52E-15  9.60E-16  3.52E-16  9.11E-17  3.25E-17
    29       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.22E-44  1.65E-29  7.21E-21  3.37E-18
             4.43E-17  9.87E-17  7.21E-17  3.67E-17  1.15E-17  4.39E-18  1.61E-18  4.16E-19  1.48E-19
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.23E-36  4.05E-25  2.34E-18  4.39E-16
             4.76E-15  1.02E-14  7.41E-15  3.77E-15  1.19E-15  4.51E-16  1.66E-16  4.28E-17  1.52E-17
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.12E-37  2.30E-25  1.32E-18  2.25E-16
             2.29E-15  4.77E-15  3.45E-15  1.75E-15  5.50E-16  2.09E-16  7.67E-17  1.98E-17  7.06E-18
    32       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.31E-38  4.96E-26  7.41E-19  2.15E-16
             2.75E-15  6.37E-15  4.75E-15  2.44E-15  7.73E-16  2.95E-16  1.08E-16  2.80E-17  9.97E-18
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.15E-37  1.43E-25  2.08E-18  6.09E-16
             7.76E-15  1.78E-14  1.33E-14  6.81E-15  2.15E-15  8.21E-16  3.01E-16  7.80E-17  2.78E-17
    34       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.78E-45  1.09E-29  1.11E-20  6.76E-18
             1.00E-16  2.40E-16  1.80E-16  9.25E-17  2.93E-17  1.12E-17  4.10E-18  1.06E-18  3.78E-19
    35       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.36E-44  5.08E-29  4.06E-20  2.29E-17
             3.29E-16  7.72E-16  5.74E-16  2.95E-16  9.32E-17  3.55E-17  1.30E-17  3.37E-18  1.20E-18
    36       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-37  7.57E-26  8.53E-19  1.80E-16
             1.98E-15  4.28E-15  3.13E-15  1.59E-15  5.02E-16  1.91E-16  7.00E-17  1.81E-17  6.45E-18
    37       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.43E-38  2.13E-26  3.18E-19  1.07E-16
             1.45E-15  3.41E-15  2.55E-15  1.31E-15  4.16E-16  1.58E-16  5.82E-17  1.51E-17  5.36E-18
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.02E-38  4.71E-26  6.44E-19  1.88E-16
             2.47E-15  5.80E-15  4.35E-15  2.24E-15  7.12E-16  2.72E-16  9.97E-17  2.58E-17  9.19E-18
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.32E-38  2.87E-26  4.92E-19  1.17E-16
             1.34E-15  2.95E-15  2.17E-15  1.11E-15  3.50E-16  1.33E-16  4.88E-17  1.26E-17  4.50E-18
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.12E-39  1.15E-26  1.54E-19  2.62E-17
             2.44E-16  4.81E-16  3.43E-16  1.73E-16  5.41E-17  2.05E-17  7.52E-18  1.94E-18  6.92E-19
    41       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.01E-38  4.45E-26  5.55E-19  8.68E-17
             7.48E-16  1.39E-15  9.71E-16  4.84E-16  1.50E-16  5.70E-17  2.09E-17  5.39E-18  1.92E-18
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.02E-38  5.90E-26  6.32E-19  1.01E-16
             9.10E-16  1.75E-15  1.23E-15  6.18E-16  1.93E-16  7.32E-17  2.68E-17  6.93E-18  2.47E-18
    43       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.19E-38  8.24E-26  1.05E-18  1.80E-16
             1.68E-15  3.28E-15  2.33E-15  1.17E-15  3.65E-16  1.38E-16  5.07E-17  1.31E-17  4.67E-18
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.04E-41  5.52E-28  3.42E-20  9.91E-18
             1.18E-16  2.62E-16  1.93E-16  9.89E-17  3.13E-17  1.19E-17  4.37E-18  1.13E-18  4.02E-19
    45       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.10E-41  1.36E-27  8.78E-20  2.85E-17
             3.67E-16  8.51E-16  6.35E-16  3.27E-16  1.04E-16  3.95E-17  1.45E-17  3.75E-18  1.34E-18
    46       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.76E-40  7.30E-27  4.47E-19  1.28E-16
             1.50E-15  3.29E-15  2.41E-15  1.23E-15  3.88E-16  1.48E-16  5.42E-17  1.40E-17  4.99E-18
    47       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.72E-46  5.30E-30  8.99E-21  6.43E-18
             1.04E-16  2.62E-16  1.99E-16  1.03E-16  3.29E-17  1.26E-17  4.62E-18  1.19E-18  4.26E-19
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.66E-45  9.60E-30  1.59E-20  1.13E-17
             1.83E-16  4.60E-16  3.50E-16  1.82E-16  5.79E-17  2.21E-17  8.12E-18  2.10E-18  7.49E-19
    49       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.59E-39  7.47E-27  3.09E-19  6.17E-17
             5.20E-16  8.84E-16  5.90E-16  2.87E-16  8.78E-17  3.31E-17  1.21E-17  3.11E-18  1.11E-18
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.66E-39  1.52E-26  6.42E-19  1.27E-16
             1.07E-15  1.82E-15  1.21E-15  5.88E-16  1.80E-16  6.78E-17  2.47E-17  6.38E-18  2.27E-18
    51       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.96E-39  4.48E-27  1.61E-19  3.14E-17
             2.64E-16  4.48E-16  2.99E-16  1.45E-16  4.45E-17  1.68E-17  6.12E-18  1.58E-18  5.62E-19
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.90E-39  1.03E-26  3.73E-19  7.34E-17
             6.20E-16  1.06E-15  7.06E-16  3.43E-16  1.05E-16  3.96E-17  1.45E-17  3.73E-18  1.33E-18
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.35E-41  3.82E-28  2.51E-20  8.03E-18
             1.03E-16  2.38E-16  1.78E-16  9.17E-17  2.91E-17  1.11E-17  4.07E-18  1.05E-18  3.75E-19
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.27E-38  1.98E-26  7.44E-19  1.47E-16
             1.25E-15  2.13E-15  1.43E-15  6.93E-16  2.12E-16  8.00E-17  2.92E-17  7.53E-18  2.68E-18
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.04E-39  4.04E-26  1.54E-18  3.07E-16
             2.61E-15  4.45E-15  2.98E-15  1.45E-15  4.44E-16  1.67E-16  6.10E-17  1.57E-17  5.60E-18
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.49E-41  9.68E-28  6.94E-20  2.64E-17
             3.73E-16  9.09E-16  6.89E-16  3.57E-16  1.14E-16  4.34E-17  1.59E-17  4.13E-18  1.47E-18
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.82E-39  1.97E-27  8.39E-20  1.78E-17
             1.55E-16  2.70E-16  1.81E-16  8.84E-17  2.71E-17  1.02E-17  3.73E-18  9.63E-19  3.43E-19
    58       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.77E-39  8.52E-28  3.93E-20  8.73E-18
             7.79E-17  1.37E-16  9.26E-17  4.52E-17  1.39E-17  5.24E-18  1.91E-18  4.94E-19  1.76E-19
    59       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.37E-39  4.39E-27  1.97E-19  4.17E-17
             3.64E-16  6.34E-16  4.27E-16  2.08E-16  6.39E-17  2.41E-17  8.80E-18  2.27E-18  8.08E-19
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.40E-40  1.20E-27  6.70E-20  1.51E-17
             1.37E-16  2.42E-16  1.64E-16  8.03E-17  2.47E-17  9.31E-18  3.40E-18  8.77E-19  3.12E-19
    61       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.09E-39  8.94E-27  3.57E-19  7.16E-17
             6.10E-16  1.04E-15  6.98E-16  3.40E-16  1.04E-16  3.92E-17  1.43E-17  3.69E-18  1.31E-18
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.80E-38  1.61E-26  6.45E-19  1.30E-16
             1.12E-15  1.92E-15  1.28E-15  6.24E-16  1.91E-16  7.21E-17  2.63E-17  6.79E-18  2.42E-18
    63       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.25E-47  1.74E-31  3.58E-22  2.72E-19
             4.54E-18  1.16E-17  8.92E-18  4.65E-18  1.48E-18  5.66E-19  2.08E-19  5.39E-20  1.92E-20
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.76E-47  3.78E-31  7.21E-22  5.25E-19
             8.53E-18  2.15E-17  1.64E-17  8.52E-18  2.71E-18  1.04E-18  3.81E-19  9.86E-20  3.51E-20
