SEQ='SI'     NUCCHG=14                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  63496462.9   NPRNTI=10   NPRNTF=12
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             4.86E-16  4.57E-16  3.63E-16  2.41E-16  1.10E-16  5.24E-17  2.28E-17  6.92E-18  2.67E-18
  1605       3.47E-14  2.45E-14  1.55E-14  1.09E-14  7.69E-15  4.80E-15  3.33E-15  2.26E-15  1.29E-15  7.90E-16
             4.49E-16  1.87E-16  9.39E-17  5.90E-17  5.29E-17  5.03E-17  4.10E-17  2.39E-17  1.31E-17
  1606       5.97E-33  4.27E-33  2.79E-33  2.08E-33  1.63E-33  1.37E-33  1.41E-33  1.66E-33  2.27E-33  2.77E-33
             3.10E-33  2.93E-33  2.32E-33  1.53E-33  6.91E-34  3.27E-34  1.42E-34  4.27E-35  1.64E-35
  1607       2.97E-15  2.10E-15  1.33E-15  9.36E-16  6.60E-16  4.14E-16  2.88E-16  1.97E-16  1.14E-16  7.02E-17
             4.02E-17  1.69E-17  8.52E-18  5.39E-18  4.88E-18  4.65E-18  3.79E-18  2.21E-18  1.21E-18
  1608       1.75E-15  1.25E-15  8.03E-16  5.87E-16  4.43E-16  3.38E-16  3.16E-16  3.42E-16  4.36E-16  5.22E-16
             5.80E-16  5.50E-16  4.37E-16  2.91E-16  1.33E-16  6.34E-17  2.76E-17  8.38E-18  3.23E-18
  1609       2.18E-33  1.54E-33  9.72E-34  6.86E-34  4.84E-34  3.04E-34  2.11E-34  1.45E-34  8.27E-35  5.04E-35
             2.80E-35  1.07E-35  4.89E-36  3.24E-36  3.60E-36  3.64E-36  3.03E-36  1.78E-36  9.77E-37
  1610       1.90E-15  1.35E-15  8.51E-16  6.01E-16  4.24E-16  2.67E-16  1.86E-16  1.28E-16  7.45E-17  4.63E-17
             2.67E-17  1.13E-17  5.71E-18  3.64E-18  3.31E-18  3.16E-18  2.58E-18  1.50E-18  8.24E-19
  1611       1.79E-16  1.27E-16  8.00E-17  5.65E-17  3.99E-17  2.51E-17  1.75E-17  1.21E-17  7.01E-18  4.36E-18
             2.51E-18  1.06E-18  5.38E-19  3.43E-19  3.12E-19  2.98E-19  2.43E-19  1.42E-19  7.77E-20
  1612       6.20E-17  4.41E-17  2.85E-17  2.08E-17  1.57E-17  1.20E-17  1.13E-17  1.23E-17  1.59E-17  1.92E-17
             2.14E-17  2.04E-17  1.63E-17  1.09E-17  4.96E-18  2.37E-18  1.03E-18  3.13E-19  1.21E-19
  1613       2.03E-16  1.45E-16  9.32E-17  6.82E-17  5.15E-17  3.95E-17  3.71E-17  4.05E-17  5.24E-17  6.34E-17
             7.08E-17  6.74E-17  5.37E-17  3.58E-17  1.64E-17  7.82E-18  3.41E-18  1.03E-18  3.99E-19
  1614       1.41E-15  9.94E-16  6.28E-16  4.44E-16  3.14E-16  1.98E-16  1.38E-16  9.56E-17  5.59E-17  3.49E-17
             2.02E-17  8.56E-18  4.35E-18  2.78E-18  2.54E-18  2.43E-18  1.98E-18  1.16E-18  6.34E-19
  1615       4.71E-16  3.35E-16  2.16E-16  1.58E-16  1.20E-16  9.27E-17  8.82E-17  9.79E-17  1.30E-16  1.59E-16
             1.80E-16  1.73E-16  1.38E-16  9.24E-17  4.23E-17  2.02E-17  8.81E-18  2.68E-18  1.03E-18
  1616       2.85E-15  2.01E-15  1.27E-15  9.01E-16  6.38E-16  4.04E-16  2.85E-16  1.98E-16  1.18E-16  7.42E-17
             4.33E-17  1.85E-17  9.49E-18  6.12E-18  5.65E-18  5.41E-18  4.42E-18  2.58E-18  1.41E-18
  1617       5.45E-17  3.88E-17  2.50E-17  1.83E-17  1.39E-17  1.08E-17  1.03E-17  1.15E-17  1.54E-17  1.90E-17
             2.16E-17  2.08E-17  1.67E-17  1.12E-17  5.12E-18  2.45E-18  1.07E-18  3.24E-19  1.25E-19
  1618       7.28E-33  5.14E-33  3.24E-33  2.28E-33  1.60E-33  9.82E-34  6.58E-34  4.16E-34  1.94E-34  9.47E-35
             5.12E-35  5.94E-35  7.86E-35  8.14E-35  5.77E-35  3.47E-35  1.77E-35  5.98E-36  2.39E-36
  1619       4.60E-14  3.24E-14  2.03E-14  1.41E-14  9.70E-15  5.64E-15  3.53E-15  2.05E-15  8.64E-16  4.00E-16
             1.69E-16  4.90E-17  1.83E-17  6.65E-18  1.71E-18  6.09E-19  2.16E-19  5.48E-20  1.94E-20
  1620       5.92E-14  4.17E-14  2.61E-14  1.82E-14  1.25E-14  7.25E-15  4.54E-15  2.64E-15  1.11E-15  5.14E-16
             2.17E-16  6.30E-17  2.35E-17  8.55E-18  2.20E-18  7.83E-19  2.78E-19  7.04E-20  2.49E-20
  1621       5.92E-14  4.17E-14  2.61E-14  1.82E-14  1.25E-14  7.25E-15  4.54E-15  2.64E-15  1.11E-15  5.14E-16
             2.17E-16  6.30E-17  2.35E-17  8.55E-18  2.20E-18  7.83E-19  2.78E-19  7.04E-20  2.49E-20
  1622       7.23E-14  5.10E-14  3.19E-14  2.22E-14  1.52E-14  8.86E-15  5.55E-15  3.23E-15  1.36E-15  6.28E-16
             2.66E-16  7.70E-17  2.87E-17  1.04E-17  2.69E-18  9.58E-19  3.40E-19  8.61E-20  3.05E-20
  1623       2.09E-14  1.47E-14  9.16E-15  6.31E-15  4.25E-15  2.36E-15  1.40E-15  7.54E-16  2.85E-16  1.22E-16
             4.86E-17  1.34E-17  4.87E-18  1.75E-18  4.47E-19  1.58E-19  5.61E-20  1.42E-20  5.03E-21
  1624       2.56E-14  1.80E-14  1.12E-14  7.72E-15  5.20E-15  2.89E-15  1.71E-15  9.22E-16  3.48E-16  1.49E-16
             5.93E-17  1.63E-17  5.95E-18  2.14E-18  5.46E-19  1.94E-19  6.86E-20  1.74E-20  6.14E-21
  1625       2.56E-14  1.80E-14  1.12E-14  7.72E-15  5.20E-15  2.89E-15  1.71E-15  9.22E-16  3.48E-16  1.49E-16
             5.93E-17  1.63E-17  5.95E-18  2.14E-18  5.46E-19  1.94E-19  6.86E-20  1.74E-20  6.14E-21
  1626       3.02E-14  2.13E-14  1.32E-14  9.12E-15  6.14E-15  3.41E-15  2.02E-15  1.09E-15  4.11E-16  1.76E-16
             7.01E-17  1.93E-17  7.03E-18  2.53E-18  6.45E-19  2.29E-19  8.11E-20  2.05E-20  7.26E-21
  1627       7.50E-14  5.29E-14  3.33E-14  2.34E-14  1.63E-14  9.85E-15  6.51E-15  4.10E-15  1.98E-15  1.03E-15
             4.92E-16  1.63E-16  6.57E-17  2.54E-17  6.92E-18  2.53E-18  9.09E-19  2.33E-19  8.26E-20
  1628       5.30E-14  3.74E-14  2.36E-14  1.65E-14  1.15E-14  6.96E-15  4.60E-15  2.90E-15  1.40E-15  7.31E-16
             3.48E-16  1.15E-16  4.65E-17  1.80E-17  4.89E-18  1.79E-18  6.43E-19  1.65E-19  5.84E-20
  1629       9.66E-14  6.82E-14  4.29E-14  3.01E-14  2.10E-14  1.27E-14  8.39E-15  5.28E-15  2.56E-15  1.33E-15
             6.34E-16  2.10E-16  8.48E-17  3.28E-17  8.94E-18  3.26E-18  1.17E-18  3.00E-19  1.07E-19
  1630       7.36E-14  5.20E-14  3.27E-14  2.29E-14  1.60E-14  9.67E-15  6.40E-15  4.02E-15  1.95E-15  1.02E-15
             4.83E-16  1.60E-16  6.46E-17  2.50E-17  6.81E-18  2.48E-18  8.94E-19  2.29E-19  8.13E-20
  1631       4.32E-16  3.08E-16  1.99E-16  1.46E-16  1.11E-16  8.64E-17  8.34E-17  9.45E-17  1.29E-16  1.61E-16
             1.84E-16  1.79E-16  1.44E-16  9.64E-17  4.42E-17  2.11E-17  9.23E-18  2.80E-18  1.08E-18
  1632       1.94E-18  1.38E-18  8.84E-19  6.41E-19  4.78E-19  3.52E-19  3.15E-19  3.31E-19  4.30E-19  5.19E-19
             5.40E-19  4.33E-19  3.78E-19  4.69E-19  6.89E-19  7.35E-19  6.28E-19  3.76E-19  2.08E-19
  1633       2.49E-16  1.75E-16  1.09E-16  7.50E-17  5.03E-17  2.75E-17  1.58E-17  7.98E-18  3.01E-18  2.52E-18
             3.48E-18  5.30E-18  6.78E-18  8.23E-18  9.42E-18  9.31E-18  8.42E-18  6.45E-18  4.53E-18
  1634       7.13E-16  5.02E-16  3.12E-16  2.15E-16  1.44E-16  7.89E-17  4.52E-17  2.29E-17  8.66E-18  7.31E-18
             1.01E-17  1.55E-17  1.98E-17  2.40E-17  2.75E-17  2.72E-17  2.46E-17  1.88E-17  1.32E-17
  1643       1.79E-19  1.26E-19  7.97E-20  5.60E-20  3.91E-20  2.39E-20  1.59E-20  1.01E-20  5.01E-21  2.65E-21
             1.27E-21  4.25E-22  1.73E-22  6.71E-23  1.83E-23  6.69E-24  2.41E-24  6.18E-25  2.19E-25
  1644       5.18E-28  3.66E-28  2.31E-28  1.63E-28  1.14E-28  7.05E-29  4.81E-29  3.17E-29  1.69E-29  9.58E-30
             4.94E-30  1.77E-30  7.36E-31  2.87E-31  7.79E-32  2.82E-32  1.01E-32  2.58E-33  9.16E-34
  1645       1.29E-34  9.09E-35  5.73E-35  4.03E-35  2.81E-35  1.71E-35  1.14E-35  7.28E-36  3.58E-36  1.88E-36
             9.00E-37  3.00E-37  1.21E-37  4.72E-38  1.29E-38  4.72E-39  1.70E-39  4.36E-40  1.55E-40
  1654       1.06E-16  7.50E-17  4.73E-17  3.32E-17  2.32E-17  1.42E-17  9.47E-18  6.04E-18  2.99E-18  1.58E-18
             7.61E-19  2.55E-19  1.04E-19  4.03E-20  1.10E-20  4.02E-21  1.45E-21  3.71E-22  1.32E-22
  1655       1.14E-15  8.03E-16  5.06E-16  3.56E-16  2.49E-16  1.52E-16  1.02E-16  6.51E-17  3.23E-17  1.71E-17
             8.25E-18  2.77E-18  1.13E-18  4.38E-19  1.20E-19  4.37E-20  1.58E-20  4.04E-21  1.43E-21
  1656       1.59E-15  1.12E-15  7.08E-16  4.98E-16  3.48E-16  2.13E-16  1.42E-16  9.10E-17  4.52E-17  2.40E-17
             1.15E-17  3.87E-18  1.58E-18  6.13E-19  1.68E-19  6.12E-20  2.21E-20  5.65E-21  2.01E-21
  1657       7.05E-16  4.97E-16  3.14E-16  2.21E-16  1.54E-16  9.43E-17  6.32E-17  4.04E-17  2.01E-17  1.07E-17
             5.15E-18  1.73E-18  7.03E-19  2.74E-19  7.48E-20  2.73E-20  9.85E-21  2.52E-21  8.97E-22
  1658       1.23E-15  8.67E-16  5.47E-16  3.84E-16  2.69E-16  1.65E-16  1.10E-16  7.07E-17  3.52E-17  1.87E-17
             9.02E-18  3.03E-18  1.23E-18  4.80E-19  1.31E-19  4.80E-20  1.73E-20  4.43E-21  1.57E-21
  1659       2.93E-16  2.08E-16  1.35E-16  9.92E-17  7.59E-17  6.05E-17  6.03E-17  7.15E-17  1.04E-16  1.35E-16
             1.58E-16  1.56E-16  1.27E-16  8.54E-17  3.93E-17  1.88E-17  8.23E-18  2.50E-18  9.66E-19
  1660       3.76E-29  2.65E-29  1.65E-29  1.14E-29  7.65E-30  4.21E-30  2.43E-30  1.24E-30  4.78E-31  4.28E-31
             6.17E-31  9.59E-31  1.23E-30  1.50E-30  1.72E-30  1.70E-30  1.54E-30  1.18E-30  8.31E-31
  1661       1.57E-17  1.10E-17  6.88E-18  4.75E-18  3.20E-18  1.77E-18  1.02E-18  5.23E-19  2.03E-19  1.86E-19
             2.71E-19  4.24E-19  5.47E-19  6.67E-19  7.65E-19  7.58E-19  6.86E-19  5.26E-19  3.69E-19
  1662       8.05E-15  5.69E-15  3.59E-15  2.53E-15  1.78E-15  1.10E-15  7.55E-16  5.06E-16  2.81E-16  1.69E-16
             9.42E-17  3.86E-17  1.91E-17  1.17E-17  1.03E-17  9.70E-18  7.90E-18  4.60E-18  2.52E-18
  1663       1.17E-15  8.30E-16  5.31E-16  3.84E-16  2.85E-16  2.16E-16  2.09E-16  2.44E-16  3.43E-16  4.29E-16
             4.86E-16  4.64E-16  3.69E-16  2.46E-16  1.12E-16  5.36E-17  2.33E-17  7.08E-18  2.73E-18
  1664       2.60E-14  1.84E-14  1.16E-14  8.17E-15  5.74E-15  3.57E-15  2.45E-15  1.65E-15  9.21E-16  5.56E-16
             3.12E-16  1.28E-16  6.35E-17  3.91E-17  3.45E-17  3.26E-17  2.65E-17  1.54E-17  8.47E-18
  1665       4.20E-14  2.97E-14  1.87E-14  1.32E-14  9.28E-15  5.77E-15  3.97E-15  2.68E-15  1.50E-15  9.08E-16
             5.10E-16  2.10E-16  1.04E-16  6.43E-17  5.67E-17  5.36E-17  4.37E-17  2.54E-17  1.39E-17
  1666       1.46E-15  1.03E-15  6.61E-16  4.77E-16  3.55E-16  2.69E-16  2.62E-16  3.08E-16  4.37E-16  5.49E-16
             6.24E-16  5.97E-16  4.76E-16  3.17E-16  1.45E-16  6.91E-17  3.01E-17  9.13E-18  3.52E-18
  1667       6.81E-16  4.83E-16  3.09E-16  2.23E-16  1.66E-16  1.26E-16  1.23E-16  1.44E-16  2.06E-16  2.59E-16
             2.94E-16  2.81E-16  2.24E-16  1.49E-16  6.82E-17  3.26E-17  1.42E-17  4.31E-18  1.66E-18
  1668       2.40E-14  1.69E-14  1.07E-14  7.55E-15  5.31E-15  3.31E-15  2.28E-15  1.54E-15  8.69E-16  5.28E-16
             2.97E-16  1.23E-16  6.10E-17  3.78E-17  3.34E-17  3.16E-17  2.58E-17  1.50E-17  8.23E-18
  1669       8.77E-16  6.22E-16  3.98E-16  2.88E-16  2.15E-16  1.64E-16  1.62E-16  1.94E-16  2.81E-16  3.57E-16
             4.09E-16  3.94E-16  3.15E-16  2.10E-16  9.61E-17  4.59E-17  2.00E-17  6.07E-18  2.34E-18
  1670       8.69E-16  6.14E-16  3.88E-16  2.74E-16  1.94E-16  1.22E-16  8.48E-17  5.81E-17  3.34E-17  2.06E-17
             1.17E-17  4.90E-18  2.46E-18  1.54E-18  1.38E-18  1.31E-18  1.07E-18  6.22E-19  3.41E-19
  1671       1.62E-34  1.19E-34  8.32E-35  6.96E-35  6.70E-35  8.65E-35  1.29E-34  2.05E-34  3.52E-34  4.67E-34
             5.43E-34  5.25E-34  4.18E-34  2.77E-34  1.25E-34  5.94E-35  2.57E-35  7.77E-36  2.99E-36
  1672       5.94E-34  4.20E-34  2.66E-34  1.88E-34  1.33E-34  8.35E-35  5.83E-35  4.00E-35  2.29E-35  1.40E-35
             7.72E-36  2.96E-36  1.34E-36  8.77E-37  9.65E-37  9.73E-37  8.11E-37  4.77E-37  2.62E-37
  1673       9.01E-18  6.40E-18  4.10E-18  2.97E-18  2.22E-18  1.72E-18  1.72E-18  2.10E-18  3.12E-18  4.02E-18
             4.64E-18  4.50E-18  3.61E-18  2.41E-18  1.10E-18  5.28E-19  2.30E-19  6.99E-20  2.70E-20
  1674       4.96E-16  3.51E-16  2.22E-16  1.57E-16  1.11E-16  7.00E-17  4.90E-17  3.38E-17  1.96E-17  1.22E-17
             6.98E-18  2.93E-18  1.48E-18  9.30E-19  8.38E-19  7.96E-19  6.50E-19  3.78E-19  2.08E-19
  1675       3.67E-17  2.59E-17  1.64E-17  1.16E-17  8.20E-18  5.17E-18  3.63E-18  2.50E-18  1.45E-18  9.02E-19
             5.17E-19  2.17E-19  1.10E-19  6.90E-20  6.22E-20  5.91E-20  4.82E-20  2.81E-20  1.54E-20
  1676       3.75E-17  2.66E-17  1.71E-17  1.24E-17  9.25E-18  7.15E-18  7.16E-18  8.75E-18  1.30E-17  1.68E-17
             1.94E-17  1.89E-17  1.51E-17  1.01E-17  4.63E-18  2.21E-18  9.65E-19  2.93E-19  1.13E-19
  1677       3.61E-16  2.56E-16  1.62E-16  1.14E-16  8.09E-17  5.12E-17  3.59E-17  2.49E-17  1.45E-17  9.05E-18
             5.21E-18  2.19E-18  1.11E-18  7.00E-19  6.32E-19  6.01E-19  4.91E-19  2.86E-19  1.57E-19
  1678       8.14E-17  5.78E-17  3.71E-17  2.69E-17  2.02E-17  1.57E-17  1.59E-17  1.97E-17  2.98E-17  3.88E-17
             4.51E-17  4.40E-17  3.53E-17  2.36E-17  1.08E-17  5.18E-18  2.26E-18  6.86E-19  2.65E-19
  1679       1.31E-21  9.34E-22  6.04E-22  4.43E-22  3.37E-22  2.65E-22  2.61E-22  3.15E-22  4.95E-22  6.59E-22
             7.30E-22  6.16E-22  5.59E-22  7.12E-22  1.06E-21  1.14E-21  9.72E-22  5.82E-22  3.22E-22
  1680       4.05E-14  2.85E-14  1.79E-14  1.24E-14  8.53E-15  4.96E-15  3.11E-15  1.80E-15  7.58E-16  3.50E-16
             1.48E-16  4.29E-17  1.60E-17  5.82E-18  1.50E-18  5.34E-19  1.89E-19  4.80E-20  1.70E-20
  1681       5.20E-14  3.67E-14  2.30E-14  1.60E-14  1.10E-14  6.38E-15  3.99E-15  2.32E-15  9.75E-16  4.50E-16
             1.90E-16  5.52E-17  2.06E-17  7.48E-18  1.93E-18  6.86E-19  2.43E-19  6.17E-20  2.18E-20
  1682       5.20E-14  3.67E-14  2.30E-14  1.60E-14  1.10E-14  6.38E-15  3.99E-15  2.32E-15  9.75E-16  4.50E-16
             1.90E-16  5.52E-17  2.06E-17  7.48E-18  1.93E-18  6.86E-19  2.43E-19  6.17E-20  2.18E-20
  1683       6.36E-14  4.48E-14  2.81E-14  1.95E-14  1.34E-14  7.80E-15  4.88E-15  2.83E-15  1.19E-15  5.51E-16
             2.33E-16  6.74E-17  2.51E-17  9.15E-18  2.36E-18  8.38E-19  2.97E-19  7.54E-20  2.67E-20
  1684       4.73E-33  3.37E-33  2.18E-33  1.60E-33  1.22E-33  9.55E-34  9.40E-34  1.13E-33  1.72E-33  2.17E-33
             2.15E-33  1.38E-33  1.12E-33  2.04E-33  3.86E-33  4.31E-33  3.74E-33  2.25E-33  1.25E-33
  1685       9.78E-16  6.92E-16  4.38E-16  3.10E-16  2.20E-16  1.40E-16  9.87E-17  6.89E-17  4.07E-17  2.56E-17
             1.48E-17  6.28E-18  3.18E-18  2.02E-18  1.84E-18  1.75E-18  1.43E-18  8.34E-19  4.58E-19
  1686       2.93E-14  2.06E-14  1.28E-14  8.85E-15  5.96E-15  3.31E-15  1.96E-15  1.06E-15  3.99E-16  1.71E-16
             6.80E-17  1.87E-17  6.81E-18  2.45E-18  6.25E-19  2.22E-19  7.86E-20  1.99E-20  7.04E-21
  1687       3.59E-14  2.52E-14  1.57E-14  1.08E-14  7.29E-15  4.05E-15  2.40E-15  1.29E-15  4.87E-16  2.09E-16
             8.31E-17  2.28E-17  8.33E-18  2.99E-18  7.64E-19  2.71E-19  9.60E-20  2.43E-20  8.60E-21
  1688       3.59E-14  2.52E-14  1.57E-14  1.08E-14  7.29E-15  4.05E-15  2.40E-15  1.29E-15  4.87E-16  2.09E-16
             8.31E-17  2.28E-17  8.33E-18  2.99E-18  7.64E-19  2.71E-19  9.60E-20  2.43E-20  8.60E-21
  1689       4.24E-14  2.98E-14  1.86E-14  1.28E-14  8.61E-15  4.78E-15  2.83E-15  1.53E-15  5.76E-16  2.47E-16
             9.82E-17  2.70E-17  9.84E-18  3.54E-18  9.03E-19  3.20E-19  1.13E-19  2.87E-20  1.02E-20
  1690       2.47E-34  1.76E-34  1.14E-34  8.35E-35  6.36E-35  5.00E-35  4.94E-35  5.94E-35  9.08E-35  1.15E-34
             1.14E-34  7.32E-35  5.94E-35  1.08E-34  2.06E-34  2.29E-34  1.99E-34  1.20E-34  6.64E-35
  1691       5.50E-14  3.88E-14  2.44E-14  1.71E-14  1.19E-14  7.22E-15  4.77E-15  3.00E-15  1.45E-15  7.57E-16
             3.60E-16  1.19E-16  4.80E-17  1.86E-17  5.06E-18  1.85E-18  6.65E-19  1.70E-19  6.05E-20
  1692       1.08E-14  7.58E-15  4.68E-15  3.18E-15  2.09E-15  1.10E-15  6.15E-16  3.09E-16  1.06E-16  4.31E-17
             1.65E-17  4.41E-18  1.59E-18  5.67E-19  1.44E-19  5.11E-20  1.81E-20  4.57E-21  1.62E-21
  1693       1.28E-14  8.96E-15  5.53E-15  3.76E-15  2.47E-15  1.30E-15  7.26E-16  3.65E-16  1.26E-16  5.10E-17
             1.95E-17  5.21E-18  1.88E-18  6.70E-19  1.70E-19  6.04E-20  2.14E-20  5.41E-21  1.91E-21
  1694       1.28E-14  8.96E-15  5.53E-15  3.76E-15  2.47E-15  1.30E-15  7.26E-16  3.65E-16  1.26E-16  5.10E-17
             1.95E-17  5.21E-18  1.88E-18  6.70E-19  1.70E-19  6.04E-20  2.14E-20  5.41E-21  1.91E-21
  1695       1.47E-14  1.03E-14  6.38E-15  4.34E-15  2.86E-15  1.50E-15  8.38E-16  4.21E-16  1.45E-16  5.88E-17
             2.25E-17  6.01E-18  2.16E-18  7.73E-19  1.97E-19  6.96E-20  2.46E-20  6.24E-21  2.21E-21
  1696       3.90E-14  2.76E-14  1.73E-14  1.22E-14  8.48E-15  5.13E-15  3.39E-15  2.13E-15  1.03E-15  5.38E-16
             2.56E-16  8.46E-17  3.42E-17  1.32E-17  3.60E-18  1.31E-18  4.73E-19  1.21E-19  4.30E-20
  1697       7.06E-14  4.98E-14  3.14E-14  2.20E-14  1.53E-14  9.28E-15  6.13E-15  3.86E-15  1.87E-15  9.73E-16
             4.63E-16  1.53E-16  6.18E-17  2.39E-17  6.52E-18  2.38E-18  8.56E-19  2.19E-19  7.79E-20
  1698       5.43E-14  3.83E-14  2.41E-14  1.69E-14  1.18E-14  7.14E-15  4.72E-15  2.97E-15  1.44E-15  7.49E-16
             3.56E-16  1.18E-16  4.76E-17  1.84E-17  5.02E-18  1.83E-18  6.59E-19  1.69E-19  5.99E-20
  1699       1.06E-17  7.55E-18  4.85E-18  3.52E-18  2.64E-18  2.07E-18  2.10E-18  2.63E-18  4.02E-18  5.26E-18
             6.14E-18  6.01E-18  4.83E-18  3.23E-18  1.48E-18  7.09E-19  3.09E-19  9.40E-20  3.63E-20
  1700       3.76E-20  2.68E-20  1.73E-20  1.27E-20  9.70E-21  7.65E-21  7.59E-21  9.24E-21  1.46E-20  1.96E-20
             2.18E-20  1.85E-20  1.68E-20  2.14E-20  3.19E-20  3.41E-20  2.92E-20  1.75E-20  9.70E-21
  1701       3.63E-20  2.59E-20  1.67E-20  1.23E-20  9.36E-21  7.39E-21  7.34E-21  8.95E-21  1.42E-20  1.90E-20
             2.11E-20  1.79E-20  1.63E-20  2.08E-20  3.09E-20  3.31E-20  2.84E-20  1.70E-20  9.41E-21
  1702       7.09E-33  5.01E-33  3.16E-33  2.23E-33  1.56E-33  9.57E-34  6.39E-34  4.02E-34  1.86E-34  8.99E-35
             4.42E-35  4.01E-35  5.01E-35  5.13E-35  3.63E-35  2.18E-35  1.11E-35  3.76E-36  1.50E-36
  1703       3.05E-33  2.18E-33  1.41E-33  1.03E-33  7.88E-34  6.21E-34  6.15E-34  7.44E-34  1.15E-33  1.45E-33
             1.45E-33  9.29E-34  7.55E-34  1.38E-33  2.62E-33  2.92E-33  2.54E-33  1.53E-33  8.46E-34
  1704       1.06E-16  7.55E-17  4.85E-17  3.53E-17  2.65E-17  2.09E-17  2.14E-17  2.70E-17  4.19E-17  5.52E-17
             6.47E-17  6.35E-17  5.11E-17  3.43E-17  1.57E-17  7.52E-18  3.28E-18  9.97E-19  3.85E-19
  1713       5.92E-20  4.18E-20  2.64E-20  1.86E-20  1.30E-20  7.99E-21  5.37E-21  3.45E-21  1.72E-21  9.14E-22
             4.41E-22  1.48E-22  6.03E-23  2.35E-23  6.41E-24  2.35E-24  8.45E-25  2.17E-25  7.69E-26
  1714       2.42E-27  1.71E-27  1.08E-27  7.60E-28  5.34E-28  3.31E-28  2.26E-28  1.49E-28  7.91E-29  4.47E-29
             2.30E-29  8.19E-30  3.40E-30  1.33E-30  3.60E-31  1.31E-31  4.68E-32  1.20E-32  4.24E-33
  1715       3.00E-34  2.12E-34  1.34E-34  9.42E-35  6.60E-35  4.05E-35  2.73E-35  1.75E-35  8.69E-36  4.60E-36
             2.21E-36  7.38E-37  3.00E-37  1.17E-37  3.19E-38  1.17E-38  4.21E-39  1.08E-39  3.83E-40
  1724       3.49E-17  2.47E-17  1.56E-17  1.10E-17  7.69E-18  4.73E-18  3.18E-18  2.05E-18  1.02E-18  5.44E-19
             2.63E-19  8.84E-20  3.60E-20  1.40E-20  3.83E-21  1.40E-21  5.05E-22  1.29E-22  4.60E-23
  1733       3.23E-16  2.28E-16  1.44E-16  1.01E-16  7.11E-17  4.38E-17  2.95E-17  1.90E-17  9.52E-18  5.07E-18
             2.46E-18  8.26E-19  3.37E-19  1.31E-19  3.59E-20  1.31E-20  4.73E-21  1.21E-21  4.30E-22
  1734       4.61E-16  3.26E-16  2.06E-16  1.45E-16  1.02E-16  6.26E-17  4.22E-17  2.72E-17  1.36E-17  7.26E-18
             3.51E-18  1.18E-18  4.82E-19  1.88E-19  5.13E-20  1.88E-20  6.77E-21  1.73E-21  6.16E-22
  1735       8.97E-17  6.38E-17  4.10E-17  2.99E-17  2.27E-17  1.82E-17  1.93E-17  2.54E-17  4.12E-17  5.55E-17
             6.60E-17  6.56E-17  5.31E-17  3.57E-17  1.64E-17  7.85E-18  3.43E-18  1.04E-18  4.02E-19
  1736       2.02E-16  1.43E-16  9.03E-17  6.36E-17  4.46E-17  2.75E-17  1.86E-17  1.20E-17  6.01E-18  3.20E-18
             1.55E-18  5.23E-19  2.13E-19  8.29E-20  2.27E-20  8.30E-21  2.99E-21  7.67E-22  2.73E-22
  1737       3.94E-16  2.78E-16  1.76E-16  1.24E-16  8.68E-17  5.35E-17  3.61E-17  2.33E-17  1.17E-17  6.26E-18
             3.03E-18  1.02E-18  4.17E-19  1.62E-19  4.44E-20  1.63E-20  5.86E-21  1.50E-21  5.33E-22
  1738       9.21E-16  6.49E-16  4.08E-16  2.86E-16  2.01E-16  1.36E-16  1.21E-16  1.40E-16  2.08E-16  2.70E-16
             3.12E-16  3.02E-16  2.41E-16  1.61E-16  7.38E-17  3.53E-17  1.54E-17  4.67E-18  1.80E-18
  1739       5.40E-16  3.81E-16  2.39E-16  1.68E-16  1.18E-16  8.00E-17  7.18E-17  8.35E-17  1.25E-16  1.63E-16
             1.89E-16  1.83E-16  1.46E-16  9.78E-17  4.48E-17  2.14E-17  9.35E-18  2.84E-18  1.09E-18
  1740       1.20E-15  8.43E-16  5.29E-16  3.71E-16  2.62E-16  1.77E-16  1.59E-16  1.85E-16  2.77E-16  3.61E-16
             4.18E-16  4.05E-16  3.24E-16  2.17E-16  9.93E-17  4.75E-17  2.07E-17  6.28E-18  2.42E-18
  1741       7.54E-16  5.32E-16  3.34E-16  2.35E-16  1.66E-16  1.13E-16  1.03E-16  1.22E-16  1.86E-16  2.45E-16
             2.85E-16  2.78E-16  2.23E-16  1.49E-16  6.83E-17  3.26E-17  1.42E-17  4.32E-18  1.67E-18
  1742       9.07E-37  5.26E-37  2.25E-37  3.31E-37  1.21E-36  5.29E-36  1.30E-35  2.69E-35  5.42E-35  7.57E-35
             9.01E-35  8.84E-35  7.07E-35  4.70E-35  2.14E-35  1.01E-35  4.39E-36  1.33E-36  5.11E-37
  1743       3.32E-14  2.34E-14  1.46E-14  1.02E-14  6.99E-15  4.06E-15  2.54E-15  1.47E-15  6.19E-16  2.86E-16
             1.21E-16  3.50E-17  1.30E-17  4.74E-18  1.22E-18  4.35E-19  1.54E-19  3.91E-20  1.38E-20
  1744       4.27E-14  3.01E-14  1.88E-14  1.31E-14  8.99E-15  5.23E-15  3.27E-15  1.90E-15  7.96E-16  3.68E-16
             1.55E-16  4.50E-17  1.68E-17  6.10E-18  1.57E-18  5.59E-19  1.98E-19  5.02E-20  1.78E-20
