SEQ='SI'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 114452481.1   NPRNTI= 5   NPRNTF=10
   ---------------------
   INDP         CODE                 S L   WI        WNP
             1.42E-17  6.71E-18  2.94E-18  1.16E-18  3.12E-19  1.13E-19  4.03E-20  1.03E-20  3.64E-21
     2       0.00E+00  0.00E+00  0.00E+00  4.65E-37  1.83E-28  1.46E-23  2.61E-20  3.29E-18  7.51E-17  1.75E-16
             1.74E-16  8.40E-17  3.71E-17  1.46E-17  3.96E-18  1.43E-18  5.12E-19  1.30E-19  4.62E-20
     3       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.05E-36  7.22E-24  8.27E-20  9.49E-18  1.92E-16  4.32E-16
             4.25E-16  2.05E-16  9.05E-17  3.58E-17  9.68E-18  3.50E-18  1.25E-18  3.19E-19  1.13E-19
     4       0.00E+00  0.00E+00  0.00E+00  1.70E-35  6.69E-27  4.69E-22  7.07E-20  2.38E-18  1.92E-17  4.62E-17
             5.13E-17  2.68E-17  1.22E-17  4.87E-18  1.33E-18  4.82E-19  1.72E-19  4.40E-20  1.56E-20
     5       0.00E+00  0.00E+00  0.00E+00  1.11E-43  3.29E-30  1.89E-22  4.15E-20  1.00E-18  3.07E-17  7.26E-17
             7.07E-17  3.37E-17  1.48E-17  5.83E-18  1.57E-18  5.69E-19  2.03E-19  5.18E-20  1.83E-20
     6       0.00E+00  0.00E+00  0.00E+00  1.11E-42  3.35E-29  1.93E-21  4.24E-19  6.35E-18  9.06E-17  1.90E-16
             1.78E-16  8.31E-17  3.62E-17  1.42E-17  3.84E-18  1.39E-18  4.95E-19  1.26E-19  4.47E-20
     7       0.00E+00  0.00E+00  0.00E+00  4.69E-42  1.43E-28  8.35E-21  1.83E-18  2.58E-17  3.42E-16  6.92E-16
             6.33E-16  2.91E-16  1.26E-16  4.95E-17  1.33E-17  4.80E-18  1.72E-18  4.37E-19  1.55E-19
     8       0.00E+00  0.00E+00  0.00E+00  8.50E-42  2.73E-28  1.64E-20  3.62E-18  5.34E-17  7.80E-16  1.55E-15
             1.39E-15  6.28E-16  2.71E-16  1.06E-16  2.84E-17  1.03E-17  3.66E-18  9.32E-19  3.30E-19
     9       0.00E+00  0.00E+00  0.00E+00  3.59E-42  1.13E-28  6.71E-21  1.47E-18  2.09E-17  3.20E-16  6.21E-16
             5.35E-16  2.34E-16  9.96E-17  3.86E-17  1.03E-17  3.72E-18  1.33E-18  3.38E-19  1.20E-19
    10       0.00E+00  0.00E+00  0.00E+00  6.81E-43  2.02E-29  1.16E-21  2.53E-19  4.72E-18  1.06E-16  2.30E-16
             2.15E-16  1.00E-16  4.37E-17  1.72E-17  4.63E-18  1.67E-18  5.98E-19  1.52E-19  5.39E-20
    11       0.00E+00  0.00E+00  0.00E+00  1.58E-42  4.94E-29  2.92E-21  6.45E-19  1.32E-17  3.36E-16  7.40E-16
             6.92E-16  3.22E-16  1.40E-16  5.50E-17  1.48E-17  5.35E-18  1.91E-18  4.87E-19  1.73E-19
    12       0.00E+00  0.00E+00  0.00E+00  4.53E-42  1.43E-28  8.50E-21  1.88E-18  3.52E-17  9.46E-16  2.21E-15
             2.14E-15  1.02E-15  4.45E-16  1.75E-16  4.73E-17  1.71E-17  6.11E-18  1.56E-18  5.51E-19
    13       0.00E+00  0.00E+00  0.00E+00  2.10E-44  6.74E-31  4.06E-23  9.17E-21  3.45E-19  2.69E-17  9.73E-17
             1.17E-16  6.29E-17  2.87E-17  1.15E-17  3.14E-18  1.14E-18  4.08E-19  1.04E-19  3.69E-20
    14       0.00E+00  0.00E+00  0.00E+00  1.11E-45  3.28E-32  1.88E-24  4.24E-22  2.15E-20  1.30E-18  3.89E-18
             4.27E-18  2.18E-18  9.77E-19  3.89E-19  1.06E-19  3.83E-20  1.37E-20  3.49E-21  1.24E-21
    15       0.00E+00  0.00E+00  0.00E+00  2.46E-46  7.75E-33  4.64E-25  2.19E-20  3.50E-17  1.52E-15  3.13E-15
             2.72E-15  1.19E-15  5.05E-16  1.96E-16  5.23E-17  1.88E-17  6.73E-18  1.71E-18  6.06E-19
    16       0.00E+00  0.00E+00  0.00E+00  6.15E-47  1.83E-33  1.13E-25  4.62E-20  7.15E-17  3.05E-15  6.29E-15
             5.48E-15  2.40E-15  1.02E-15  3.97E-16  1.06E-16  3.82E-17  1.36E-17  3.47E-18  1.23E-18
    17       0.00E+00  0.00E+00  0.00E+00  3.83E-46  1.23E-32  7.61E-25  1.31E-19  2.04E-16  8.81E-15  1.83E-14
             1.61E-14  7.07E-15  3.01E-15  1.17E-15  3.12E-16  1.13E-16  4.02E-17  1.02E-17  3.62E-18
    18       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.22E-36  1.53E-24  6.21E-21  3.20E-19  1.13E-17  3.60E-17
             4.24E-17  2.28E-17  1.04E-17  4.21E-18  1.15E-18  4.18E-19  1.50E-19  3.82E-20  1.35E-20
    19       0.00E+00  0.00E+00  0.00E+00  1.14E-40  4.47E-32  1.47E-25  1.73E-21  5.21E-19  3.38E-17  9.36E-17
             9.75E-17  4.82E-17  2.14E-17  8.50E-18  2.30E-18  8.34E-19  2.98E-19  7.60E-20  2.69E-20
    20       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.34E-37  6.04E-25  5.59E-21  1.14E-18  7.93E-17  2.23E-16
             2.32E-16  1.14E-16  5.03E-17  1.99E-17  5.39E-18  1.95E-18  6.96E-19  1.77E-19  6.29E-20
    21       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.53E-36  1.87E-24  1.42E-20  2.48E-18  1.83E-16  5.33E-16
             5.62E-16  2.79E-16  1.24E-16  4.90E-17  1.33E-17  4.81E-18  1.72E-18  4.38E-19  1.55E-19
    22       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.77E-37  1.93E-25  1.78E-21  6.30E-19  6.26E-17  1.82E-16
             1.89E-16  9.24E-17  4.08E-17  1.61E-17  4.36E-18  1.58E-18  5.64E-19  1.44E-19  5.09E-20
    23       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.85E-37  6.47E-25  6.03E-21  1.73E-18  1.80E-16  5.39E-16
             5.69E-16  2.80E-16  1.24E-16  4.90E-17  1.33E-17  4.80E-18  1.72E-18  4.37E-19  1.55E-19
    24       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.83E-37  1.13E-24  1.21E-20  1.83E-18  1.33E-16  4.05E-16
             4.42E-16  2.24E-16  1.00E-16  3.98E-17  1.08E-17  3.91E-18  1.40E-18  3.57E-19  1.26E-19
    25       0.00E+00  0.00E+00  0.00E+00  8.99E-46  2.67E-32  1.86E-24  1.13E-20  2.57E-18  1.02E-16  2.33E-16
             2.17E-16  1.00E-16  4.34E-17  1.70E-17  4.58E-18  1.65E-18  5.90E-19  1.50E-19  5.32E-20
    26       0.00E+00  0.00E+00  0.00E+00  3.15E-45  9.92E-32  6.75E-24  3.27E-20  9.86E-18  4.18E-16  9.29E-16
             8.49E-16  3.84E-16  1.65E-16  6.46E-17  1.73E-17  6.26E-18  2.23E-18  5.69E-19  2.01E-19
    27       0.00E+00  0.00E+00  0.00E+00  6.93E-45  2.22E-31  1.56E-23  9.48E-20  4.33E-17  2.01E-15  4.40E-15
             3.95E-15  1.77E-15  7.56E-16  2.94E-16  7.88E-17  2.84E-17  1.01E-17  2.58E-18  9.14E-19
    28       0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.91E-36  3.24E-24  1.66E-20  1.52E-18  9.73E-17  2.86E-16
             3.03E-16  1.50E-16  6.66E-17  2.64E-17  7.15E-18  2.59E-18  9.25E-19  2.36E-19  8.35E-20
    29       0.00E+00  0.00E+00  0.00E+00  1.83E-40  7.22E-32  9.21E-25  4.74E-21  5.88E-19  4.89E-17  1.47E-16
             1.56E-16  7.71E-17  3.42E-17  1.35E-17  3.67E-18  1.33E-18  4.74E-19  1.21E-19  4.28E-20
    30       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.62E-36  3.09E-24  1.24E-20  5.32E-19  1.23E-17  4.54E-17
             5.95E-17  3.42E-17  1.60E-17  6.51E-18  1.79E-18  6.52E-19  2.34E-19  5.97E-20  2.12E-20
    31       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.75E-39  2.23E-26  2.37E-22  8.75E-20  9.49E-18  2.80E-17
             2.93E-17  1.43E-17  6.33E-18  2.50E-18  6.77E-19  2.45E-19  8.75E-20  2.23E-20  7.90E-21
    32       0.00E+00  0.00E+00  0.00E+00  1.41E-38  5.55E-30  2.51E-24  8.54E-21  3.85E-19  1.02E-17  2.99E-17
             3.33E-17  1.72E-17  7.78E-18  3.11E-18  8.47E-19  3.07E-19  1.10E-19  2.80E-20  9.93E-21
    33       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.83E-42  2.47E-26  2.14E-21  9.28E-19  5.93E-17  1.58E-16
             1.59E-16  7.64E-17  3.35E-17  1.32E-17  3.57E-18  1.29E-18  4.61E-19  1.17E-19  4.16E-20
    34       0.00E+00  0.00E+00  0.00E+00  1.71E-45  6.89E-37  3.13E-25  2.74E-20  7.95E-18  3.66E-16  9.69E-16
             9.88E-16  4.81E-16  2.12E-16  8.40E-17  2.27E-17  8.21E-18  2.94E-18  7.48E-19  2.65E-19
    35       0.00E+00  0.00E+00  0.00E+00  4.43E-44  1.32E-30  7.62E-23  2.57E-20  3.37E-18  1.13E-16  2.63E-16
             2.59E-16  1.26E-16  5.55E-17  2.20E-17  5.95E-18  2.15E-18  7.69E-19  1.96E-19  6.94E-20
    36       0.00E+00  0.00E+00  0.00E+00  1.82E-43  5.54E-30  3.23E-22  1.02E-19  1.26E-17  4.43E-16  9.96E-16
             9.50E-16  4.48E-16  1.96E-16  7.73E-17  2.09E-17  7.54E-18  2.69E-18  6.86E-19  2.43E-19
    37       0.00E+00  0.00E+00  0.00E+00  3.38E-43  1.09E-29  6.53E-22  1.96E-19  2.16E-17  7.69E-16  1.72E-15
             1.63E-15  7.65E-16  3.34E-16  1.31E-16  3.55E-17  1.28E-17  4.58E-18  1.17E-18  4.13E-19
    38       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.65E-38  3.66E-24  3.27E-19  6.81E-17  1.45E-15  2.91E-15
             2.60E-15  1.17E-15  5.04E-16  1.97E-16  5.28E-17  1.90E-17  6.80E-18  1.73E-18  6.13E-19
    39       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.94E-39  6.12E-24  5.81E-19  1.37E-16  3.59E-15  7.57E-15
             6.87E-15  3.11E-15  1.34E-15  5.23E-16  1.40E-16  5.06E-17  1.81E-17  4.60E-18  1.63E-18
    40       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.74E-39  8.11E-24  8.94E-19  2.55E-16  8.05E-15  1.78E-14
             1.65E-14  7.60E-15  3.29E-15  1.29E-15  3.46E-16  1.25E-16  4.46E-17  1.13E-17  4.02E-18
    41       0.00E+00  0.00E+00  0.00E+00  6.43E-44  2.53E-35  2.51E-25  3.01E-20  1.24E-17  5.84E-16  1.41E-15
             1.35E-15  6.29E-16  2.73E-16  1.07E-16  2.88E-17  1.04E-17  3.72E-18  9.46E-19  3.35E-19
    42       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-38  2.93E-24  3.18E-19  8.42E-17  2.49E-15  5.69E-15
             5.43E-15  2.55E-15  1.11E-15  4.36E-16  1.18E-16  4.25E-17  1.52E-17  3.86E-18  1.37E-18
    43       0.00E+00  0.00E+00  0.00E+00  1.38E-43  5.45E-35  1.58E-25  2.20E-20  1.09E-17  5.65E-16  1.49E-15
             1.52E-15  7.41E-16  3.27E-16  1.29E-16  3.50E-17  1.26E-17  4.52E-18  1.15E-18  4.08E-19
    44       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.16E-37  4.97E-24  5.69E-19  1.54E-16  4.53E-15  1.03E-14
             9.74E-15  4.55E-15  1.98E-15  7.79E-16  2.10E-16  7.58E-17  2.71E-17  6.89E-18  2.44E-18
    45       0.00E+00  0.00E+00  0.00E+00  9.77E-50  3.14E-36  2.11E-27  1.37E-22  1.64E-19  2.61E-17  9.53E-17
             1.15E-16  6.19E-17  2.83E-17  1.14E-17  3.11E-18  1.13E-18  4.04E-19  1.03E-19  3.66E-20
    46       0.00E+00  0.00E+00  0.00E+00  1.91E-49  6.13E-36  7.02E-26  4.50E-21  1.04E-18  4.94E-17  1.62E-16
             1.92E-16  1.04E-16  4.78E-17  1.93E-17  5.27E-18  1.91E-18  6.85E-19  1.75E-19  6.20E-20
    47       0.00E+00  0.00E+00  0.00E+00  3.62E-50  1.11E-36  3.26E-26  2.11E-21  5.45E-19  3.48E-17  1.20E-16
             1.44E-16  7.80E-17  3.57E-17  1.44E-17  3.94E-18  1.43E-18  5.12E-19  1.31E-19  4.63E-20
    48       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.40E-41  8.39E-26  5.42E-21  1.37E-18  8.46E-17  3.02E-16
             3.75E-16  2.08E-16  9.64E-17  3.90E-17  1.07E-17  3.89E-18  1.40E-18  3.56E-19  1.26E-19
    49       0.00E+00  0.00E+00  0.00E+00  7.54E-50  2.42E-36  3.66E-26  2.31E-21  5.42E-19  3.29E-17  1.20E-16
             1.51E-16  8.40E-17  3.88E-17  1.57E-17  4.31E-18  1.57E-18  5.61E-19  1.43E-19  5.07E-20
    50       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.55E-41  8.41E-26  5.29E-21  1.36E-18  1.01E-16  3.50E-16
             4.14E-16  2.22E-16  1.01E-16  4.08E-17  1.11E-17  4.04E-18  1.45E-18  3.69E-19  1.31E-19
    51       0.00E+00  0.00E+00  0.00E+00  9.84E-43  3.88E-34  7.47E-26  8.60E-22  1.32E-18  1.27E-16  3.61E-16
             3.72E-16  1.81E-16  7.97E-17  3.15E-17  8.51E-18  3.08E-18  1.10E-18  2.80E-19  9.93E-20
    52       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.98E-44  1.97E-29  1.21E-24  4.03E-21  8.58E-19  4.04E-18
             5.97E-18  3.73E-18  1.79E-18  7.40E-19  2.06E-19  7.50E-20  2.69E-20  6.88E-21  2.44E-21
    53       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.72E-36  1.11E-24  7.42E-21  3.39E-18  2.99E-16  8.74E-16
             9.19E-16  4.52E-16  2.00E-16  7.92E-17  2.14E-17  7.75E-18  2.77E-18  7.06E-19  2.50E-19
    54       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.83E-44  5.98E-29  4.53E-24  2.57E-20  5.93E-18  2.68E-17
             3.75E-17  2.24E-17  1.06E-17  4.36E-18  1.21E-18  4.39E-19  1.58E-19  4.02E-20  1.43E-20
    55       0.00E+00  0.00E+00  0.00E+00  0.00E+00  8.36E-41  9.36E-26  5.83E-21  1.47E-18  1.06E-16  3.70E-16
             4.45E-16  2.41E-16  1.10E-16  4.44E-17  1.22E-17  4.41E-18  1.58E-18  4.03E-19  1.43E-19
    56       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.64E-35  6.70E-24  4.52E-20  1.31E-17  9.27E-16  2.67E-15
             2.80E-15  1.38E-15  6.10E-16  2.41E-16  6.53E-17  2.36E-17  8.45E-18  2.15E-18  7.63E-19
    57       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.51E-43  1.00E-28  8.25E-24  5.26E-20  1.22E-17  5.40E-17
             7.40E-17  4.37E-17  2.06E-17  8.42E-18  2.33E-18  8.46E-19  3.04E-19  7.75E-20  2.75E-20
    58       0.00E+00  0.00E+00  0.00E+00  2.21E-46  7.10E-33  4.97E-25  4.63E-21  1.23E-18  6.14E-17  1.91E-16
             2.21E-16  1.18E-16  5.39E-17  2.17E-17  5.93E-18  2.15E-18  7.71E-19  1.96E-19  6.96E-20
    59       0.00E+00  0.00E+00  0.00E+00  1.17E-46  3.56E-33  2.56E-25  3.18E-21  8.66E-19  4.61E-17  1.42E-16
             1.62E-16  8.53E-17  3.87E-17  1.55E-17  4.24E-18  1.54E-18  5.50E-19  1.40E-19  4.97E-20
    60       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.21E-44  6.84E-29  5.60E-24  2.32E-20  4.32E-18  1.45E-17
             1.63E-17  8.38E-18  3.77E-18  1.50E-18  4.09E-19  1.48E-19  5.31E-20  1.35E-20  4.79E-21
    61       0.00E+00  0.00E+00  0.00E+00  2.92E-47  8.73E-34  6.81E-26  1.15E-21  3.28E-19  2.21E-17  7.19E-17
             8.27E-17  4.35E-17  1.97E-17  7.91E-18  2.16E-18  7.83E-19  2.80E-19  7.14E-20  2.53E-20
    62       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.76E-40  1.29E-28  8.72E-23  5.37E-19  5.89E-17  1.67E-16
             1.70E-16  8.19E-17  3.59E-17  1.42E-17  3.82E-18  1.38E-18  4.94E-19  1.26E-19  4.45E-20
    63       0.00E+00  0.00E+00  0.00E+00  1.96E-42  7.75E-34  1.32E-24  8.23E-21  2.79E-18  2.12E-16  6.00E-16
             6.22E-16  3.04E-16  1.34E-16  5.30E-17  1.43E-17  5.18E-18  1.85E-18  4.72E-19  1.67E-19
    64       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.05E-35  4.27E-24  2.63E-20  7.52E-18  5.25E-16  1.47E-15
             1.52E-15  7.43E-16  3.28E-16  1.30E-16  3.50E-17  1.27E-17  4.53E-18  1.15E-18  4.09E-19
    65       0.00E+00  0.00E+00  0.00E+00  1.70E-47  5.13E-34  3.65E-26  1.24E-21  3.34E-18  1.96E-16  4.39E-16
             3.98E-16  1.79E-16  7.66E-17  2.99E-17  8.01E-18  2.89E-18  1.03E-18  2.62E-19  9.29E-20
    66       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.89E-43  7.27E-28  5.14E-23  7.83E-20  1.51E-17  5.96E-17
             7.60E-17  4.28E-17  1.99E-17  8.06E-18  2.21E-18  8.04E-19  2.88E-19  7.36E-20  2.61E-20
    67       0.00E+00  0.00E+00  0.00E+00  5.55E-48  1.66E-34  1.09E-26  7.47E-23  1.24E-19  1.51E-17  5.21E-17
             6.13E-17  3.27E-17  1.49E-17  5.98E-18  1.63E-18  5.92E-19  2.12E-19  5.41E-20  1.92E-20
    68       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.38E-38  7.21E-25  1.68E-19  5.96E-17  2.02E-15  4.79E-15
             4.65E-15  2.20E-15  9.62E-16  3.79E-16  1.02E-16  3.69E-17  1.32E-17  3.36E-18  1.19E-18
    69       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.54E-45  1.66E-28  2.95E-23  1.66E-20  2.28E-18  8.39E-18
             9.92E-18  5.24E-18  2.37E-18  9.50E-19  2.59E-19  9.39E-20  3.36E-20  8.57E-21  3.04E-21
    70       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.43E-45  2.10E-28  3.33E-23  1.51E-20  2.12E-18  8.50E-18
             1.07E-17  5.87E-18  2.70E-18  1.09E-18  2.98E-19  1.08E-19  3.88E-20  9.89E-21  3.51E-21
    71       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.31E-44  7.43E-28  1.18E-22  5.38E-20  7.68E-18  3.08E-17
             3.85E-17  2.11E-17  9.69E-18  3.91E-18  1.07E-18  3.88E-19  1.39E-19  3.55E-20  1.26E-20
    72       0.00E+00  0.00E+00  0.00E+00  0.00E+00  5.44E-44  1.24E-27  1.99E-22  8.13E-20  1.01E-17  4.13E-17
             5.26E-17  2.93E-17  1.35E-17  5.46E-18  1.50E-18  5.44E-19  1.95E-19  4.97E-20  1.76E-20
    73       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.36E-39  2.26E-27  1.32E-21  1.49E-18  9.44E-17  2.46E-16
             2.45E-16  1.17E-16  5.12E-17  2.02E-17  5.45E-18  1.97E-18  7.03E-19  1.79E-19  6.34E-20
    74       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.42E-38  1.09E-26  2.91E-21  3.86E-18  2.76E-16  7.23E-16
             7.14E-16  3.38E-16  1.48E-16  5.80E-17  1.56E-17  5.65E-18  2.02E-18  5.14E-19  1.82E-19
    75       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.40E-40  8.23E-27  4.32E-21  9.11E-18  7.57E-16  1.96E-15
             1.90E-15  8.87E-16  3.85E-16  1.51E-16  4.06E-17  1.46E-17  5.23E-18  1.33E-18  4.72E-19
    76       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.05E-45  8.98E-29  1.44E-23  1.11E-20  2.00E-18  7.41E-18
             8.69E-18  4.56E-18  2.06E-18  8.24E-19  2.25E-19  8.14E-20  2.91E-20  7.42E-21  2.63E-21
    77       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.79E-45  2.22E-28  3.63E-23  3.95E-20  7.81E-18  2.83E-17
             3.26E-17  1.69E-17  7.59E-18  3.02E-18  8.23E-19  2.98E-19  1.07E-19  2.72E-20  9.63E-21
    78       0.00E+00  0.00E+00  0.00E+00  1.29E-43  4.05E-30  2.40E-22  6.23E-20  1.26E-17  6.15E-16  1.32E-15
             1.17E-15  5.13E-16  2.18E-16  8.48E-17  2.27E-17  8.17E-18  2.92E-18  7.42E-19  2.63E-19
    79       0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.41E-44  5.46E-28  9.00E-23  1.06E-19  2.11E-17  7.66E-17
             8.85E-17  4.59E-17  2.06E-17  8.23E-18  2.24E-18  8.11E-19  2.90E-19  7.39E-20  2.62E-20
    80       0.00E+00  0.00E+00  0.00E+00  0.00E+00  9.19E-45  2.07E-28  3.37E-23  2.73E-20  4.61E-18  1.65E-17
             1.91E-17  9.91E-18  4.46E-18  1.78E-18  4.84E-19  1.75E-19  6.28E-20  1.60E-20  5.67E-21
    81       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.54E-36  1.28E-24  5.22E-21  5.35E-19  5.67E-17  1.92E-16
             2.16E-16  1.11E-16  4.96E-17  1.97E-17  5.37E-18  1.94E-18  6.95E-19  1.77E-19  6.28E-20
    82       0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.89E-45  2.29E-28  4.17E-23  2.64E-20  4.27E-18  1.54E-17
             1.77E-17  9.18E-18  4.12E-18  1.64E-18  4.47E-19  1.62E-19  5.80E-20  1.48E-20  5.23E-21
    83       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.09E-45  3.25E-29  5.77E-24  3.18E-21  4.42E-19  1.64E-18
             1.96E-18  1.04E-18  4.73E-19  1.90E-19  5.18E-20  1.88E-20  6.73E-21  1.71E-21  6.08E-22
    84       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.07E-37  1.02E-25  4.90E-22  2.97E-19  2.89E-17  8.64E-17
             9.26E-17  4.64E-17  2.07E-17  8.21E-18  2.23E-18  8.06E-19  2.88E-19  7.34E-20  2.60E-20
    85       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.86E-46  4.10E-28  2.99E-22  1.65E-19  6.71E-18  1.88E-17
             2.01E-17  1.01E-17  4.49E-18  1.78E-18  4.83E-19  1.75E-19  6.26E-20  1.59E-20  5.65E-21
    86       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.92E-46  4.22E-28  3.07E-22  1.61E-19  4.40E-18  9.49E-18
             8.99E-18  4.23E-18  1.85E-18  7.27E-19  1.96E-19  7.09E-20  2.53E-20  6.45E-21  2.29E-21
    87       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.45E-46  9.80E-28  7.14E-22  3.82E-19  1.23E-17  3.02E-17
             3.05E-17  1.48E-17  6.55E-18  2.59E-18  7.01E-19  2.53E-19  9.06E-20  2.31E-20  8.17E-21
    88       0.00E+00  0.00E+00  0.00E+00  0.00E+00  7.23E-46  1.59E-27  1.16E-21  6.17E-19  1.99E-17  4.97E-17
             5.08E-17  2.49E-17  1.10E-17  4.37E-18  1.18E-18  4.28E-19  1.53E-19  3.90E-20  1.38E-20
    89       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.56E-46  3.42E-28  2.50E-22  1.52E-19  1.02E-17  3.38E-17
             3.82E-17  1.96E-17  8.81E-18  3.51E-18  9.54E-19  3.45E-19  1.24E-19  3.15E-20  1.12E-20
    90       0.00E+00  0.00E+00  0.00E+00  0.00E+00  6.53E-46  1.44E-27  1.05E-21  5.59E-19  1.82E-17  4.51E-17
             4.60E-17  2.25E-17  9.97E-18  3.95E-18  1.07E-18  3.87E-19  1.38E-19  3.52E-20  1.25E-20
    91       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.07E-45  2.36E-27  1.72E-21  9.07E-19  2.46E-17  5.17E-17
             4.80E-17  2.23E-17  9.70E-18  3.81E-18  1.03E-18  3.71E-19  1.32E-19  3.37E-20  1.19E-20
    92       0.00E+00  0.00E+00  0.00E+00  0.00E+00  4.69E-46  1.03E-27  7.52E-22  3.91E-19  1.12E-17  2.65E-17
             2.67E-17  1.30E-17  5.77E-18  2.28E-18  6.18E-19  2.24E-19  8.00E-20  2.04E-20  7.22E-21
    93       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.67E-46  3.69E-28  2.69E-22  1.46E-19  4.71E-18  1.11E-17
             1.09E-17  5.23E-18  2.30E-18  9.05E-19  2.45E-19  8.84E-20  3.16E-20  8.04E-21  2.85E-21
    94       0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.53E-46  3.38E-28  2.46E-22  1.33E-19  4.17E-18  9.76E-18
             9.65E-18  4.66E-18  2.05E-18  8.11E-19  2.20E-19  7.94E-20  2.84E-20  7.23E-21  2.56E-21
    95       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.63E-47  7.99E-29  5.82E-23  3.11E-20  9.19E-19  2.05E-18
             1.95E-18  9.19E-19  4.01E-19  1.58E-19  4.25E-20  1.54E-20  5.49E-21  1.40E-21  4.95E-22
    96       0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.72E-47  8.23E-29  6.00E-23  3.22E-20  1.01E-18  2.39E-18
             2.38E-18  1.15E-18  5.07E-19  2.00E-19  5.42E-20  1.96E-20  7.01E-21  1.78E-21  6.32E-22
    97       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.01E-27  1.55E-21  1.16E-18  3.25E-17  6.32E-17
             5.59E-17  2.53E-17  1.09E-17  4.26E-18  1.15E-18  4.14E-19  1.48E-19  3.76E-20  1.33E-20
    98       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.65E-27  4.06E-21  3.01E-18  8.06E-17  1.48E-16
             1.26E-16  5.53E-17  2.36E-17  9.19E-18  2.46E-18  8.88E-19  3.17E-19  8.07E-20  2.86E-20
    99       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  3.29E-27  5.05E-21  3.77E-18  1.10E-16  2.22E-16
             2.03E-16  9.35E-17  4.06E-17  1.59E-17  4.28E-18  1.55E-18  5.53E-19  1.41E-19  4.98E-20
   100       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  1.73E-27  2.65E-21  1.96E-18  5.20E-17  9.51E-17
             8.07E-17  3.55E-17  1.52E-17  5.90E-18  1.58E-18  5.71E-19  2.04E-19  5.18E-20  1.84E-20
   101       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.17E-29  4.55E-23  6.45E-20  1.44E-17  6.21E-17
             7.78E-17  4.22E-17  1.92E-17  7.72E-18  2.11E-18  7.65E-19  2.74E-19  6.98E-20  2.47E-20
   102       0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  2.19E-29  4.61E-23  5.45E-20  8.89E-18  3.74E-17
