 20  9 12 16  2 0.000e+00 3.299e+00 4.000e+00 1.908e-02 1.291e-02 7.696e-03 3.693e-03 0.000e+00
 20  9 13 14  2 0.000e+00 6.263e-01 3.600e+01 2.461e-01 2.054e-01 1.729e-01 1.390e-01 8.490e-02
 20  9 13 15  2 0.000e+00 3.296e+00 3.800e+00 1.790e-04 1.238e-04 7.485e-05 3.659e-05 0.000e+00
 20  9 13 16  2 0.000e+00 3.423e+00 5.200e+00 2.329e-03 1.892e-03 1.561e-03 1.260e-03 7.877e-04
 20  9 14 15  2 0.000e+00 2.669e+00 5.000e+00 3.234e-02 2.194e-02 1.294e-02 6.182e-03 0.000e+00
 20  9 14 16  2 0.000e+00 2.796e+00 1.200e+01 7.458e-02 5.680e-02 3.980e-02 2.216e-02 1.014e-05
 20  9 15 16  2 0.000e+00 1.270e-01 1.300e+02 2.827e-02 1.927e-02 1.153e-02 5.472e-03 4.206e-06
qq -1
%filename: ca_9.splups
%oscillator strengths: Christensen et al., 1986, Ph.Rev.A, 4704, 34
%collision strengths: Christensen et al., 1986, Ph.Rev.A, 4704, 34
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
% E. Landi 1995
 -1
    1                 3s2    3    0  s    1               0.000               0.000
    2                3s3p    3    1  p   12          163350.583               0.000
    3                3s3d    3    2  d   20          426108.950               0.000
    4                3s4s    4    0  s    4          764023.500               0.000
    5                3s4p    4    1  p   12          832314.000               0.000
    6                3s4d    4    2  d   20          918523.550               0.000
    7                3s4f    4    3  f   28          956708.000               0.000
    8                3s5s    5    0  s    4         1070630.500               0.000
    9                3s5p    5    1  p   12         1097570.000               0.000
   10                3s5d    5    2  d   20         1143715.333               0.000
   11                3s5f    5    3  f   28         1160408.000               0.000
 -1
%filename: ca_9.fblvl
%energy levels: NIST Atomic Spectra Database Version 2.0
%comment:  free-bound data file developed from .elvlc file
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base
%
% E. Landi - Jul 2002
 -1
