 12  9  3 41  2 0.000e+00 1.493e+01 2.400e+00 8.739e-03 7.234e-03 6.847e-03 6.744e-03 8.001e-03
 12  9  3 42  2 0.000e+00 1.519e+01 3.700e+00 1.869e-02 1.957e-02 2.197e-02 2.498e-02 3.130e-02
 12  9  3 43  2 0.000e+00 1.526e+01 3.700e+00 1.681e-02 2.101e-02 2.516e-02 3.001e-02 3.861e-02
 12  9  3 44  2 0.000e+00 1.492e+01 2.900e+00 5.210e-02 6.975e-02 8.686e-02 1.063e-01 1.445e-01
 12  9  3 45  2 0.000e+00 1.521e+01 3.700e+00 2.349e-02 2.995e-02 3.610e-02 4.329e-02 5.596e-02
 12  9  3 46  3 0.000e+00 1.565e+01 2.700e+00 1.068e-02 1.151e-02 1.330e-02 1.577e-02 2.058e-02
 12  9  4 11  1 1.499e-01 1.197e+01 2.500e+00 1.602e-02 1.654e-02 2.071e-02 2.949e-02 5.003e-02
 12  9  4 12  3 0.000e+00 1.229e+01 3.700e+00 3.673e-03 4.462e-03 5.349e-03 6.368e-03 7.738e-03
 12  9  4 13  2 0.000e+00 1.272e+01 1.500e+00 2.708e-02 1.917e-02 1.329e-02 7.785e-03 1.707e-03
 12  9  4 14  2 0.000e+00 1.274e+01 2.900e+00 9.642e-03 9.188e-03 9.923e-03 1.111e-02 1.505e-02
 12  9  4 15  2 0.000e+00 1.274e+01 3.000e+00 2.673e-02 2.279e-02 2.294e-02 2.425e-02 3.133e-02
 12  9  4 16  2 0.000e+00 1.275e+01 2.700e+00 2.592e-01 2.667e-01 2.743e-01 2.821e-01 2.971e-01
 12  9  4 17  1 3.522e-02 1.319e+01 2.000e+00 3.119e-02 2.294e-02 1.693e-02 1.240e-02 1.075e-02
 12  9  4 18  1 5.282e-01 1.319e+01 2.500e+00 1.333e-01 1.216e-01 1.187e-01 1.259e-01 1.602e-01
 12  9  4 19  1 2.957e+00 1.320e+01 2.500e+00 5.471e-01 5.792e-01 6.148e-01 6.818e-01 8.951e-01
 12  9  4 20  3 1.660e-05 1.352e+01 2.700e+00 5.903e-02 6.028e-02 6.667e-02 7.459e-02 8.611e-02
 12  9  4 21  3 0.000e+00 1.472e+01 2.700e+00 5.875e-04 6.435e-04 7.353e-04 8.478e-04 1.005e-03
 12  9  4 22  3 0.000e+00 1.539e+01 2.700e+00 1.167e-03 1.255e-03 1.419e-03 1.619e-03 1.894e-03
 12  9  4 23  1 3.408e-01 1.452e+01 2.500e+00 2.107e-02 2.875e-02 4.028e-02 5.837e-02 9.389e-02
 12  9  4 24  2 0.000e+00 1.390e+01 2.700e+00 2.178e-04 2.696e-04 3.271e-04 3.945e-04 5.449e-04
 12  9  4 25  2 0.000e+00 1.525e+01 3.700e+00 1.015e-02 1.313e-02 1.590e-02 1.911e-02 2.470e-02
 12  9  4 26  2 0.000e+00 1.490e+01 3.700e+00 1.034e-01 1.357e-01 1.651e-01 1.991e-01 2.584e-01
 12  9  4 27  3 2.300e-06 1.437e+01 2.700e+00 2.775e-03 3.032e-03 3.500e-03 4.139e-03 5.452e-03
 12  9  4 28  1 3.145e-03 1.446e+01 2.100e+00 2.102e-03 1.351e-03 8.476e-04 6.034e-04 8.692e-04
 12  9  4 29  1 7.308e-02 1.464e+01 2.500e+00 8.923e-03 9.882e-03 1.131e-02 1.410e-02 1.997e-02
 12  9  4 30  1 1.600e-01 1.473e+01 2.500e+00 1.234e-02 1.607e-02 2.085e-02 2.818e-02 4.342e-02
 12  9  4 31  1 4.782e-02 1.447e+01 2.500e+00 5.264e-03 5.117e-03 6.027e-03 8.327e-03 1.323e-02
 12  9  4 32  1 3.700e-01 1.476e+01 2.500e+00 2.674e-02 3.570e-02 4.711e-02 6.441e-02 1.002e-01
 12  9  4 33  4 9.743e-04 1.500e+01 1.900e+00 1.000e-02 5.496e-03 2.362e-03 4.279e-04 2.464e-04
 12  9  4 34  2 0.000e+00 1.392e+01 1.500e+00 2.913e-03 2.212e-03 1.767e-03 1.369e-03 1.128e-03
 12  9  4 35  3 0.000e+00 1.427e+01 2.700e+00 4.966e-03 5.266e-03 6.037e-03 7.052e-03 8.866e-03
 12  9  4 36  2 0.000e+00 1.515e+01 2.700e+00 7.374e-03 7.202e-03 7.753e-03 8.582e-03 1.104e-02
 12  9  4 37  2 0.000e+00 1.524e+01 3.700e+00 2.741e-02 3.518e-02 4.250e-02 5.099e-02 6.583e-02
 12  9  4 38  3 0.000e+00 1.561e+01 2.700e+00 8.943e-03 9.708e-03 1.118e-02 1.305e-02 1.614e-02
 12  9  4 39  2 0.000e+00 1.395e+01 2.700e+00 1.864e-01 2.035e-01 2.152e-01 2.264e-01 2.424e-01
 12  9  4 40  2 0.000e+00 1.485e+01 2.900e+00 2.219e-03 2.800e-03 3.403e-03 4.109e-03 5.553e-03
 12  9  4 41  2 0.000e+00 1.490e+01 1.700e+00 1.617e-02 1.104e-02 7.579e-03 4.422e-03 1.303e-03
 12  9  4 42  2 0.000e+00 1.515e+01 3.700e+00 2.315e-02 2.888e-02 3.458e-02 4.127e-02 5.324e-02
 12  9  4 43  2 0.000e+00 1.524e+01 3.700e+00 3.377e-02 4.165e-02 4.965e-02 5.904e-02 7.588e-02
 12  9  4 44  2 0.000e+00 1.488e+01 3.700e+00 2.849e-02 3.242e-02 3.759e-02 4.383e-02 5.586e-02
 12  9  4 45  2 0.000e+00 1.516e+01 3.700e+00 6.011e-02 7.714e-02 9.321e-02 1.119e-01 1.448e-01
 12  9  4 46  3 0.000e+00 1.562e+01 2.700e+00 1.993e-02 2.142e-02 2.456e-02 2.862e-02 3.563e-02
qq -1
%filename: mg_9.splups
%oscillator strengths: SUPERSTRUCTURE calculations from P.R> Young (see mg_9.wgfa for details)
%effective collision strengths (levels 1 to 10): Keenan et al., Physica Scripta 34, 216, 1986
%collision strengths (levels 11 to 46): Sampson, D.H., Goett, S.J., Clark, R.E.H., 1984, ADNDT, 30, 125
%comment: the upsilons were calculated in the temperature range  5.2 < Log T < 6.8
% produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base collaboration
%
%   Peter Young, Apr 1999
 -1
    1                 2s2    2    0  s    1               0.000               0.000
    2                2s2p    2    1  p   12          175076.083               0.000
    3                2s3s    3    0  s    4         1538857.500               0.000
    4                2s3p    3    1  p   12         1593600.000               0.000
    5                2s3d    3    2  d   20         1637055.500               0.000
 -1
%filename: mg_9.fblvl
%energy levels: NIST Atomic Spectra Database Version 2.0
%comment:  free-bound data file developed from .elvlc file
%produced as part of the Arcetri/Cambridge/NRL 'CHIANTI' atomic data base
%
% E. Landi - Jul 2002
 -1

