SEQ='MG'     NUCCHG=18                                                  /IC/

   PARENT LEVEL INDEXING                BWNP= 112580517.2   NPRNTI= 3   NPRNTF= 5
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          3S1                 (2)0( 0.5)        0.0 
     2          3P1                 (2)1( 0.5)   139182.0 
     3          3P1                 (2)1( 1.5)   141357.6 
     4          3D1                 (2)2( 1.5)   332144.3*
     5          3D1                 (2)2( 2.5)   332333.0*

   IC RESOLVED LEVEL INDEXING           BWNR= 113581641.6   NLVL= 453
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   438       0.00E+00  0.00E+00  7.88E-38  9.13E-25  1.85E-18  5.30E-15  4.21E-14  7.06E-14  4.54E-14  2.19E-14
             9.05E-15  2.51E-15  9.17E-16  3.29E-16  8.41E-17  2.98E-17  1.06E-17  2.67E-18  9.46E-19
   439       0.00E+00  0.00E+00  5.89E-38  6.88E-25  1.40E-18  4.03E-15  3.20E-14  5.37E-14  3.46E-14  1.67E-14
             6.89E-15  1.91E-15  6.98E-16  2.51E-16  6.40E-17  2.27E-17  8.04E-18  2.04E-18  7.20E-19
   440       0.00E+00  0.00E+00  6.68E-38  7.81E-25  1.59E-18  4.57E-15  3.63E-14  6.09E-14  3.92E-14  1.89E-14
             7.81E-15  2.17E-15  7.91E-16  2.84E-16  7.26E-17  2.57E-17  9.11E-18  2.31E-18  8.16E-19
   441       0.00E+00  0.00E+00  2.53E-38  2.90E-25  5.85E-19  1.67E-15  1.33E-14  2.22E-14  1.43E-14  6.90E-15
             2.85E-15  7.92E-16  2.89E-16  1.04E-16  2.65E-17  9.39E-18  3.33E-18  8.42E-19  2.98E-19
   442       0.00E+00  0.00E+00  3.01E-38  3.45E-25  6.95E-19  1.99E-15  1.58E-14  2.64E-14  1.70E-14  8.21E-15
             3.39E-15  9.41E-16  3.43E-16  1.23E-16  3.15E-17  1.12E-17  3.95E-18  1.00E-18  3.54E-19
   443       0.00E+00  0.00E+00  6.26E-38  7.30E-25  1.48E-18  4.26E-15  3.39E-14  5.68E-14  3.65E-14  1.76E-14
             7.28E-15  2.02E-15  7.38E-16  2.65E-16  6.77E-17  2.40E-17  8.50E-18  2.15E-18  7.61E-19
   444       0.00E+00  0.00E+00  5.04E-38  5.93E-25  1.21E-18  3.49E-15  2.78E-14  4.66E-14  3.00E-14  1.45E-14
             5.98E-15  1.66E-15  6.06E-16  2.18E-16  5.55E-17  1.97E-17  6.98E-18  1.77E-18  6.25E-19
   445       0.00E+00  0.00E+00  3.20E-38  3.74E-25  7.60E-19  2.19E-15  1.74E-14  2.92E-14  1.88E-14  9.06E-15
             3.74E-15  1.04E-15  3.79E-16  1.36E-16  3.48E-17  1.23E-17  4.37E-18  1.11E-18  3.91E-19
   446       0.00E+00  0.00E+00  3.92E-38  4.59E-25  9.33E-19  2.68E-15  2.13E-14  3.58E-14  2.30E-14  1.11E-14
             4.59E-15  1.28E-15  4.65E-16  1.67E-16  4.27E-17  1.51E-17  5.36E-18  1.36E-18  4.80E-19
   447       0.00E+00  0.00E+00  2.93E-38  3.22E-25  6.58E-19  1.91E-15  1.53E-14  2.57E-14  1.66E-14  8.01E-15
             3.31E-15  9.20E-16  3.36E-16  1.20E-16  3.08E-17  1.09E-17  3.86E-18  9.79E-19  3.46E-19
   448       0.00E+00  0.00E+00  3.25E-38  3.86E-25  7.96E-19  2.31E-15  1.85E-14  3.10E-14  2.00E-14  9.64E-15
             3.98E-15  1.11E-15  4.04E-16  1.45E-16  3.70E-17  1.31E-17  4.65E-18  1.18E-18  4.16E-19
   449       0.00E+00  0.00E+00  2.03E-38  2.30E-25  4.61E-19  1.32E-15  1.04E-14  1.75E-14  1.13E-14  5.43E-15
             2.24E-15  6.23E-16  2.27E-16  8.16E-17  2.08E-17  7.39E-18  2.62E-18  6.63E-19  2.34E-19
   450       0.00E+00  0.00E+00  2.12E-38  2.49E-25  5.07E-19  1.46E-15  1.16E-14  1.95E-14  1.26E-14  6.07E-15
             2.51E-15  6.97E-16  2.54E-16  9.12E-17  2.33E-17  8.26E-18  2.93E-18  7.41E-19  2.62E-19
   451       0.00E+00  0.00E+00  3.18E-38  3.74E-25  7.63E-19  2.20E-15  1.75E-14  2.94E-14  1.89E-14  9.13E-15
             3.77E-15  1.05E-15  3.82E-16  1.37E-16  3.50E-17  1.24E-17  4.40E-18  1.11E-18  3.94E-19
   452       0.00E+00  0.00E+00  2.12E-38  2.14E-25  4.12E-19  1.16E-15  9.12E-15  1.52E-14  9.79E-15  4.72E-15
             1.95E-15  5.42E-16  1.98E-16  7.09E-17  1.81E-17  6.42E-18  2.27E-18  5.76E-19  2.04E-19
   453       0.00E+00  0.00E+00  2.24E-38  2.49E-25  4.94E-19  1.40E-15  1.11E-14  1.86E-14  1.20E-14  5.78E-15
             2.39E-15  6.62E-16  2.42E-16  8.68E-17  2.22E-17  7.86E-18  2.78E-18  7.05E-19  2.49E-19

                                                                                     --------------------------
                                                                                     PRTF= 1  LVLPRT= (2S  0.5)
   ILREP
   -----
     5       7.82E-16  1.68E-14  5.57E-14  4.75E-14  2.73E-14  1.50E-14  1.09E-14  7.23E-15  3.21E-15  1.43E-15
             5.71E-16  1.56E-16  5.66E-17  2.03E-17  5.17E-18  1.83E-18  6.49E-19  1.64E-19  5.81E-20
     6       1.41E-28  6.70E-20  6.58E-15  1.83E-13  5.86E-13  5.84E-13  3.82E-13  2.30E-13  9.80E-14  4.33E-14
             1.73E-14  4.73E-15  1.72E-15  6.15E-16  1.57E-16  5.56E-17  1.97E-17  4.98E-18  1.76E-18

   INREP
   -----
     3       7.82E-16  1.68E-14  6.23E-14  2.31E-13  6.14E-13  5.99E-13  3.93E-13  2.38E-13  1.01E-13  4.47E-14
             1.79E-14  4.88E-15  1.77E-15  6.35E-16  1.62E-16  5.74E-17  2.03E-17  5.14E-18  1.82E-18

                                                                                     --------------------------
                                                                                     PRTF= 2  LVLPRT= (2P  0.5)
   ILREP
   -----
     4       1.40E-35  6.05E-26  6.53E-20  3.84E-18  1.80E-17  2.83E-17  2.89E-17  2.65E-17  1.53E-17  7.46E-18
             3.12E-18  8.77E-19  3.21E-19  1.15E-19  2.95E-20  1.05E-20  3.71E-21  9.40E-22  3.32E-22
     5       1.60E-29  4.75E-21  4.24E-16  1.37E-14  4.95E-14  5.39E-14  3.64E-14  2.22E-14  9.39E-15  4.13E-15
             1.65E-15  4.49E-16  1.63E-16  5.84E-17  1.49E-17  5.28E-18  1.87E-18  4.73E-19  1.67E-19
     6       9.68E-14  1.63E-12  4.29E-12  3.34E-12  1.83E-12  9.26E-13  6.45E-13  4.35E-13  2.00E-13  9.04E-14
             3.65E-14  1.00E-14  3.65E-15  1.31E-15  3.34E-16  1.18E-16  4.19E-17  1.06E-17  3.75E-18
    16       4.10E-14  6.29E-13  1.57E-12  1.20E-12  6.22E-13  1.99E-13  7.59E-14  2.79E-14  7.22E-15  2.57E-15
             9.13E-16  2.32E-16  8.19E-17  2.90E-17  7.33E-18  2.59E-18  9.17E-19  2.32E-19  8.20E-20
    17       2.14E-28  7.84E-20  6.06E-15  1.53E-13  4.68E-13  4.34E-13  2.37E-13  1.04E-13  3.00E-14  1.11E-14
             4.00E-15  1.03E-15  3.64E-16  1.29E-16  3.27E-17  1.16E-17  4.09E-18  1.04E-18  3.66E-19
    18       0.00E+00  2.27E-30  4.68E-19  1.79E-15  6.84E-14  2.92E-13  2.65E-13  1.51E-13  5.06E-14  1.97E-14
             7.29E-15  1.90E-15  6.77E-16  2.41E-16  6.10E-17  2.16E-17  7.64E-18  1.93E-18  6.84E-19
    19       0.00E+00  5.03E-34  2.08E-20  4.63E-16  4.30E-14  3.14E-13  3.42E-13  2.12E-13  7.52E-14  2.97E-14
             1.11E-14  2.91E-15  1.04E-15  3.70E-16  9.40E-17  3.33E-17  1.18E-17  2.98E-18  1.05E-18
    20       0.00E+00  2.21E-35  8.58E-21  3.59E-16  4.40E-14  3.73E-13  4.25E-13  2.70E-13  9.70E-14  3.85E-14
             1.44E-14  3.79E-15  1.35E-15  4.82E-16  1.22E-16  4.33E-17  1.53E-17  3.87E-18  1.37E-18
    21       0.00E+00  1.38E-35  8.05E-21  3.81E-16  4.94E-14  4.33E-13  4.99E-13  3.18E-13  1.15E-13  4.57E-14
             1.71E-14  4.49E-15  1.61E-15  5.71E-16  1.45E-16  5.13E-17  1.82E-17  4.60E-18  1.62E-18
    22       0.00E+00  0.00E+00  1.93E-26  1.25E-19  1.90E-16  7.26E-15  1.37E-14  1.12E-14  4.66E-15  1.95E-15
             7.49E-16  1.99E-16  7.17E-17  2.56E-17  6.50E-18  2.30E-18  8.14E-19  2.06E-19  7.29E-20
    23       0.00E+00  0.00E+00  1.33E-27  7.27E-20  3.22E-16  2.34E-14  5.48E-14  4.98E-14  2.22E-14  9.47E-15
             3.68E-15  9.86E-16  3.55E-16  1.27E-16  3.22E-17  1.14E-17  4.04E-18  1.02E-18  3.62E-19
    24       0.00E+00  0.00E+00  4.78E-30  5.73E-21  1.20E-16  2.23E-14  7.12E-14  7.57E-14  3.70E-14  1.63E-14
             6.44E-15  1.74E-15  6.29E-16  2.25E-16  5.73E-17  2.03E-17  7.18E-18  1.82E-18  6.43E-19
    25       0.00E+00  0.00E+00  8.04E-31  2.92E-21  1.07E-16  2.78E-14  9.93E-14  1.12E-13  5.65E-14  2.52E-14
             1.00E-14  2.71E-15  9.81E-16  3.51E-16  8.94E-17  3.17E-17  1.12E-17  2.84E-18  1.00E-18
    26       0.00E+00  0.00E+00  5.47E-31  2.82E-21  1.21E-16  3.44E-14  1.27E-13  1.44E-13  7.38E-14  3.30E-14
             1.31E-14  3.56E-15  1.29E-15  4.60E-16  1.17E-16  4.16E-17  1.47E-17  3.72E-18  1.32E-18
    27       0.00E+00  0.00E+00  5.45E-31  3.02E-21  1.34E-16  3.89E-14  1.44E-13  1.64E-13  8.42E-14  3.76E-14
             1.50E-14  4.06E-15  1.47E-15  5.26E-16  1.34E-16  4.75E-17  1.68E-17  4.25E-18  1.50E-18
    28       0.00E+00  0.00E+00  5.27E-31  2.98E-21  1.33E-16  3.87E-14  1.44E-13  1.64E-13  8.41E-14  3.76E-14
             1.50E-14  4.06E-15  1.47E-15  5.26E-16  1.34E-16  4.75E-17  1.68E-17  4.25E-18  1.50E-18
    29       0.00E+00  0.00E+00  4.30E-35  5.50E-24  1.17E-18  8.69E-16  4.40E-15  5.89E-15  3.31E-15  1.53E-15
             6.17E-16  1.69E-16  6.14E-17  2.20E-17  5.61E-18  1.99E-18  7.04E-19  1.78E-19  6.30E-20
    30       0.00E+00  0.00E+00  1.54E-35  7.89E-24  3.37E-18  3.81E-15  2.22E-14  3.18E-14  1.86E-14  8.72E-15
             3.55E-15  9.76E-16  3.55E-16  1.27E-16  3.25E-17  1.15E-17  4.08E-18  1.03E-18  3.65E-19
    31       0.00E+00  0.00E+00  4.40E-37  1.73E-24  2.05E-18  4.29E-15  3.06E-14  4.87E-14  3.04E-14  1.45E-14
             5.96E-15  1.65E-15  6.01E-16  2.16E-16  5.51E-17  1.95E-17  6.92E-18  1.75E-18  6.20E-19
    32       0.00E+00  0.00E+00  1.50E-37  1.24E-24  2.15E-18  5.62E-15  4.33E-14  7.15E-14  4.56E-14  2.20E-14
             9.06E-15  2.51E-15  9.17E-16  3.29E-16  8.40E-17  2.98E-17  1.06E-17  2.67E-18  9.45E-19
    33       0.00E+00  0.00E+00  1.30E-37  1.34E-24  2.55E-18  7.08E-15  5.56E-14  9.27E-14  5.95E-14  2.87E-14
             1.18E-14  3.29E-15  1.20E-15  4.30E-16  1.10E-16  3.90E-17  1.38E-17  3.49E-18  1.24E-18
    34       0.00E+00  0.00E+00  1.32E-37  1.41E-24  2.76E-18  7.73E-15  6.10E-14  1.02E-13  6.53E-14  3.15E-14
             1.30E-14  3.61E-15  1.32E-15  4.73E-16  1.21E-16  4.29E-17  1.52E-17  3.84E-18  1.36E-18
    35       0.00E+00  0.00E+00  1.30E-37  1.41E-24  2.75E-18  7.73E-15  6.10E-14  1.02E-13  6.54E-14  3.16E-14
             1.30E-14  3.62E-15  1.32E-15  4.74E-16  1.21E-16  4.29E-17  1.52E-17  3.85E-18  1.36E-18
    36       0.00E+00  0.00E+00  1.23E-37  1.33E-24  2.60E-18  7.30E-15  5.76E-14  9.62E-14  6.18E-14  2.98E-14
             1.23E-14  3.42E-15  1.25E-15  4.47E-16  1.14E-16  4.05E-17  1.43E-17  3.63E-18  1.28E-18
    37       0.00E+00  0.00E+00  7.67E-41  6.86E-27  3.86E-20  2.05E-16  1.99E-15  3.70E-15  2.53E-15  1.25E-15
             5.21E-16  1.46E-16  5.32E-17  1.91E-17  4.89E-18  1.73E-18  6.14E-19  1.55E-19  5.50E-20
    38       0.00E+00  0.00E+00  7.75E-41  1.81E-26  1.64E-19  1.16E-15  1.25E-14  2.43E-14  1.71E-14  8.51E-15
             3.57E-15  1.00E-15  3.66E-16  1.32E-16  3.36E-17  1.19E-17  4.23E-18  1.07E-18  3.79E-19
    39       0.00E+00  0.00E+00  7.53E-42  7.18E-27  1.32E-19  1.43E-15  1.77E-14  3.70E-14  2.72E-14  1.37E-14
             5.79E-15  1.63E-15  5.97E-16  2.15E-16  5.49E-17  1.95E-17  6.90E-18  1.75E-18  6.18E-19
    40       0.00E+00  0.00E+00  3.71E-42  6.02E-27  1.45E-19  1.84E-15  2.40E-14  5.16E-14  3.85E-14  1.95E-14
             8.27E-15  2.33E-15  8.55E-16  3.08E-16  7.87E-17  2.79E-17  9.89E-18  2.50E-18  8.86E-19
    41       0.00E+00  0.00E+00  3.55E-42  6.64E-27  1.71E-19  2.25E-15  2.98E-14  6.43E-14  4.82E-14  2.45E-14
             1.04E-14  2.93E-15  1.07E-15  3.86E-16  9.88E-17  3.50E-17  1.24E-17  3.14E-18  1.11E-18
    42       0.00E+00  0.00E+00  3.71E-42  7.10E-27  1.85E-19  2.45E-15  3.25E-14  7.03E-14  5.27E-14  2.68E-14
             1.13E-14  3.20E-15  1.17E-15  4.22E-16  1.08E-16  3.83E-17  1.36E-17  3.44E-18  1.22E-18
    43       0.00E+00  0.00E+00  3.69E-42  7.09E-27  1.85E-19  2.46E-15  3.25E-14  7.04E-14  5.28E-14  2.68E-14
             1.14E-14  3.20E-15  1.17E-15  4.23E-16  1.08E-16  3.84E-17  1.36E-17  3.44E-18  1.22E-18
    44       0.00E+00  0.00E+00  3.76E-42  7.23E-27  1.88E-19  2.50E-15  3.32E-14  7.17E-14  5.38E-14  2.73E-14
             1.16E-14  3.27E-15  1.20E-15  4.31E-16  1.10E-16  3.91E-17  1.39E-17  3.51E-18  1.24E-18
    45       0.00E+00  0.00E+00  2.78E-42  5.34E-27  1.39E-19  1.85E-15  2.45E-14  5.31E-14  3.98E-14  2.02E-14
             8.57E-15  2.42E-15  8.86E-16  3.19E-16  8.16E-17  2.89E-17  1.03E-17  2.60E-18  9.18E-19
    46       0.00E+00  0.00E+00  0.00E+00  6.48E-29  3.57E-21  7.44E-17  1.15E-15  2.67E-15  2.10E-15  1.08E-15
             4.61E-16  1.31E-16  4.80E-17  1.73E-17  4.42E-18  1.57E-18  5.56E-19  1.41E-19  4.98E-20
    47       0.00E+00  0.00E+00  0.00E+00  2.34E-28  1.82E-20  4.67E-16  7.70E-15  1.86E-14  1.49E-14  7.73E-15
             3.31E-15  9.40E-16  3.45E-16  1.25E-16  3.19E-17  1.13E-17  4.01E-18  1.01E-18  3.59E-19
    48       0.00E+00  0.00E+00  0.00E+00  1.24E-28  1.60E-20  5.58E-16  1.02E-14  2.59E-14  2.14E-14  1.12E-14
             4.83E-15  1.38E-15  5.06E-16  1.83E-16  4.67E-17  1.66E-17  5.88E-18  1.49E-18  5.26E-19
    49       0.00E+00  0.00E+00  0.00E+00  1.33E-28  2.09E-20  8.18E-16  1.55E-14  4.02E-14  3.36E-14  1.77E-14
             7.64E-15  2.18E-15  8.01E-16  2.89E-16  7.40E-17  2.63E-17  9.30E-18  2.36E-18  8.33E-19
    50       0.00E+00  0.00E+00  0.00E+00  1.45E-28  2.39E-20  9.63E-16  1.85E-14  4.80E-14  4.02E-14  2.12E-14
             9.15E-15  2.61E-15  9.60E-16  3.46E-16  8.87E-17  3.15E-17  1.12E-17  2.83E-18  9.99E-19
    51       0.00E+00  0.00E+00  0.00E+00  1.56E-28  2.59E-20  1.05E-15  2.01E-14  5.22E-14  4.38E-14  2.31E-14
             9.96E-15  2.84E-15  1.05E-15  3.77E-16  9.65E-17  3.43E-17  1.21E-17  3.07E-18  1.09E-18
    52       0.00E+00  0.00E+00  0.00E+00  1.64E-28  2.73E-20  1.10E-15  2.11E-14  5.50E-14  4.61E-14  2.43E-14
             1.05E-14  2.99E-15  1.10E-15  3.97E-16  1.02E-16  3.61E-17  1.28E-17  3.24E-18  1.15E-18
    53       0.00E+00  0.00E+00  0.00E+00  1.76E-28  2.93E-20  1.18E-15  2.27E-14  5.92E-14  4.96E-14  2.61E-14
             1.13E-14  3.22E-15  1.18E-15  4.27E-16  1.09E-16  3.88E-17  1.38E-17  3.48E-18  1.23E-18
    54       0.00E+00  0.00E+00  0.00E+00  1.52E-28  2.53E-20  1.02E-15  1.96E-14  5.10E-14  4.28E-14  2.25E-14
             9.73E-15  2.78E-15  1.02E-15  3.68E-16  9.43E-17  3.35E-17  1.19E-17  3.00E-18  1.06E-18
    55       0.00E+00  0.00E+00  0.00E+00  4.04E-29  6.73E-21  2.72E-16  5.22E-15  1.36E-14  1.14E-14  6.01E-15
             2.60E-15  7.40E-16  2.72E-16  9.83E-17  2.52E-17  8.93E-18  3.16E-18  8.01E-19  2.83E-19

   INREP
   -----
     3       9.68E-14  1.63E-12  4.30E-12  3.36E-12  1.88E-12  9.80E-13  6.82E-13  4.57E-13  2.09E-13  9.46E-14
             3.82E-14  1.05E-14  3.81E-15  1.37E-15  3.49E-16  1.24E-16  4.38E-17  1.11E-17  3.92E-18
     6       4.10E-14  6.29E-13  1.57E-12  1.35E-12  1.29E-12  2.04E-12  1.84E-12  1.08E-12  3.75E-13  1.47E-13
             5.49E-14  1.43E-14  5.12E-15  1.82E-15  4.62E-16  1.64E-16  5.79E-17  1.46E-17  5.18E-18
     7       0.00E+00  0.00E+00  2.06E-26  2.15E-19  1.13E-15  1.93E-13  6.53E-13  7.21E-13  3.62E-13  1.61E-13
             6.39E-14  1.73E-14  6.26E-15  2.24E-15  5.71E-16  2.02E-16  7.16E-17  1.81E-17  6.41E-18
     8       0.00E+00  0.00E+00  5.95E-35  2.18E-23  1.94E-17  4.44E-14  3.36E-13  5.51E-13  3.50E-13  1.68E-13
             6.94E-14  1.92E-14  7.02E-15  2.52E-15  6.43E-16  2.28E-16  8.08E-17  2.05E-17  7.23E-18
     9       0.00E+00  0.00E+00  1.83E-40  7.15E-26  1.35E-18  1.62E-14  2.09E-13  4.46E-13  3.33E-13  1.69E-13
             7.14E-14  2.01E-14  7.37E-15  2.65E-15  6.79E-16  2.41E-16  8.53E-17  2.16E-17  7.64E-18
    10       0.00E+00  0.00E+00  0.00E+00  1.39E-27  1.97E-19  7.51E-15  1.42E-13  3.66E-13  3.06E-13  1.61E-13
             6.95E-14  1.98E-14  7.29E-15  2.63E-15  6.73E-16  2.39E-16  8.46E-17  2.14E-17  7.58E-18
    11       0.00E+00  0.00E+00  0.00E+00  7.83E-29  4.73E-20  4.20E-15  1.05E-13  3.12E-13  2.84E-13  1.54E-13
             6.72E-14  1.93E-14  7.12E-15  2.57E-15  6.59E-16  2.34E-16  8.29E-17  2.10E-17  7.43E-18
    12       0.00E+00  0.00E+00  0.00E+00  9.05E-30  1.60E-20  2.70E-15  8.33E-14  2.75E-13  2.66E-13  1.47E-13
             6.51E-14  1.88E-14  6.96E-15  2.52E-15  6.45E-16  2.29E-16  8.12E-17  2.06E-17  7.28E-18
    13       0.00E+00  0.00E+00  0.00E+00  1.71E-30  6.91E-21  1.90E-15  6.92E-14  2.48E-13  2.52E-13  1.42E-13
             6.32E-14  1.84E-14  6.81E-15  2.46E-15  6.32E-16  2.24E-16  7.95E-17  2.01E-17  7.13E-18
    14       0.00E+00  0.00E+00  0.00E+00  4.54E-31  3.53E-21  1.44E-15  5.95E-14  2.28E-13  2.40E-13  1.37E-13
             6.14E-14  1.79E-14  6.65E-15  2.41E-15  6.18E-16  2.19E-16  7.78E-17  1.97E-17  6.97E-18
    15       0.00E+00  0.00E+00  0.00E+00  1.56E-31  2.04E-21  1.14E-15  5.24E-14  2.11E-13  2.30E-13  1.32E-13
             5.98E-14  1.75E-14  6.49E-15  2.35E-15  6.04E-16  2.15E-16  7.60E-17  1.93E-17  6.81E-18
    16       0.00E+00  0.00E+00  0.00E+00  6.47E-32  1.30E-21  9.39E-16  4.71E-14  1.98E-13  2.22E-13  1.29E-13
             5.82E-14  1.71E-14  6.35E-15  2.30E-15  5.91E-16  2.10E-16  7.44E-17  1.88E-17  6.67E-18
    17       0.00E+00  0.00E+00  0.00E+00  3.11E-32  8.95E-22  7.97E-16  4.29E-14  1.87E-13  2.14E-13  1.25E-13
             5.67E-14  1.67E-14  6.20E-15  2.25E-15  5.78E-16  2.05E-16  7.28E-17  1.84E-17  6.52E-18
    18       0.00E+00  0.00E+00  0.00E+00  1.68E-32  6.52E-22  6.94E-16  3.96E-14  1.78E-13  2.07E-13  1.22E-13
             5.54E-14  1.63E-14  6.07E-15  2.20E-15  5.66E-16  2.01E-16  7.13E-17  1.81E-17  6.39E-18
    19       0.00E+00  0.00E+00  0.00E+00  9.98E-33  4.97E-22  6.14E-16  3.69E-14  1.70E-13  2.00E-13  1.18E-13
             5.41E-14  1.60E-14  5.94E-15  2.16E-15  5.54E-16  1.97E-16  6.98E-17  1.77E-17  6.25E-18
    20       0.00E+00  0.00E+00  0.00E+00  6.37E-33  3.93E-22  5.52E-16  3.46E-14  1.63E-13  1.95E-13  1.16E-13
             5.29E-14  1.56E-14  5.82E-15  2.11E-15  5.43E-16  1.93E-16  6.84E-17  1.73E-17  6.13E-18
    21       0.00E+00  0.00E+00  0.00E+00  4.31E-33  3.20E-22  5.03E-16  3.27E-14  1.57E-13  1.89E-13  1.13E-13
             5.17E-14  1.53E-14  5.70E-15  2.07E-15  5.31E-16  1.89E-16  6.69E-17  1.70E-17  6.00E-18
    22       0.00E+00  0.00E+00  0.00E+00  3.07E-33  2.67E-22  4.62E-16  3.10E-14  1.51E-13  1.84E-13  1.10E-13
             5.06E-14  1.50E-14  5.58E-15  2.03E-15  5.21E-16  1.85E-16  6.56E-17  1.66E-17  5.88E-18
    23       0.00E+00  0.00E+00  0.00E+00  2.28E-33  2.28E-22  4.28E-16  2.95E-14  1.46E-13  1.80E-13  1.08E-13
             4.95E-14  1.47E-14  5.47E-15  1.98E-15  5.10E-16  1.81E-16  6.43E-17  1.63E-17  5.76E-18
    24       0.00E+00  0.00E+00  0.00E+00  1.75E-33  1.98E-22  4.00E-16  2.83E-14  1.41E-13  1.75E-13  1.05E-13
             4.85E-14  1.44E-14  5.36E-15  1.95E-15  5.00E-16  1.78E-16  6.30E-17  1.60E-17  5.65E-18
    25       0.00E+00  0.00E+00  0.00E+00  1.38E-33  1.74E-22  3.75E-16  2.71E-14  1.37E-13  1.71E-13  1.03E-13
             4.75E-14  1.41E-14  5.25E-15  1.91E-15  4.90E-16  1.74E-16  6.18E-17  1.56E-17  5.54E-18
    26       0.00E+00  0.00E+00  0.00E+00  1.12E-33  1.55E-22  3.54E-16  2.61E-14  1.33E-13  1.67E-13  1.01E-13
             4.65E-14  1.38E-14  5.14E-15  1.87E-15  4.80E-16  1.71E-16  6.05E-17  1.53E-17  5.42E-18
    27       0.00E+00  0.00E+00  0.00E+00  7.79E-34  1.27E-22  3.20E-16  2.43E-14  1.26E-13  1.60E-13  9.67E-14
             4.47E-14  1.33E-14  4.96E-15  1.80E-15  4.63E-16  1.65E-16  5.83E-17  1.48E-17  5.23E-18
    28       0.00E+00  0.00E+00  0.00E+00  5.77E-34  1.07E-22  2.91E-16  2.27E-14  1.20E-13  1.53E-13  9.26E-14
             4.29E-14  1.28E-14  4.76E-15  1.73E-15  4.44E-16  1.58E-16  5.60E-17  1.42E-17  5.02E-18
    29       0.00E+00  0.00E+00  0.00E+00  4.50E-34  9.29E-23  2.70E-16  2.15E-14  1.14E-13  1.47E-13  8.92E-14
             4.14E-14  1.23E-14  4.60E-15  1.67E-15  4.29E-16  1.53E-16  5.41E-17  1.37E-17  4.85E-18
    30       0.00E+00  0.00E+00  0.00E+00  3.31E-34  7.75E-23  2.43E-16  1.99E-14  1.07E-13  1.38E-13  8.43E-14
             3.91E-14  1.16E-14  4.35E-15  1.58E-15  4.06E-16  1.44E-16  5.12E-17  1.30E-17  4.59E-18
    31       0.00E+00  0.00E+00  0.00E+00  2.37E-34  6.30E-23  2.13E-16  1.78E-14  9.72E-14  1.27E-13  7.75E-14
             3.60E-14  1.07E-14  4.01E-15  1.46E-15  3.75E-16  1.33E-16  4.72E-17  1.20E-17  4.23E-18
    32       0.00E+00  0.00E+00  0.00E+00  1.63E-34  4.92E-23  1.80E-16  1.55E-14  8.53E-14  1.12E-13  6.87E-14
             3.20E-14  9.54E-15  3.56E-15  1.29E-15  3.33E-16  1.18E-16  4.20E-17  1.06E-17  3.76E-18
    33       0.00E+00  0.00E+00  0.00E+00  1.33E-34  4.29E-23  1.62E-16  1.42E-14  7.86E-14  1.04E-13  6.36E-14
             2.96E-14  8.84E-15  3.30E-15  1.20E-15  3.09E-16  1.10E-16  3.89E-17  9.86E-18  3.49E-18
    34       0.00E+00  0.00E+00  0.00E+00  1.04E-34  3.58E-23  1.41E-16  1.25E-14  6.98E-14  9.25E-14  5.68E-14
             2.65E-14  7.90E-15  2.95E-15  1.07E-15  2.76E-16  9.81E-17  3.48E-17  8.82E-18  3.12E-18
    35       0.00E+00  0.00E+00  0.00E+00  8.47E-35  3.06E-23  1.24E-16  1.11E-14  6.23E-14  8.28E-14  5.09E-14
             2.37E-14  7.09E-15  2.65E-15  9.63E-16  2.48E-16  8.80E-17  3.12E-17  7.91E-18  2.80E-18
    36       0.00E+00  0.00E+00  0.00E+00  6.52E-35  2.48E-23  1.04E-16  9.36E-15  5.28E-14  7.05E-14  4.34E-14
             2.02E-14  6.04E-15  2.26E-15  8.21E-16  2.11E-16  7.50E-17  2.66E-17  6.74E-18  2.38E-18
    37       0.00E+00  0.00E+00  0.00E+00  4.96E-35  1.97E-23  8.45E-17  7.67E-15  4.35E-14  5.82E-14  3.58E-14
             1.67E-14  4.99E-15  1.87E-15  6.78E-16  1.74E-16  6.20E-17  2.20E-17  5.57E-18  1.97E-18
    38       0.00E+00  0.00E+00  0.00E+00  3.32E-35  1.37E-23  6.04E-17  5.53E-15  3.15E-14  4.22E-14  2.60E-14
             1.21E-14  3.63E-15  1.36E-15  4.93E-16  1.27E-16  4.51E-17  1.60E-17  4.05E-18  1.43E-18
    39       0.00E+00  0.00E+00  0.00E+00  2.51E-35  1.06E-23  4.70E-17  4.32E-15  2.47E-14  3.31E-14  2.04E-14
             9.53E-15  2.85E-15  1.06E-15  3.87E-16  9.95E-17  3.54E-17  1.25E-17  3.18E-18  1.12E-18
    40       0.00E+00  0.00E+00  0.00E+00  1.64E-35  7.05E-24  3.18E-17  2.93E-15  1.68E-14  2.25E-14  1.39E-14
             6.48E-15  1.94E-15  7.24E-16  2.63E-16  6.77E-17  2.41E-17  8.54E-18  2.16E-18  7.65E-19
    41       0.00E+00  0.00E+00  0.00E+00  1.17E-35  5.08E-24  2.30E-17  2.13E-15  1.22E-14  1.64E-14  1.01E-14
