SEQ='BE'     NUCCHG=10                                                  /IC/

   PARENT LEVEL INDEXING                BWNP=  22551270.0   NPRNTI= 3   NPRNTF= 3
   ---------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
     1          1S2 2S1             (2)0( 0.5)        0.0 
     2          1S2 2P1             (2)1( 0.5)   127738.1 
     3          1S2 2P1             (2)1( 1.5)   129773.8 

   IC RESOLVED LEVEL INDEXING           BWNR=  24220021.0   NLVL= 466
   --------------------------
   INDX  INDP   CODE                 S L   WJ        WNR       AUGER RATES:  INDP-INDP', INDP'=1,...INDP-1
   ----  ----   ----                 - -   --  ----------      -----------
   223     1    1S2 2S1 8F1         (3)3( 3.0)  1584587.4 
   224     1    1S2 2S1 8F1         (3)3( 4.0)  1584589.4 
   225     1    1S2 2S1 8D1         (1)2( 2.0)  1584652.4 
   226     1    1S2 2S1 8G1         (3)4( 3.0)  1584719.1 
   227     1    1S2 2S1 8G1         (3)4( 4.0)  1584719.9 
   228     1    1S2 2S1 8G1         (3)4( 5.0)  1584721.1 
   229     1    1S2 2S1 8H1         (3)5( 4.0)  1584729.9 
   230     1    1S2 2S1 8H1         (3)5( 5.0)  1584730.0 
   231     1    1S2 2S1 8I1         (3)6( 5.0)  1584731.2 
   232     1    1S2 2S1 8I1         (3)6( 6.0)  1584731.2 
   233     1    1S2 2S1 8H1         (3)5( 6.0)  1584731.2 
   234     1    1S2 2S1 8H1         (1)5( 5.0)  1584731.4 
   235     1    1S2 2S1 8J1         (3)7( 6.0)  1584731.8 
   236     1    1S2 2S1 8J1         (3)7( 7.0)  1584731.8 
   237     1    1S2 2S1 8I1         (3)6( 7.0)  1584732.1 
   238     1    1S2 2S1 8I1         (1)6( 6.0)  1584732.1 
   239     1    1S2 2S1 8J1         (3)7( 8.0)  1584732.5 
   240     1    1S2 2S1 8J1         (1)7( 7.0)  1584732.5 
   241     1    1S2 2S1 8G1         (1)4( 4.0)  1584733.0 
   242     1    1S2 2S1 8F1         (1)3( 3.0)  1584754.0 
   243     3    1S2 2P1 5D1         (1)3( 3.0)  1585451.2 
