   42   22      49399.670      56700.250      13697.540   9.280E+06
   43   20      49060.601      56733.380      13033.090   7.600E+06
   43   22      49399.670      56733.380      13635.660   9.400E+06
   44   10      40991.884      56780.427       6333.707   1.000E+04
   44   39      54871.031      56780.427      52373.000   1.320E+06
   44   40      56503.346      56780.427     360905.000   4.170E+03
   45    7      39683.163      56978.256       5781.987   2.970E+05
   45    8      39760.285      56978.256       5807.885   2.120E+05
   45    9      39955.053      56978.256       5874.335   1.360E+04
   45   23      49850.830      56978.256      14030.311   5.490E+05
   45   33      54185.264      56978.256      35804.000   1.470E+05
   45   34      54205.090      56978.256      36060.000   4.780E+04
   45   36      54245.020      56978.256      36587.000   1.520E+06
   45   37      54313.818      56978.256      37531.000   1.060E+06
   45   38      54528.220      56978.256      40816.000   5.470E+04
   45   41      56690.903      56978.256     348004.000   1.760E+00
   45   42      56700.250      56978.256     359700.000   2.390E+01
   45   43      56733.380      56978.256     408370.000   2.190E+01
   46    8      39760.285      57017.496       5794.679   3.830E+05
   46    9      39955.053      57017.496       5860.825   1.240E+05
   46   23      49850.830      57017.496      13953.490   6.200E+04
   46   24      49933.775      57017.496      14116.874   4.780E+05
   46   33      54185.264      57017.496      35308.000   3.060E+04
   46   34      54205.090      57017.496      35557.000   1.390E+05
   46   35      54257.582      57017.496      36233.000   2.940E+04
   46   37      54313.818      57017.496      36987.000   1.980E+06
   46   38      54528.220      57017.496      40172.000   5.170E+05
   46   41      56690.903      57017.496     306191.000   2.330E+01
   46   42      56700.250      57017.496     315210.000   6.400E+01
   47    9      39955.053      57198.027       5799.464   2.530E+05
   47   23      49850.830      57198.027      13610.633   1.350E+03
   47   24      49933.775      57198.027      13766.042   4.610E+04
   47   25      50054.800      57198.027      13999.280   5.080E+05
   47   34      54205.090      57198.027      33412.000   2.680E+04
   47   35      54257.582      57198.027      34008.000   2.020E+05
   47   38      54528.220      57198.027      37456.000   2.550E+06
   47   41      56690.903      57198.027     197190.000   3.490E+02
   48    8      39760.285      57295.881       5702.686   1.830E+06
   48   33      54185.264      57295.881      32148.000   1.030E+06
   48   37      54313.818      57295.881      33534.000   3.310E+06
   48   42      56700.250      57295.881     167889.000   9.440E+03
   49    7      39683.163      57328.789       5667.127   6.310E+05
   49    8      39760.285      57328.789       5692.004   9.260E+05
   49    9      39955.053      57328.789       5755.814   1.230E+06
   49   33      54185.264      57328.789      31811.000   2.670E+05
   49   34      54205.090      57328.789      32013.000   7.850E+05
   49   36      54245.020      57328.789      32428.000   1.220E+06
   49   37      54313.818      57328.789      33168.000   8.550E+05
   49   38      54528.220      57328.789      35707.000   1.140E+06
   49   41      56690.903      57328.789     156768.000   4.840E+03
   49   42      56700.250      57328.789     159099.000   2.770E+03
   49   43      56733.380      57328.789     167952.000   3.140E+03
   50    8      39760.285      57468.239       5647.180   9.700E+05
   50    9      39955.053      57468.239       5709.983   1.390E+06
   50   33      54185.264      57468.239      30460.180   1.220E+04
   50   34      54205.090      57468.239      30645.000   1.790E+05
   50   35      54257.582      57468.239      31146.000   9.550E+05
   50   37      54313.818      57468.239      31702.000   9.800E+05
   50   38      54528.220      57468.239      34013.000   2.380E+06
   50   41      56690.903      57468.239     128644.000   1.570E+04
   50   42      56700.250      57468.239     130210.000   5.050E+03
   51   16      48020.074      57372.297      10692.645   1.450E+07
   51   17      48102.323      57372.297      10787.517   2.610E+06
   51   18      48264.292      57372.297      10979.353   7.000E+04
   51   45      56978.256      57372.297     253781.000   1.110E+04
   51   46      57017.496      57372.297     281848.000   1.500E+03
   51   47      57198.027      57372.297     573822.000   5.020E+00
   52   17      48102.323      57450.580      10697.181   1.530E+07
   52   18      48264.292      57450.580      10885.790   1.820E+06
   52   46      57017.496      57450.580     230902.000   1.550E+04
   52   47      57198.027      57450.580     395956.000   3.880E+02
   53   18      48264.292      57583.657      10730.345   1.700E+07
   53   47      57198.027      57583.657     259316.000   1.230E+04
   54    7      39683.163      57541.918       5599.494   5.400E+05
   54    8      39760.285      57541.918       5623.780   1.600E+06
   54    9      39955.053      57541.918       5686.062   2.600E+06
   54   36      54245.020      57541.918      30332.000   4.570E+05
   54   37      54313.818      57541.918      30978.000   1.290E+06
   54   38      54528.220      57541.918      33182.000   1.750E+06
   54   41      56690.903      57541.918     117507.000   6.780E+04
   54   42      56700.250      57541.918     118812.000   3.940E+04
   54   43      56733.380      57541.918     123680.000   1.160E+04
   55   10      40991.884      57798.072       5950.189   2.220E+06
   55   31      53362.240      57798.072      22544.000   1.170E+06
   55   32      53387.334      57798.072      22672.000   7.230E+05
   55   39      54871.031      57798.072      34164.000   2.610E+06
   55   40      56503.346      57798.072      77236.000   6.440E+04
   56   10      40991.884      58311.659       5773.747   3.560E+06
   56   32      53387.334      58311.659      20307.000   1.970E+06
   56   39      54871.031      58311.659      29064.000   1.960E+06
   60    4       6298.850      58788.880       1905.124   3.400E+01
   61    1          0.000      58801.529       1700.640   3.060E+07
   61    2         77.115      58801.529       1702.869   1.880E+07
   61    3        223.157      58801.529       1707.115   1.210E+06
   61    4       6298.850      58801.529       1904.665   4.870E+06
   61    5      15394.370      58801.529       2303.767   3.480E+08
   61   14      47284.061      58801.529       8682.464   1.900E+04
   61   30      51612.012      58801.529      13909.140   4.570E+06
   61   44      56780.427      58801.529      49478.000   2.520E+05
   61   55      57798.072      58801.529      99655.000   9.270E+04
   61   56      58311.659      58801.529     204136.000   3.100E+04
   62    3        223.157      58893.400       1704.442   2.610E+07
   62    4       6298.850      58893.400       1901.338   1.000E+08
   62   26      50189.389      58893.400      11488.960   5.340E+06
   62   55      57798.072      58893.400      91297.000   4.200E+05
   63    2         77.115      59032.190       1696.207   1.220E+08
   63    3        223.157      59032.190       1700.419   3.120E+07
   63   20      49060.601      59032.190      10028.490   1.130E+06
   63   21      49188.617      59032.190      10158.910   3.630E+05
   63   45      56978.256      59032.190      48687.000   8.420E+04
   63   46      57017.496      59032.190      49635.000   3.680E+05
   63   47      57198.027      59032.190      54521.000   6.220E+04
   63   49      57328.789      59032.190      58706.000   7.880E+05
   63   50      57468.239      59032.190      63941.000   2.040E+05
   64    1          0.000      59056.508       1693.293   6.750E+07
   64    2         77.115      59056.508       1695.507   3.970E+07
   64    3        223.157      59056.508       1699.716   1.800E+06
   64   19      49028.294      59056.508       9971.865   8.540E+05
   64   20      49060.601      59056.508      10004.095   6.340E+05
   64   21      49188.617      59056.508      10133.878   4.070E+04
   64   45      56978.256      59056.508      48117.000   4.350E+05
   64   46      57017.496      59056.508      49043.000   1.370E+05
   64   48      57295.881      59056.508      56798.000   6.450E+05
   64   49      57328.789      59056.508      57880.000   4.580E+05
   64   50      57468.239      59056.508      62962.000   2.370E+04
