  HE
 24.58
  6.00000  0.00000 -1.28950  0.00000    0.9000E 02    0.5327E 01    0.4509E 00
  6.00000  0.00000 -1.28950  0.00000    0.1000E 03    0.6062E 01    0.3763E 00
  6.00000  0.00000 -1.28950  0.00000    0.1300E 03    0.8268E 01    0.2315E 00
  6.00000  0.00000 -1.28950  0.00000    0.1600E 03    0.1047E 02    0.1533E 00
  6.00000  0.00000 -1.28950  0.00000    0.1900E 03    0.1268E 02    0.1073E 00
  6.00000  0.00000 -1.28950  0.00000    0.2100E 03    0.1415E 02    0.8633E-01
  6.00000  0.00000 -1.28950  0.00000    0.2400E 03    0.1635E 02    0.6431E-01
  6.00000  0.00000 -1.28950  0.00000    0.2700E 03    0.1856E 02    0.4931E-01
  6.00000  0.00000 -1.28950  0.00000    0.3000E 03    0.2077E 02    0.3879E-01
  6.00000  0.00000 -1.28950  0.00000    0.3300E 03    0.2297E 02    0.3116E-01
  6.00000  0.00000 -1.28950  0.00000    0.3600E 03    0.2518E 02    0.2543E-01
  6.00000  0.00000 -1.28950  0.00000    0.3900E 03    0.2738E 02    0.2109E-01
  6.00000  0.00000 -1.28950  0.00000    0.4200E 03    0.2959E 02    0.1766E-01
  6.00000  0.00000 -1.28950  0.00000    0.4500E 03    0.3179E 02    0.1493E-01
  6.00000  0.00000 -1.28950  0.00000    0.4800E 03    0.3400E 02    0.1275E-01
  6.00000  0.00000 -1.28950  0.00000    0.5100E 03    0.3620E 02    0.1097E-01
  6.00000  0.00000 -1.28950  0.00000    0.5400E 03    0.3841E 02    0.9509E-02
  6.00000  0.00000 -1.28950  0.00000    0.5700E 03    0.4062E 02    0.8305E-02
  6.00000  0.00000 -1.28950  0.00000    0.6000E 03    0.4282E 02    0.7292E-02
  6.00000  0.00000 -1.28950  0.00000    0.6300E 03    0.4503E 02    0.6436E-02
  6.00000  0.00000 -1.28950  0.00000    0.6600E 03    0.4723E 02    0.5713E-02
  6.00000  0.00000 -1.28950  0.00000    0.6900E 03    0.4944E 02    0.5095E-02
  6.00000  0.00000 -1.28950  0.00000    0.7200E 03    0.5164E 02    0.4566E-02
  6.00000  0.00000 -1.28950  0.00000    0.7500E 03    0.5385E 02    0.4111E-02
  6.00000  0.00000 -1.28950  0.00000    0.7800E 03    0.5605E 02    0.3713E-02
  6.00000  0.00000 -1.28950  0.00000    0.8100E 03    0.5826E 02    0.3366E-02
  6.00000  0.00000 -1.28950  0.00000    0.8400E 03    0.6047E 02    0.3061E-02
  6.00000  0.00000 -1.28950  0.00000    0.8700E 03    0.6267E 02    0.2793E-02
  6.00000  0.00000 -1.28950  0.00000    0.9000E 03    0.6488E 02    0.2556E-02
  6.00000  0.00000 -1.28950  0.00000    0.9300E 03    0.6708E 02    0.2345E-02
  6.00000  0.00000 -1.28950  0.00000    0.9600E 03    0.6929E 02    0.2157E-02
